,0,1,2,3,4,5,6,7,Class
0,4.0,6.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
1,6.0,5.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
2,5.0,3.0,4.0,1.0,0.0,0.0,7.0,2.0, negative
3,3.0,3.0,3.0,6.0,0.0,0.0,6.0,2.0, negative
4,5.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0, negative
5,4.0,4.0,3.0,7.0,0.0,0.0,7.0,2.0, negative
6,4.0,3.0,4.0,2.0,0.0,0.0,7.0,3.0, negative
7,3.0,2.0,4.0,1.0,0.0,0.0,7.0,3.0, negative
8,4.0,2.0,4.0,2.0,0.0,0.0,7.0,2.0, negative
9,3.0,3.0,4.0,4.0,0.0,0.0,7.0,2.0, negative
10,6.0,3.0,3.0,5.0,0.0,0.0,7.0,2.0, negative
11,6.0,4.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
12,4.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
13,4.0,2.0,3.0,1.0,0.0,0.0,6.0,4.0, negative
14,5.0,3.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
15,4.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
16,6.0,5.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
17,4.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
18,4.0,3.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
19,7.0,5.0,2.0,3.0,0.0,0.0,6.0,2.0, negative
20,4.0,4.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
21,4.0,4.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
22,5.0,4.0,3.0,5.0,0.0,0.0,7.0,2.0, negative
23,6.0,3.0,4.0,2.0,0.0,0.0,8.0,2.0, negative
24,6.0,6.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
25,8.0,8.0,1.0,4.0,0.0,0.0,7.0,3.0, negative
26,5.0,4.0,2.0,1.0,0.0,0.0,7.0,3.0, negative
27,5.0,4.0,2.0,9.0,0.0,0.0,7.0,2.0, negative
28,3.0,5.0,5.0,1.0,0.0,0.0,7.0,4.0, negative
29,7.0,6.0,3.0,3.0,0.0,0.0,5.0,2.0, negative
30,7.0,5.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
31,6.0,4.0,2.0,5.0,0.0,0.0,6.0,2.0, negative
32,5.0,4.0,4.0,3.0,0.0,0.0,7.0,2.0, negative
33,3.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0, negative
34,3.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
35,4.0,2.0,3.0,3.0,0.0,0.0,6.0,2.0, negative
36,7.0,5.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
37,3.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0, negative
38,3.0,4.0,3.0,1.0,0.0,0.0,7.0,6.0, negative
39,5.0,4.0,4.0,3.0,0.0,0.0,6.0,2.0, negative
40,6.0,5.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
41,6.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
42,3.0,4.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
43,4.0,5.0,3.0,7.0,0.0,0.0,7.0,2.0, negative
44,4.0,2.0,3.0,5.0,0.0,0.0,7.0,2.0, negative
45,3.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
46,4.0,3.0,3.0,3.0,0.0,0.0,7.0,4.0, negative
47,3.0,3.0,4.0,2.0,0.0,0.0,7.0,2.0, negative
48,5.0,4.0,2.0,0.0,0.0,0.0,7.0,2.0, negative
49,6.0,3.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
50,4.0,4.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
51,4.0,2.0,4.0,1.0,0.0,0.0,7.0,2.0, negative
52,8.0,8.0,3.0,4.0,0.0,0.0,7.0,2.0, negative
53,4.0,3.0,3.0,2.0,0.0,0.0,7.0,2.0, negative
54,5.0,4.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
55,6.0,4.0,2.0,7.0,0.0,0.0,6.0,2.0, negative
56,4.0,4.0,4.0,7.0,0.0,0.0,6.0,2.0, negative
57,4.0,3.0,4.0,6.0,0.0,0.0,5.0,2.0, negative
58,6.0,4.0,4.0,4.0,0.0,0.0,6.0,2.0, negative
59,4.0,4.0,4.0,6.0,0.0,0.0,6.0,2.0, negative
60,6.0,5.0,4.0,4.0,0.0,0.0,5.0,2.0, negative
61,4.0,5.0,3.0,5.0,0.0,0.0,6.0,2.0, negative
62,4.0,3.0,4.0,5.0,0.0,0.0,7.0,2.0, negative
63,4.0,5.0,3.0,5.0,0.0,0.0,6.0,2.0, negative
64,5.0,4.0,4.0,6.0,0.0,0.0,7.0,2.0, negative
65,5.0,4.0,5.0,4.0,0.0,0.0,6.0,2.0, negative
66,8.0,5.0,3.0,3.0,0.0,0.0,6.0,2.0, negative
67,4.0,4.0,4.0,3.0,0.0,0.0,6.0,3.0, negative
68,3.0,3.0,3.0,4.0,0.0,0.0,7.0,3.0, negative
69,3.0,3.0,5.0,5.0,0.0,0.0,6.0,3.0, negative
70,4.0,2.0,3.0,2.0,0.0,0.0,7.0,2.0, negative
71,3.0,3.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
72,2.0,3.0,5.0,1.0,0.0,0.0,7.0,5.0, negative
73,4.0,5.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
74,3.0,4.0,2.0,2.0,0.0,0.0,5.0,2.0, negative
75,7.0,6.0,3.0,4.0,0.0,0.0,6.0,2.0, negative
76,6.0,6.0,2.0,3.0,0.0,0.0,7.0,2.0, negative
77,8.0,7.0,2.0,3.0,0.0,0.0,7.0,2.0, negative
78,6.0,5.0,4.0,3.0,0.0,0.0,5.0,2.0, negative
79,3.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0, negative
80,3.0,3.0,2.0,1.0,0.0,0.0,6.0,2.0, negative
81,4.0,4.0,3.0,4.0,0.0,0.0,5.0,2.0, negative
82,4.0,1.0,4.0,3.0,0.0,0.0,6.0,4.0, negative
83,4.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
84,4.0,5.0,1.0,1.0,0.0,0.0,7.0,2.0, negative
85,3.0,2.0,4.0,2.0,0.0,0.0,7.0,2.0, negative
86,6.0,5.0,3.0,1.0,0.0,0.0,8.0,2.0, negative
87,4.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0, negative
88,2.0,2.0,4.0,2.0,0.0,0.0,6.0,5.0, negative
89,3.0,3.0,3.0,5.0,0.0,0.0,6.0,2.0, negative
90,4.0,3.0,3.0,6.0,0.0,0.0,6.0,2.0, negative
91,6.0,6.0,4.0,4.0,0.0,0.0,6.0,2.0, negative
92,4.0,3.0,4.0,5.0,0.0,0.0,6.0,2.0, negative
93,3.0,4.0,3.0,2.0,0.0,0.0,3.0,2.0, negative
94,6.0,5.0,1.0,3.0,0.0,0.0,6.0,2.0, negative
95,5.0,4.0,4.0,5.0,0.0,0.0,7.0,2.0, negative
96,6.0,5.0,3.0,4.0,0.0,0.0,7.0,3.0, negative
97,5.0,4.0,1.0,3.0,0.0,0.0,7.0,2.0, negative
98,5.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
99,3.0,2.0,4.0,1.0,0.0,0.0,7.0,2.0, negative
100,4.0,6.0,3.0,6.0,0.0,0.0,7.0,2.0, negative
101,3.0,3.0,4.0,5.0,0.0,0.0,6.0,4.0, negative
102,4.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
103,3.0,5.0,3.0,3.0,0.0,0.0,6.0,3.0, negative
104,6.0,4.0,4.0,2.0,0.0,0.0,5.0,2.0, negative
105,6.0,4.0,3.0,4.0,0.0,0.0,7.0,2.0, negative
106,3.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
107,3.0,5.0,3.0,2.0,0.0,0.0,7.0,5.0, negative
108,2.0,2.0,4.0,1.0,0.0,0.0,6.0,3.0, negative
109,4.0,2.0,5.0,3.0,0.0,0.0,8.0,2.0, negative
110,3.0,3.0,2.0,3.0,0.0,0.0,6.0,2.0, negative
111,4.0,5.0,4.0,1.0,0.0,0.0,7.0,2.0, negative
112,2.0,2.0,5.0,1.0,0.0,0.0,7.0,5.0, negative
113,6.0,4.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
114,3.0,4.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
115,1.0,2.0,3.0,3.0,0.0,0.0,7.0,7.0, negative
116,5.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
117,5.0,4.0,3.0,1.0,0.0,0.0,6.0,2.0, negative
118,4.0,2.0,4.0,1.0,0.0,0.0,7.0,4.0, negative
119,3.0,2.0,2.0,3.0,0.0,0.0,6.0,4.0, negative
120,4.0,3.0,3.0,2.0,0.0,0.0,7.0,3.0, negative
121,3.0,6.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
122,3.0,2.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
123,7.0,6.0,3.0,7.0,0.0,0.0,7.0,3.0, negative
124,4.0,3.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
125,7.0,5.0,3.0,4.0,0.0,0.0,8.0,2.0, negative
126,3.0,3.0,6.0,2.0,0.0,0.0,7.0,3.0, negative
127,3.0,3.0,6.0,2.0,0.0,0.0,7.0,3.0, negative
128,5.0,4.0,3.0,2.0,0.0,0.0,7.0,2.0, negative
129,3.0,4.0,3.0,1.0,0.0,0.0,7.0,4.0, negative
130,3.0,3.0,2.0,1.0,0.0,0.0,7.0,2.0, negative
131,3.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0, negative
132,1.0,4.0,1.0,3.0,0.0,0.0,6.0,2.0, negative
133,3.0,3.0,2.0,4.0,0.0,0.0,6.0,4.0, negative
134,4.0,5.0,2.0,2.0,0.0,0.0,6.0,2.0, negative
135,6.0,3.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
136,1.0,3.0,4.0,1.0,0.0,0.0,6.0,2.0, negative
137,4.0,2.0,3.0,3.0,0.0,9.0,7.0,2.0, negative
138,2.0,2.0,4.0,3.0,0.0,0.0,7.0,3.0, negative
139,4.0,2.0,3.0,4.0,0.0,0.0,6.0,2.0, negative
140,3.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
141,1.0,2.0,6.0,2.0,0.0,0.0,7.0,2.0, negative
142,5.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0, negative
143,4.0,5.0,4.0,6.0,0.0,0.0,7.0,2.0, negative
144,4.0,5.0,5.0,2.0,0.0,0.0,8.0,2.0, negative
145,2.0,4.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
146,2.0,5.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
147,6.0,4.0,3.0,3.0,0.0,0.0,7.0,2.0, negative
148,3.0,3.0,3.0,1.0,0.0,0.0,7.0,2.0, negative
149,8.0,6.0,2.0,3.0,0.0,0.0,6.0,2.0, negative
150,6.0,6.0,1.0,3.0,0.0,0.0,7.0,2.0, negative
151,4.0,3.0,4.0,2.0,0.0,0.0,7.0,2.0, negative
152,6.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0, negative
153,5.0,4.0,4.0,6.0,0.0,0.0,6.0,2.0, negative
154,5.0,5.0,4.0,5.0,0.0,0.0,6.0,2.0, negative
155,7.0,5.0,1.0,3.0,0.0,0.0,7.0,2.0, negative
156,7.0,5.0,2.0,3.0,0.0,0.0,7.0,2.0, negative
157,5.0,5.0,2.0,4.0,0.0,0.0,7.0,2.0, negative
158,3.0,2.0,5.0,1.0,0.0,0.0,5.0,2.0, negative
159,3.0,5.0,2.0,7.0,0.0,0.0,6.0,2.0, negative
160,6.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0, negative
161,5.0,7.0,2.0,3.0,0.0,0.0,6.0,2.0, negative
162,4.0,5.0,2.0,6.0,0.0,0.0,4.0,2.0, negative
163,4.0,3.0,2.0,5.0,0.0,0.0,5.0,2.0, negative
164,4.0,3.0,4.0,8.0,0.0,0.0,6.0,2.0, negative
165,3.0,5.0,2.0,5.0,0.0,0.0,6.0,2.0, negative
166,5.0,4.0,3.0,3.0,0.0,0.0,6.0,2.0, negative
167,3.0,6.0,3.0,2.0,0.0,0.0,7.0,2.0, negative
168,8.0,7.0,4.0,2.0,0.0,0.0,6.0,2.0, negative
169,4.0,3.0,4.0,5.0,0.0,0.0,7.0,2.0, negative
170,7.0,8.0,2.0,3.0,0.0,0.0,7.0,2.0, negative
