,0,1,2,3,4,5,6,7,8,9,10,Class
0,7.0,1.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,3.0, negative
1,6.0,3.0,6.0,8.0,0.0,3.0,4.0,8.0,1.0,6.0,3.0, negative
2,3.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0, negative
3,2.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0, negative
4,4.0,2.0,4.0,0.0,2.0,1.0,3.0,2.0,4.0,2.0,8.0, negative
5,4.0,1.0,3.0,7.0,1.0,3.0,4.0,8.0,4.0,1.0,1.0, negative
6,4.0,1.0,3.0,7.0,1.0,3.0,4.0,8.0,4.0,1.0,1.0, negative
7,2.0,4.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0, negative
8,4.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,4.0, negative
9,2.0,3.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0, negative
10,3.0,1.0,1.0,0.0,0.0,6.0,4.0,3.0,3.0,2.0,3.0, negative
11,3.0,2.0,2.0,1.0,1.0,3.0,6.0,5.0,5.0,5.0,2.0, negative
12,2.0,2.0,2.0,1.0,1.0,2.0,5.0,6.0,9.0,7.0,3.0, negative
13,4.0,4.0,6.0,4.0,1.0,4.0,4.0,6.0,3.0,2.0,1.0, negative
14,4.0,4.0,6.0,4.0,1.0,4.0,4.0,6.0,3.0,2.0,1.0, negative
15,2.0,2.0,4.0,3.0,1.0,4.0,6.0,5.0,3.0,3.0,1.0, negative
16,5.0,1.0,3.0,5.0,1.0,3.0,5.0,6.0,2.0,2.0,1.0, negative
17,4.0,0.0,3.0,3.0,1.0,4.0,4.0,5.0,6.0,2.0,2.0, negative
18,2.0,1.0,2.0,5.0,1.0,4.0,4.0,6.0,5.0,1.0,2.0, negative
19,5.0,1.0,3.0,5.0,1.0,3.0,5.0,6.0,2.0,2.0,1.0, negative
20,4.0,0.0,3.0,3.0,1.0,4.0,4.0,5.0,6.0,2.0,2.0, negative
21,4.0,2.0,2.0,0.0,1.0,2.0,5.0,3.0,4.0,5.0,4.0, negative
22,4.0,2.0,4.0,7.0,1.0,3.0,7.0,8.0,2.0,4.0,1.0, negative
23,4.0,2.0,5.0,5.0,1.0,5.0,5.0,7.0,2.0,3.0,2.0, negative
