,0,1,2,3,4,5,6,7,8,9,Class
0,9.0,9.0,3.0,9.0,9.0,5.0,6.0,5.0,0.0,9.0, negative
1,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0, negative
2,6.0,7.0,9.0,7.0,3.0,7.0,0.0,9.0,6.0,9.0, negative
3,9.0,6.0,9.0,5.0,6.0,5.0,3.0,6.0,0.0,6.0, negative
4,6.0,8.0,6.0,7.0,0.0,7.0,9.0,8.0,3.0,7.0, negative
5,0.0,2.0,9.0,6.0,9.0,2.0,3.0,6.0,0.0,6.0, negative
6,6.0,4.0,0.0,4.0,3.0,4.0,9.0,5.0,3.0,5.0, negative
7,9.0,5.0,9.0,9.0,3.0,5.0,0.0,5.0,6.0,9.0, negative
8,0.0,9.0,6.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0, negative
9,0.0,5.0,9.0,6.0,9.0,5.0,6.0,6.0,3.0,6.0, negative
10,3.0,8.0,9.0,4.0,0.0,4.0,0.0,8.0,3.0,4.0, negative
11,9.0,8.0,9.0,5.0,3.0,5.0,3.0,8.0,0.0,5.0, negative
12,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0, negative
13,0.0,0.0,6.0,0.0,3.0,0.0,9.0,9.0,6.0,9.0, negative
14,0.0,9.0,3.0,9.0,0.0,2.0,9.0,2.0,6.0,2.0, negative
15,0.0,9.0,6.0,3.0,0.0,3.0,3.0,3.0,6.0,9.0, negative
16,3.0,9.0,6.0,9.0,3.0,7.0,6.0,7.0,0.0,7.0, negative
17,0.0,5.0,0.0,9.0,9.0,9.0,6.0,9.0,9.0,5.0, negative
18,0.0,3.0,6.0,3.0,0.0,7.0,3.0,3.0,6.0,7.0, negative
19,9.0,9.0,0.0,9.0,3.0,0.0,6.0,0.0,3.0,9.0, negative
20,3.0,9.0,9.0,9.0,3.0,7.0,0.0,7.0,9.0,7.0, negative
21,6.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,6.0,7.0, negative
22,3.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,9.0,8.0, negative
23,9.0,3.0,3.0,5.0,0.0,3.0,9.0,5.0,3.0,3.0, negative
24,3.0,3.0,0.0,2.0,9.0,3.0,9.0,2.0,3.0,2.0, negative
25,0.0,1.0,3.0,1.0,6.0,8.0,0.0,8.0,9.0,8.0, negative
26,0.0,7.0,3.0,7.0,6.0,5.0,9.0,5.0,6.0,7.0, negative
27,3.0,0.0,6.0,6.0,9.0,0.0,0.0,6.0,6.0,0.0, negative
28,0.0,7.0,9.0,1.0,6.0,7.0,3.0,7.0,3.0,1.0, negative
29,3.0,9.0,6.0,9.0,3.0,5.0,0.0,5.0,9.0,9.0, negative
30,6.0,7.0,9.0,2.0,9.0,7.0,6.0,2.0,3.0,7.0, negative
31,3.0,9.0,3.0,7.0,6.0,9.0,6.0,7.0,9.0,7.0, negative
32,3.0,5.0,9.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0, negative
33,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0, negative
34,0.0,9.0,9.0,7.0,3.0,7.0,6.0,7.0,9.0,9.0, negative
35,0.0,5.0,9.0,5.0,6.0,4.0,0.0,4.0,3.0,5.0, negative
36,6.0,7.0,0.0,2.0,3.0,2.0,9.0,2.0,9.0,7.0, negative
37,6.0,7.0,0.0,2.0,3.0,7.0,6.0,2.0,9.0,2.0, negative
