%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 403
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative',' positive'}

@data
0,0.0,5.0,5.0,0.0,2.0,1.0,2.0,1.0,' negative'
1,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,' negative'
2,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,' negative'
3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
4,0.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,' negative'
5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
8,9.0,6.0,6.0,1.0,4.0,3.0,5.0,2.0,' negative'
9,5.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,' negative'
10,5.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,' negative'
11,0.0,6.0,6.0,0.0,4.0,4.0,3.0,2.0,' negative'
12,0.0,7.0,7.0,0.0,4.0,4.0,3.0,2.0,' negative'
13,0.0,8.0,8.0,0.0,5.0,5.0,5.0,3.0,' negative'
14,5.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,' negative'
15,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,' negative'
16,5.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,' negative'
17,5.0,5.0,5.0,0.0,2.0,2.0,2.0,1.0,' negative'
18,0.0,6.0,6.0,0.0,3.0,2.0,3.0,2.0,' negative'
19,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,' negative'
20,0.0,5.0,5.0,0.0,2.0,1.0,2.0,1.0,' negative'
21,0.0,5.0,5.0,0.0,3.0,3.0,2.0,1.0,' negative'
