%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 188
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative'}

@data
0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,' negative'
1,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,' negative'
2,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
3,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,' negative'
4,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
5,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
6,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,' negative'
7,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negative'
8,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
9,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,' negative'
10,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
11,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
12,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negative'
13,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,' negative'
14,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,' negative'
15,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negative'
16,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,' negative'
17,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,' negative'
18,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
19,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,' negative'
20,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,' negative'
21,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,' negative'
22,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negative'
23,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,' negative'
24,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,' negative'
25,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
26,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,' negative'
27,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
28,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,' negative'
29,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
30,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negative'
31,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,' negative'
32,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,' negative'
33,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
34,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,' negative'
35,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,' negative'
36,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,' negative'
37,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,' negative'
38,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,' negative'
39,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,' negative'
40,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,' negative'
41,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
42,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negative'
43,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,' negative'
44,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative'
45,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,' negative'
46,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,' negative'
47,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,' negative'
48,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,' negative'
49,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,' negative'
50,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,' negative'
51,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,' negative'
52,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
53,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,' negative'
54,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative'
55,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,' negative'
56,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,' negative'
57,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,' negative'
58,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negative'
59,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
60,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,' negative'
61,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
62,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,' negative'
63,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,' negative'
64,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
65,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,' negative'
66,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,' negative'
67,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,' negative'
68,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,' negative'
69,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,' negative'
70,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,' negative'
71,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,' negative'
72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,' negative'
73,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,' negative'
74,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,' negative'
75,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,' negative'
76,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
77,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,' negative'
78,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
79,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,' negative'
80,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
81,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,' negative'
82,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,' negative'
83,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,' negative'
84,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,' negative'
85,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,' negative'
86,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
87,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,' negative'
88,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,' negative'
89,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,' negative'
90,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,' negative'
91,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,' negative'
92,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,' negative'
93,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,' negative'
94,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,' negative'
95,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,' negative'
96,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,' negative'
97,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,' negative'
98,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,' negative'
99,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
100,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
101,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,' negative'
102,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,' negative'
103,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,' negative'
104,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,' negative'
105,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,' negative'
106,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,' negative'
107,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,' negative'
108,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
109,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,' negative'
110,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,' negative'
111,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,' negative'
112,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,' negative'
113,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negative'
114,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,' negative'
115,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
116,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,' negative'
117,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,' negative'
118,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,' negative'
119,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,' negative'
120,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
121,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,' negative'
122,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,' negative'
123,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
124,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
125,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,' negative'
126,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,' negative'
127,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,' negative'
128,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,' negative'
129,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,' negative'
130,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
131,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,' negative'
132,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,' negative'
133,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,' negative'
134,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,' negative'
135,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
136,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,' negative'
137,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
138,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,' negative'
139,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,' negative'
140,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,' negative'
141,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negative'
142,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,' negative'
143,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,' negative'
144,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,' negative'
145,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,' negative'
146,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,' negative'
147,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,' negative'
148,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,' negative'
149,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,' negative'
150,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,' negative'
151,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,' negative'
152,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,' negative'
153,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,' negative'
154,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,' negative'
155,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,' negative'
156,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,' negative'
157,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,' negative'
158,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,' negative'
159,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,' negative'
160,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,' negative'
161,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,' negative'
