,0,1,2,3,4,5,6,7,8,9,10,y
0,4.0,3.0,6.0,5.0,2.0,5.0,5.0,8.0,2.0,3.0,2.0, negative
1,4.0,3.0,6.0,5.0,3.0,4.0,5.0,8.0,3.0,3.0,2.0, negative
2,5.0,1.0,4.0,5.0,2.0,3.0,3.0,8.0,2.0,4.0,1.0, negative
3,1.0,2.0,3.0,4.0,0.0,0.0,1.0,5.0,7.0,1.0,4.0, negative
4,3.0,4.0,5.0,5.0,1.0,5.0,6.0,8.0,5.0,4.0,1.0, negative
5,3.0,2.0,4.0,7.0,1.0,3.0,5.0,8.0,5.0,4.0,2.0, negative
6,4.0,4.0,9.0,4.0,1.0,4.0,4.0,7.0,4.0,2.0,1.0, negative
7,4.0,0.0,5.0,0.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0, negative
8,5.0,2.0,4.0,3.0,2.0,1.0,4.0,7.0,3.0,4.0,2.0, negative
9,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0, negative
10,3.0,2.0,3.0,3.0,2.0,4.0,6.0,6.0,4.0,3.0,1.0, negative
11,4.0,3.0,3.0,5.0,2.0,4.0,5.0,8.0,3.0,3.0,1.0, negative
12,1.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0, negative
13,1.0,2.0,3.0,3.0,1.0,4.0,4.0,6.0,6.0,1.0,2.0, negative
14,5.0,3.0,3.0,3.0,0.0,1.0,1.0,5.0,4.0,3.0,4.0, negative
15,3.0,2.0,5.0,8.0,1.0,2.0,4.0,9.0,1.0,3.0,1.0, negative
16,3.0,2.0,5.0,3.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0, negative
17,3.0,2.0,5.0,8.0,1.0,2.0,4.0,9.0,1.0,3.0,1.0, negative
18,1.0,7.0,0.0,2.0,1.0,2.0,4.0,5.0,6.0,4.0,3.0, negative
19,1.0,7.0,0.0,2.0,1.0,2.0,4.0,5.0,6.0,4.0,3.0, negative
20,4.0,3.0,3.0,7.0,2.0,3.0,5.0,8.0,4.0,3.0,1.0, negative
21,7.0,7.0,5.0,0.0,3.0,2.0,5.0,7.0,5.0,1.0,0.0, positive
22,6.0,4.0,6.0,0.0,1.0,0.0,5.0,4.0,2.0,4.0,6.0, negative
23,3.0,1.0,4.0,1.0,0.0,2.0,3.0,4.0,5.0,1.0,4.0, negative
24,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,5.0, negative
25,4.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,0.0,6.0, negative
26,6.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,6.0, negative
27,2.0,3.0,0.0,0.0,3.0,1.0,2.0,4.0,5.0,3.0,2.0, negative
28,4.0,2.0,4.0,8.0,1.0,4.0,6.0,9.0,3.0,4.0,1.0, negative
29,4.0,0.0,5.0,0.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0, negative
30,3.0,2.0,2.0,3.0,1.0,4.0,5.0,6.0,3.0,3.0,1.0, negative
31,1.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,9.0,2.0,7.0, negative
32,2.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0, negative
33,4.0,1.0,3.0,3.0,2.0,1.0,2.0,6.0,1.0,3.0,2.0, negative
34,2.0,1.0,7.0,4.0,4.0,2.0,3.0,6.0,1.0,2.0,1.0, negative
35,4.0,4.0,8.0,4.0,1.0,5.0,5.0,7.0,4.0,3.0,1.0, negative
36,1.0,2.0,3.0,5.0,1.0,3.0,3.0,7.0,6.0,2.0,2.0, negative
37,3.0,5.0,4.0,3.0,1.0,2.0,4.0,7.0,5.0,5.0,2.0, negative
38,2.0,4.0,4.0,2.0,9.0,6.0,5.0,6.0,6.0,4.0,2.0, negative
39,4.0,6.0,3.0,1.0,4.0,0.0,3.0,5.0,2.0,3.0,1.0, negative
40,3.0,0.0,5.0,0.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0, negative
41,5.0,0.0,3.0,0.0,1.0,0.0,3.0,5.0,3.0,7.0,3.0, negative
42,5.0,3.0,6.0,7.0,1.0,4.0,4.0,8.0,3.0,3.0,1.0, negative
43,1.0,1.0,3.0,5.0,1.0,4.0,4.0,7.0,5.0,1.0,2.0, negative
44,3.0,3.0,7.0,7.0,1.0,3.0,5.0,8.0,3.0,4.0,1.0, negative
45,3.0,4.0,4.0,4.0,1.0,2.0,4.0,7.0,5.0,3.0,2.0, negative
46,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,5.0, negative
47,1.0,3.0,1.0,2.0,1.0,4.0,5.0,4.0,6.0,6.0,4.0, negative
48,3.0,2.0,3.0,1.0,2.0,3.0,5.0,3.0,5.0,1.0,6.0, negative
49,2.0,3.0,6.0,4.0,1.0,4.0,5.0,7.0,3.0,5.0,2.0, negative
50,2.0,4.0,3.0,5.0,2.0,4.0,5.0,7.0,5.0,2.0,1.0, negative
51,5.0,3.0,6.0,6.0,1.0,5.0,5.0,8.0,3.0,5.0,2.0, negative
52,3.0,2.0,5.0,3.0,2.0,5.0,5.0,7.0,2.0,2.0,1.0, negative
53,2.0,4.0,2.0,0.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0, negative
54,3.0,4.0,3.0,4.0,1.0,2.0,5.0,7.0,6.0,5.0,2.0, negative
55,5.0,4.0,3.0,3.0,1.0,1.0,4.0,6.0,4.0,2.0,3.0, negative
56,1.0,3.0,6.0,0.0,5.0,0.0,3.0,4.0,3.0,3.0,1.0, negative
57,3.0,1.0,6.0,8.0,2.0,4.0,6.0,9.0,2.0,4.0,1.0, negative
58,3.0,6.0,8.0,5.0,4.0,6.0,6.0,8.0,3.0,2.0,2.0, negative
59,7.0,2.0,6.0,4.0,0.0,2.0,3.0,7.0,5.0,2.0,4.0, positive
60,4.0,1.0,2.0,6.0,2.0,3.0,5.0,8.0,4.0,4.0,1.0, negative
61,2.0,3.0,3.0,5.0,1.0,4.0,5.0,7.0,4.0,2.0,2.0, negative
62,6.0,0.0,5.0,1.0,1.0,0.0,1.0,5.0,4.0,3.0,6.0, negative
63,5.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,8.0, positive
64,7.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0, negative
65,2.0,2.0,5.0,5.0,1.0,5.0,6.0,7.0,3.0,1.0,1.0, negative
66,6.0,1.0,5.0,0.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0, negative
67,5.0,3.0,3.0,0.0,1.0,0.0,3.0,5.0,3.0,1.0,2.0, negative
68,6.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0,6.0, negative
69,5.0,3.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0, negative
70,2.0,2.0,5.0,2.0,1.0,5.0,6.0,6.0,3.0,2.0,2.0, negative
71,3.0,4.0,6.0,4.0,3.0,3.0,3.0,7.0,2.0,9.0,2.0, negative
72,4.0,1.0,4.0,3.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0, negative
73,4.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,6.0,4.0,2.0, negative
74,3.0,2.0,4.0,7.0,2.0,4.0,5.0,9.0,8.0,2.0,3.0, negative
75,3.0,4.0,4.0,6.0,1.0,2.0,4.0,8.0,4.0,4.0,1.0, negative
76,7.0,3.0,6.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,6.0, negative
77,4.0,1.0,4.0,0.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0, negative
78,7.0,3.0,4.0,0.0,1.0,0.0,5.0,6.0,4.0,3.0,2.0, negative
79,2.0,1.0,4.0,2.0,0.0,2.0,3.0,5.0,9.0,2.0,4.0, negative
80,4.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0, negative
81,7.0,3.0,4.0,0.0,1.0,0.0,5.0,6.0,4.0,2.0,2.0, negative
82,4.0,2.0,5.0,2.0,3.0,2.0,5.0,6.0,6.0,0.0,3.0, negative
83,6.0,2.0,5.0,2.0,1.0,3.0,4.0,6.0,4.0,2.0,4.0, negative
84,6.0,7.0,5.0,5.0,8.0,1.0,6.0,9.0,1.0,3.0,2.0, negative
85,6.0,2.0,5.0,2.0,1.0,3.0,4.0,6.0,4.0,2.0,4.0, negative
86,5.0,3.0,4.0,0.0,1.0,3.0,5.0,4.0,2.0,3.0,4.0, negative
87,8.0,2.0,6.0,0.0,1.0,2.0,4.0,8.0,4.0,5.0,3.0, negative
88,1.0,1.0,4.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0, negative
89,5.0,3.0,3.0,4.0,1.0,1.0,3.0,7.0,3.0,1.0,2.0, negative
90,6.0,1.0,5.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0, negative
91,3.0,0.0,4.0,2.0,2.0,3.0,6.0,6.0,6.0,3.0,3.0, negative
92,5.0,6.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,4.0, negative
93,5.0,0.0,5.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,6.0, negative
94,5.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,2.0,1.0, negative
95,5.0,8.0,6.0,6.0,6.0,3.0,5.0,8.0,1.0,3.0,2.0, negative
96,3.0,3.0,9.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0, negative
97,2.0,1.0,6.0,0.0,2.0,1.0,1.0,4.0,6.0,2.0,2.0, negative
98,6.0,7.0,9.0,8.0,2.0,4.0,6.0,9.0,2.0,6.0,2.0, negative
99,5.0,3.0,3.0,1.0,2.0,0.0,3.0,6.0,4.0,3.0,1.0, positive
100,5.0,1.0,6.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0, negative
101,6.0,1.0,6.0,0.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0, negative
102,7.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0, negative
103,7.0,3.0,6.0,0.0,2.0,1.0,3.0,6.0,4.0,0.0,2.0, negative
104,5.0,2.0,6.0,0.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0, negative
105,5.0,3.0,4.0,8.0,2.0,3.0,5.0,9.0,5.0,4.0,1.0, negative
106,5.0,2.0,4.0,4.0,0.0,3.0,5.0,7.0,4.0,2.0,4.0, negative
107,3.0,3.0,5.0,2.0,2.0,1.0,4.0,6.0,4.0,2.0,2.0, negative
108,3.0,1.0,4.0,6.0,2.0,4.0,5.0,8.0,8.0,1.0,3.0, negative
109,4.0,1.0,4.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0, negative
110,3.0,8.0,2.0,3.0,1.0,6.0,6.0,6.0,4.0,2.0,2.0, negative
111,3.0,2.0,3.0,3.0,2.0,4.0,5.0,6.0,5.0,2.0,2.0, negative
112,3.0,2.0,4.0,6.0,3.0,3.0,4.0,8.0,9.0,3.0,3.0, negative
113,5.0,3.0,4.0,8.0,3.0,3.0,5.0,9.0,6.0,5.0,1.0, negative
114,5.0,4.0,2.0,1.0,1.0,0.0,2.0,5.0,4.0,2.0,2.0, negative
115,5.0,3.0,5.0,5.0,3.0,2.0,3.0,7.0,4.0,1.0,2.0, negative
116,3.0,0.0,4.0,0.0,2.0,1.0,4.0,3.0,7.0,3.0,4.0, negative
117,5.0,5.0,2.0,4.0,2.0,3.0,4.0,8.0,6.0,2.0,1.0, negative
118,6.0,2.0,5.0,0.0,2.0,0.0,2.0,6.0,6.0,5.0,4.0, negative
119,7.0,3.0,4.0,0.0,2.0,0.0,4.0,5.0,4.0,3.0,3.0, negative
120,5.0,3.0,5.0,6.0,1.0,3.0,6.0,8.0,4.0,5.0,2.0, negative
121,5.0,3.0,5.0,6.0,1.0,3.0,6.0,8.0,4.0,5.0,2.0, negative
122,5.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,5.0,1.0,2.0, negative
123,3.0,2.0,4.0,3.0,1.0,4.0,5.0,6.0,3.0,2.0,2.0, negative
124,4.0,0.0,2.0,1.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0, negative
125,7.0,3.0,4.0,4.0,1.0,3.0,4.0,7.0,3.0,1.0,4.0, negative
126,4.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,3.0, negative
127,5.0,2.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,4.0, negative
128,4.0,1.0,4.0,5.0,2.0,4.0,5.0,8.0,7.0,1.0,3.0, negative
129,3.0,3.0,5.0,2.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0, negative
130,7.0,5.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,7.0, negative
131,3.0,1.0,3.0,2.0,1.0,3.0,4.0,6.0,6.0,7.0,2.0, negative
132,3.0,2.0,3.0,1.0,1.0,4.0,5.0,6.0,6.0,8.0,3.0, negative
133,5.0,0.0,4.0,0.0,2.0,3.0,3.0,6.0,9.0,2.0,4.0, negative
134,6.0,0.0,4.0,0.0,2.0,1.0,2.0,5.0,4.0,4.0,2.0, negative
135,3.0,1.0,7.0,6.0,2.0,1.0,3.0,8.0,1.0,1.0,2.0, negative
136,3.0,3.0,4.0,2.0,2.0,0.0,3.0,6.0,4.0,1.0,1.0, negative
137,3.0,1.0,3.0,7.0,2.0,3.0,3.0,9.0,6.0,1.0,1.0, negative
138,3.0,2.0,3.0,4.0,4.0,3.0,4.0,7.0,3.0,1.0,1.0, negative
139,3.0,5.0,3.0,5.0,2.0,1.0,4.0,8.0,6.0,4.0,2.0, negative
140,4.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,7.0,1.0,5.0, negative
141,5.0,2.0,4.0,7.0,2.0,2.0,2.0,9.0,6.0,3.0,2.0, negative
142,5.0,2.0,4.0,3.0,0.0,2.0,5.0,6.0,3.0,2.0,4.0, negative
143,5.0,3.0,7.0,7.0,2.0,3.0,4.0,9.0,4.0,4.0,2.0, negative
144,3.0,3.0,3.0,4.0,1.0,2.0,4.0,6.0,5.0,3.0,3.0, negative
145,2.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0, negative
146,3.0,2.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,2.0,2.0, negative
147,4.0,2.0,2.0,3.0,2.0,4.0,5.0,6.0,4.0,3.0,3.0, negative
148,4.0,2.0,2.0,3.0,1.0,3.0,5.0,7.0,4.0,3.0,1.0, negative
149,4.0,0.0,4.0,0.0,1.0,1.0,3.0,3.0,2.0,6.0,4.0, negative
150,5.0,5.0,3.0,4.0,2.0,4.0,5.0,7.0,5.0,2.0,2.0, negative
151,2.0,5.0,4.0,2.0,2.0,0.0,2.0,6.0,7.0,3.0,3.0, negative
152,3.0,4.0,3.0,1.0,6.0,3.0,3.0,5.0,4.0,3.0,2.0, negative
153,3.0,1.0,3.0,5.0,2.0,1.0,3.0,8.0,8.0,2.0,2.0, negative
154,5.0,1.0,8.0,4.0,1.0,4.0,4.0,8.0,4.0,2.0,1.0, negative
155,3.0,3.0,7.0,5.0,1.0,1.0,2.0,7.0,3.0,0.0,3.0, negative
156,5.0,3.0,5.0,0.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0, negative
157,6.0,2.0,6.0,1.0,2.0,0.0,2.0,6.0,6.0,4.0,3.0, negative
