@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ1_arff/abalone-17_vs_7-8-9-10/EFQ1abalone-17_vs_7-8-9-10-5-1tst.dat

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attrClass {' negativee',' positive'}
@data
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,' negative
0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,' negative
1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negative
0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,' negative
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,' negative
0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negative
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,' negative
0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negative
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negative
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negative
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negative
