%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 212
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative',' positive'}

@data
0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
5,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,' negative'
6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
9,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
10,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,' negative'
11,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
12,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
13,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
14,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
15,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
16,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' negative'
17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
18,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
19,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
20,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
21,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,' negative'
22,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
23,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
24,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
26,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
27,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
28,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
29,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
30,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
31,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
33,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
34,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
36,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
37,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
38,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
39,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,' negative'
40,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
41,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
42,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
43,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negative'
45,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
46,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
47,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,' negative'
48,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
49,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
50,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
51,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
52,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,' negative'
53,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
54,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
55,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
56,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' negative'
57,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
58,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
59,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
60,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
61,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
62,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
64,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
65,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
66,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
67,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
68,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
69,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
70,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
71,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
72,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
73,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
74,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
75,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
76,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
77,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
78,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
79,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
80,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,' negative'
81,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
83,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
84,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
85,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
86,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,' negative'
87,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negative'
88,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
89,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
90,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negative'
91,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
92,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
93,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
94,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
95,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
96,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
97,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
98,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
99,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
100,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
101,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
102,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
103,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
104,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
105,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
106,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
107,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,' negative'
