@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD1_arff/ecoli-0-1_vs_5/EWD1ecoli-0-1_vs_5-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,0.0,2.0,1.0,0.0,1.0,' negativ
1,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
2,1.0,0.0,2.0,2.0,0.0,0.0,' negativ
3,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
4,0.0,0.0,2.0,1.0,1.0,1.0,' negativ
5,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
6,0.0,1.0,2.0,1.0,0.0,0.0,' negativ
7,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
8,0.0,0.0,2.0,1.0,1.0,1.0,' negativ
9,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
10,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
11,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
12,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
13,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
14,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
15,2.0,1.0,2.0,1.0,1.0,0.0,' negativ
16,1.0,1.0,2.0,1.0,0.0,1.0,' negativ
17,1.0,1.0,2.0,0.0,0.0,0.0,' negativ
18,1.0,1.0,2.0,1.0,1.0,1.0,' negativ
19,1.0,1.0,2.0,1.0,0.0,0.0,' negativ
20,0.0,1.0,2.0,1.0,0.0,1.0,' negativ
21,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
22,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
23,0.0,2.0,2.0,1.0,2.0,1.0,' negativ
24,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
25,1.0,2.0,2.0,1.0,2.0,2.0,' negativ
26,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
27,0.0,2.0,2.0,1.0,2.0,2.0,' negativ
28,2.0,1.0,2.0,1.0,2.0,0.0,' negativ
29,1.0,1.0,2.0,1.0,2.0,0.0,' negativ
30,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
31,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
32,2.0,0.0,2.0,2.0,0.0,2.0,' negativ
33,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
34,1.0,1.0,2.0,2.0,0.0,0.0,' negativ
35,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
36,0.0,1.0,2.0,2.0,0.0,2.0,' negativ
37,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
38,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
39,1.0,1.0,2.0,1.0,2.0,2.0,' negativ
40,1.0,1.0,2.0,2.0,2.0,2.0,' negativ
41,0.0,1.0,2.0,1.0,2.0,0.0,' negativ
42,2.0,1.0,2.0,0.0,0.0,0.0,' negativ
43,2.0,2.0,2.0,2.0,1.0,1.0,' positiv
44,2.0,1.0,2.0,2.0,1.0,1.0,' positiv
45,1.0,2.0,2.0,2.0,1.0,1.0,' positiv
46,0.0,2.0,0.0,2.0,1.0,1.0,' positiv
47,2.0,2.0,2.0,2.0,0.0,0.0,' positiv
48,2.0,2.0,2.0,2.0,1.0,0.0,' positiv
49,2.0,2.0,2.0,2.0,0.0,0.0,' positiv
50,2.0,2.0,2.0,1.0,1.0,1.0,' positiv
51,2.0,0.0,2.0,1.0,1.0,0.0,' positiv
52,2.0,2.0,2.0,2.0,1.0,0.0,' positiv
53,2.0,2.0,2.0,2.0,1.0,0.0,' positiv
54,2.0,1.0,2.0,2.0,1.0,0.0,' positiv
55,2.0,2.0,2.0,2.0,1.0,0.0,' positiv
56,2.0,2.0,2.0,2.0,1.0,0.0,' positiv
57,1.0,2.0,2.0,2.0,1.0,1.0,' positiv
58,2.0,1.0,2.0,0.0,1.0,0.0,' positiv
59,2.0,1.0,2.0,2.0,1.0,0.0,' positiv
60,2.0,1.0,2.0,2.0,1.0,0.0,' positiv
61,2.0,2.0,2.0,2.0,1.0,1.0,' positiv
62,2.0,2.0,2.0,2.0,0.0,0.0,' positiv
