,0,1,2,3,4,5,6,7,Class
0,0.0,8.0,8.0,8.0,8.0,6.0,9.0,7.0, positive
1,0.0,8.0,7.0,6.0,9.0,7.0,7.0,8.0, positive
2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0, negative
3,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0, negative
4,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0, negative
5,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
6,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0, negative
7,0.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0, negative
8,0.0,6.0,6.0,5.0,6.0,6.0,7.0,3.0, negative
9,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
10,1.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0, negative
11,0.0,6.0,5.0,4.0,5.0,6.0,5.0,2.0, negative
12,2.0,7.0,6.0,4.0,6.0,6.0,5.0,3.0, negative
13,2.0,8.0,8.0,6.0,9.0,9.0,8.0,5.0, negative
14,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0, negative
15,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0, negative
16,0.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0, negative
17,1.0,6.0,5.0,4.0,3.0,3.0,3.0,2.0, negative
18,2.0,6.0,6.0,4.0,5.0,5.0,5.0,2.0, negative
19,2.0,6.0,5.0,6.0,6.0,8.0,5.0,2.0, negative
20,2.0,9.0,9.0,4.0,6.0,8.0,4.0,3.0, negative
21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, negative
22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
23,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
24,1.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0, negative
25,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0, negative
26,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0, negative
27,1.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0, negative
28,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0, negative
29,0.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0, negative
30,0.0,6.0,5.0,4.0,4.0,4.0,3.0,2.0, negative
31,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0, negative
32,0.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0, negative
33,2.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0, negative
34,2.0,6.0,5.0,4.0,4.0,4.0,5.0,2.0, negative
35,2.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0, negative
36,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0, negative
37,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0, negative
38,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0, negative
39,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0, negative
40,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0, negative
41,1.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0, negative
42,1.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0, negative
43,0.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0, negative
44,1.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0, negative
45,0.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0, negative
46,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0, negative
47,1.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0, negative
48,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0, negative
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
50,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
51,0.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0, negative
52,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0, negative
53,0.0,5.0,6.0,4.0,3.0,3.0,4.0,2.0, negative
54,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
55,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0, negative
56,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0, negative
57,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0, negative
58,0.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0, negative
59,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0, negative
60,2.0,7.0,6.0,5.0,7.0,7.0,6.0,4.0, negative
61,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0, negative
62,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0, negative
63,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0, negative
64,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0, negative
65,2.0,6.0,4.0,4.0,4.0,4.0,3.0,2.0, negative
66,0.0,7.0,7.0,5.0,6.0,6.0,7.0,3.0, negative
67,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0, negative
68,0.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0, negative
69,1.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0, negative
70,1.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0, negative
71,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0, negative
72,2.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0, negative
73,0.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0, negative
74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
76,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0, negative
77,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0, negative
78,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0, negative
79,1.0,6.0,5.0,3.0,3.0,2.0,4.0,2.0, negative
80,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
83,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0, negative
84,2.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0, negative
85,0.0,7.0,6.0,5.0,5.0,5.0,5.0,3.0, negative
86,2.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0, negative
87,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
88,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0, negative
89,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
90,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0, negative
91,1.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0, negative
92,2.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0, negative
93,0.0,8.0,8.0,5.0,7.0,7.0,2.0,5.0, negative
94,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
95,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0, negative
96,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0, negative
97,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0, negative
98,2.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0, negative
99,2.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0, negative
100,1.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0, negative
101,2.0,6.0,5.0,5.0,4.0,4.0,4.0,2.0, negative
102,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0, negative
103,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0, negative
104,1.0,6.0,5.0,3.0,3.0,4.0,2.0,2.0, negative
105,0.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0, negative
106,1.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0, negative
107,2.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0, negative
108,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
109,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0, negative
110,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0, negative
111,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0, negative
112,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, negative
113,1.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0, negative
114,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0, negative
115,2.0,6.0,6.0,5.0,7.0,4.0,5.0,7.0, positive
116,2.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0, positive
117,0.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0, positive
118,0.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0, positive
119,2.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0, positive
120,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0, positive
121,0.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0, positive
122,0.0,7.0,4.0,5.0,5.0,3.0,3.0,6.0, positive
123,2.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0, positive
124,0.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0, positive
125,2.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0, positive
