,0,1,2,3,4,5,6,7,8,9,10,Class
0,1.0,0.0,3.0,2.0,6.0,6.0,9.0,7.0,8.0,9.0,3.0, negative
1,1.0,3.0,5.0,0.0,3.0,0.0,2.0,1.0,5.0,1.0,6.0, negative
2,3.0,4.0,5.0,3.0,4.0,7.0,9.0,4.0,2.0,8.0,4.0, negative
3,4.0,4.0,8.0,7.0,3.0,9.0,9.0,8.0,2.0,4.0,0.0, negative
4,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0, negative
5,3.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,6.0,7.0,8.0, positive
6,6.0,0.0,5.0,6.0,6.0,4.0,7.0,8.0,5.0,4.0,2.0, negative
7,6.0,5.0,1.0,5.0,3.0,2.0,1.0,6.0,2.0,0.0,2.0, negative
8,9.0,2.0,7.0,1.0,5.0,3.0,5.0,6.0,3.0,9.0,4.0, negative
9,2.0,5.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,0.0,3.0, negative
10,1.0,6.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,2.0,1.0, negative
11,8.0,2.0,6.0,7.0,3.0,4.0,6.0,8.0,2.0,1.0,3.0, negative
12,7.0,3.0,6.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0, negative
13,8.0,0.0,4.0,0.0,5.0,4.0,8.0,6.0,3.0,3.0,0.0, negative
14,5.0,1.0,4.0,0.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0, negative
15,2.0,4.0,3.0,0.0,6.0,1.0,4.0,4.0,4.0,5.0,1.0, negative
16,9.0,8.0,6.0,5.0,6.0,5.0,9.0,9.0,3.0,7.0,3.0, negative
17,2.0,3.0,2.0,8.0,7.0,6.0,7.0,8.0,3.0,3.0,0.0, negative
18,3.0,2.0,3.0,0.0,6.0,4.0,9.0,4.0,5.0,6.0,3.0, negative
19,2.0,3.0,4.0,3.0,2.0,1.0,6.0,5.0,3.0,5.0,2.0, negative
20,3.0,5.0,3.0,4.0,5.0,1.0,8.0,5.0,3.0,2.0,1.0, negative
21,4.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0, negative
22,3.0,1.0,3.0,2.0,4.0,1.0,3.0,5.0,6.0,4.0,4.0, negative
23,3.0,7.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,7.0,9.0, negative
24,5.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0, negative
25,5.0,1.0,3.0,1.0,0.0,2.0,6.0,1.0,1.0,8.0,7.0, negative
26,7.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,0.0,5.0,5.0, negative
27,2.0,3.0,7.0,0.0,8.0,1.0,2.0,3.0,3.0,5.0,3.0, negative
28,1.0,2.0,1.0,0.0,7.0,1.0,4.0,3.0,4.0,7.0,2.0, negative
29,3.0,7.0,0.0,0.0,7.0,4.0,6.0,3.0,3.0,2.0,3.0, negative
30,3.0,7.0,0.0,0.0,7.0,4.0,6.0,3.0,3.0,2.0,3.0, negative
31,0.0,4.0,1.0,0.0,3.0,2.0,1.0,2.0,7.0,2.0,6.0, negative
32,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0, negative
33,8.0,1.0,6.0,6.0,2.0,4.0,5.0,7.0,4.0,4.0,4.0, positive
34,5.0,1.0,4.0,1.0,2.0,4.0,6.0,1.0,5.0,4.0,8.0, positive
35,3.0,3.0,4.0,2.0,1.0,8.0,5.0,0.0,5.0,1.0,9.0, positive
36,4.0,1.0,6.0,1.0,2.0,5.0,4.0,1.0,6.0,3.0,9.0, positive
