@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-1-2-3_vs_4-5-6/KBN3glass-0-1-2-3_vs_4-5-6-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,2.0,4.0,7.0,4.0,7.0,7.0,2.0,0.0,0.0,' negativ
1,4.0,7.0,9.0,0.0,4.0,2.0,4.0,0.0,0.0,' negativ
2,4.0,5.0,8.0,2.0,4.0,2.0,4.0,0.0,0.0,' negativ
3,2.0,5.0,7.0,4.0,6.0,6.0,1.0,0.0,3.0,' negativ
4,4.0,6.0,7.0,4.0,4.0,1.0,4.0,0.0,0.0,' negativ
5,2.0,4.0,7.0,4.0,7.0,6.0,1.0,0.0,0.0,' negativ
6,3.0,6.0,8.0,4.0,4.0,1.0,3.0,0.0,0.0,' negativ
7,2.0,5.0,6.0,6.0,6.0,6.0,2.0,0.0,0.0,' negativ
8,3.0,6.0,6.0,5.0,4.0,6.0,3.0,0.0,0.0,' negativ
9,0.0,4.0,6.0,4.0,7.0,6.0,2.0,0.0,6.0,' negativ
10,3.0,6.0,7.0,5.0,4.0,2.0,2.0,3.0,0.0,' negativ
11,2.0,6.0,7.0,5.0,6.0,5.0,1.0,0.0,0.0,' negativ
12,2.0,5.0,6.0,4.0,6.0,5.0,2.0,0.0,0.0,' negativ
13,2.0,3.0,6.0,4.0,7.0,5.0,2.0,0.0,0.0,' negativ
14,4.0,6.0,9.0,2.0,4.0,2.0,4.0,0.0,0.0,' negativ
15,2.0,3.0,7.0,5.0,7.0,6.0,2.0,0.0,0.0,' negativ
16,2.0,3.0,7.0,5.0,7.0,6.0,2.0,0.0,0.0,' negativ
17,2.0,3.0,6.0,4.0,7.0,7.0,3.0,0.0,0.0,' negativ
18,3.0,4.0,4.0,5.0,6.0,5.0,3.0,0.0,0.0,' negativ
19,4.0,4.0,7.0,3.0,5.0,3.0,4.0,0.0,4.0,' negativ
20,1.0,3.0,7.0,7.0,7.0,7.0,1.0,0.0,5.0,' negativ
21,2.0,4.0,7.0,7.0,6.0,5.0,2.0,0.0,2.0,' negativ
22,2.0,3.0,6.0,5.0,7.0,6.0,2.0,1.0,5.0,' negativ
23,2.0,5.0,6.0,5.0,6.0,6.0,2.0,0.0,0.0,' negativ
24,2.0,5.0,8.0,4.0,7.0,6.0,1.0,0.0,0.0,' negativ
