@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/glass-0-1-2-3_vs_4-5-6/KBN3glass-0-1-2-3_vs_4-5-6-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative',' positive'}
@data
0,5.0,5.0,8.0,2.0,3.0,1.0,4.0,0.0,0.0,' negativ
1,4.0,4.0,7.0,2.0,3.0,4.0,3.0,0.0,0.0,' negativ
2,6.0,5.0,8.0,1.0,3.0,2.0,4.0,0.0,0.0,' negativ
3,3.0,3.0,8.0,2.0,5.0,4.0,3.0,0.0,0.0,' negativ
4,6.0,3.0,8.0,1.0,4.0,2.0,4.0,0.0,2.0,' negativ
5,3.0,3.0,8.0,2.0,5.0,4.0,3.0,0.0,3.0,' negativ
6,3.0,4.0,7.0,2.0,5.0,4.0,3.0,0.0,0.0,' negativ
7,6.0,4.0,8.0,1.0,3.0,2.0,4.0,0.0,2.0,' negativ
8,3.0,3.0,8.0,3.0,5.0,4.0,3.0,0.0,3.0,' negativ
9,3.0,3.0,8.0,2.0,6.0,4.0,3.0,0.0,0.0,' negativ
10,3.0,3.0,8.0,2.0,5.0,4.0,3.0,0.0,2.0,' negativ
11,2.0,4.0,7.0,2.0,5.0,4.0,3.0,0.0,0.0,' negativ
12,4.0,5.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,' negativ
13,2.0,3.0,7.0,3.0,6.0,4.0,2.0,0.0,0.0,' negativ
14,9.0,5.0,7.0,1.0,1.0,1.0,6.0,0.0,0.0,' negativ
15,2.0,4.0,8.0,3.0,4.0,4.0,2.0,0.0,0.0,' negativ
16,3.0,2.0,7.0,2.0,7.0,4.0,3.0,0.0,3.0,' negativ
17,8.0,1.0,0.0,4.0,4.0,4.0,8.0,0.0,4.0,' negativ
18,4.0,3.0,8.0,2.0,4.0,4.0,3.0,0.0,4.0,' negativ
19,2.0,3.0,8.0,3.0,5.0,4.0,2.0,0.0,6.0,' negativ
20,2.0,5.0,8.0,2.0,5.0,3.0,2.0,0.0,2.0,' negativ
21,2.0,3.0,8.0,5.0,5.0,4.0,2.0,0.0,0.0,' negativ
22,2.0,4.0,8.0,3.0,5.0,4.0,2.0,0.0,0.0,' negativ
23,9.0,0.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0,' negativ
24,4.0,4.0,7.0,3.0,4.0,4.0,3.0,0.0,0.0,' negativ
25,3.0,2.0,6.0,3.0,5.0,4.0,4.0,0.0,0.0,' negativ
26,4.0,3.0,8.0,2.0,5.0,4.0,3.0,0.0,2.0,' negativ
27,9.0,3.0,0.0,1.0,3.0,1.0,9.0,0.0,0.0,' negativ
28,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,' negativ
29,3.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,0.0,' negativ
30,2.0,3.0,7.0,2.0,5.0,4.0,3.0,0.0,0.0,' negativ
31,2.0,2.0,8.0,2.0,5.0,4.0,3.0,0.0,0.0,' negativ
32,5.0,3.0,0.0,3.0,7.0,3.0,6.0,0.0,0.0,' positiv
33,2.0,5.0,6.0,9.0,0.0,5.0,0.0,7.0,0.0,' positiv
34,6.0,3.0,1.0,3.0,6.0,2.0,6.0,0.0,4.0,' positiv
35,3.0,3.0,0.0,4.0,7.0,4.0,4.0,0.0,0.0,' positiv
36,5.0,4.0,0.0,4.0,5.0,3.0,6.0,0.0,0.0,' positiv
37,4.0,5.0,4.0,3.0,5.0,0.0,4.0,0.0,0.0,' positiv
38,5.0,6.0,0.0,5.0,6.0,0.0,3.0,6.0,0.0,' positiv
39,2.0,5.0,0.0,6.0,6.0,2.0,4.0,3.0,0.0,' positiv
40,2.0,7.0,0.0,6.0,6.0,0.0,3.0,3.0,6.0,' positiv
41,4.0,6.0,7.0,5.0,2.0,5.0,0.0,6.0,0.0,' positiv
42,4.0,3.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,' positiv
43,1.0,3.0,0.0,8.0,1.0,7.0,1.0,0.0,0.0,' positiv
44,6.0,0.0,3.0,3.0,6.0,4.0,6.0,0.0,0.0,' positiv
45,1.0,3.0,0.0,8.0,1.0,7.0,1.0,0.0,0.0,' positiv
46,7.0,4.0,0.0,3.0,4.0,3.0,7.0,0.0,0.0,' positiv
47,5.0,4.0,0.0,3.0,4.0,3.0,7.0,0.0,0.0,' positiv
48,5.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,5.0,' positiv
49,6.0,1.0,3.0,3.0,5.0,3.0,6.0,0.0,0.0,' positiv
50,5.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,' positiv
51,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,' positiv
52,4.0,5.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,' positiv
53,4.0,6.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,' positiv
54,1.0,6.0,3.0,3.0,8.0,0.0,2.0,0.0,0.0,' positiv
55,4.0,7.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,' positiv
56,4.0,5.0,5.0,3.0,4.0,0.0,4.0,0.0,0.0,' positiv
57,4.0,6.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,' positiv
58,2.0,5.0,3.0,4.0,5.0,0.0,3.0,3.0,0.0,' positiv
