,0,1,2,3,4,5,6,Class
0,1.0,1.0,0.0,0.0,3.0,1.0,1.0, positive
1,1.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
2,1.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
3,2.0,2.0,0.0,0.0,1.0,1.0,1.0, positive
4,2.0,3.0,0.0,0.0,2.0,0.0,1.0, positive
5,2.0,0.0,0.0,0.0,4.0,0.0,0.0, positive
6,1.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
7,2.0,1.0,0.0,0.0,3.0,1.0,2.0, positive
8,3.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
9,2.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
10,3.0,2.0,0.0,0.0,1.0,1.0,2.0, positive
11,2.0,3.0,0.0,0.0,2.0,1.0,2.0, positive
12,2.0,1.0,0.0,0.0,3.0,1.0,2.0, positive
13,2.0,3.0,0.0,0.0,2.0,2.0,1.0, positive
14,1.0,3.0,0.0,0.0,1.0,2.0,2.0, positive
15,2.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
16,3.0,3.0,0.0,0.0,2.0,2.0,2.0, positive
17,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
18,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
19,3.0,2.0,0.0,0.0,1.0,1.0,2.0, positive
20,3.0,2.0,0.0,0.0,0.0,1.0,1.0, positive
21,2.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
22,2.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
23,2.0,2.0,0.0,0.0,1.0,1.0,1.0, positive
24,2.0,2.0,0.0,0.0,3.0,0.0,1.0, positive
25,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
26,1.0,1.0,0.0,0.0,2.0,0.0,1.0, positive
27,2.0,2.0,0.0,0.0,3.0,3.0,3.0, negative
28,3.0,1.0,0.0,0.0,4.0,3.0,3.0, negative
29,4.0,1.0,0.0,0.0,3.0,4.0,4.0, negative
30,4.0,2.0,0.0,0.0,3.0,3.0,3.0, negative
31,3.0,3.0,0.0,0.0,3.0,4.0,4.0, negative
32,4.0,3.0,0.0,0.0,3.0,3.0,3.0, negative
33,4.0,2.0,0.0,0.0,3.0,4.0,4.0, negative
34,4.0,4.0,0.0,0.0,4.0,3.0,3.0, negative
35,4.0,3.0,0.0,0.0,3.0,3.0,2.0, negative
36,3.0,1.0,0.0,0.0,3.0,4.0,4.0, negative
37,2.0,2.0,0.0,0.0,2.0,3.0,4.0, negative
38,3.0,2.0,0.0,0.0,3.0,3.0,3.0, negative
39,4.0,1.0,0.0,0.0,3.0,3.0,3.0, negative
40,3.0,3.0,0.0,0.0,1.0,3.0,1.0, negative
41,4.0,4.0,0.0,0.0,4.0,3.0,3.0, negative
42,4.0,3.0,0.0,0.0,4.0,4.0,4.0, negative
43,0.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
44,3.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
45,3.0,2.0,0.0,0.0,3.0,2.0,1.0, positive
46,4.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
47,1.0,1.0,0.0,0.0,3.0,1.0,1.0, positive
48,1.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
49,2.0,2.0,0.0,0.0,3.0,0.0,1.0, positive
50,2.0,0.0,0.0,0.0,3.0,1.0,1.0, positive
51,1.0,2.0,0.0,0.0,2.0,0.0,1.0, positive
52,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
53,3.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
54,1.0,2.0,0.0,0.0,2.0,0.0,1.0, positive
55,2.0,0.0,0.0,0.0,3.0,2.0,2.0, positive
56,1.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
57,2.0,2.0,0.0,0.0,1.0,0.0,0.0, positive
58,3.0,3.0,0.0,0.0,2.0,1.0,2.0, positive
59,2.0,0.0,0.0,0.0,3.0,0.0,1.0, positive
60,2.0,1.0,0.0,0.0,2.0,0.0,1.0, positive
61,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
62,1.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
63,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
64,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
65,1.0,1.0,0.0,0.0,1.0,0.0,1.0, positive
66,1.0,3.0,0.0,0.0,2.0,1.0,1.0, positive
67,4.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
68,2.0,2.0,0.0,0.0,1.0,1.0,1.0, positive
69,2.0,2.0,0.0,0.0,2.0,0.0,1.0, positive
70,2.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
71,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
72,1.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
73,4.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
74,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
75,2.0,1.0,0.0,0.0,3.0,2.0,3.0, positive
76,2.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
77,2.0,1.0,0.0,0.0,3.0,0.0,1.0, positive
78,1.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
79,1.0,1.0,0.0,0.0,2.0,0.0,0.0, positive
80,1.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
81,3.0,2.0,0.0,0.0,0.0,0.0,1.0, positive
82,3.0,2.0,0.0,0.0,1.0,1.0,2.0, positive
83,3.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
84,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
85,2.0,1.0,0.0,0.0,3.0,1.0,2.0, positive
86,2.0,3.0,0.0,0.0,2.0,2.0,2.0, positive
87,3.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
88,2.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
89,1.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
90,3.0,1.0,0.0,0.0,3.0,1.0,2.0, positive
91,1.0,2.0,0.0,0.0,3.0,2.0,2.0, positive
92,1.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
93,1.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
94,2.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
95,1.0,0.0,0.0,0.0,1.0,1.0,1.0, positive
96,2.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
97,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
98,2.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
99,1.0,2.0,0.0,0.0,1.0,1.0,1.0, positive
100,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
101,3.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
102,2.0,2.0,0.0,0.0,3.0,2.0,2.0, positive
103,1.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
104,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
105,1.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
106,2.0,3.0,0.0,0.0,3.0,1.0,2.0, positive
107,2.0,3.0,0.0,0.0,2.0,2.0,2.0, positive
108,2.0,2.0,0.0,0.0,3.0,2.0,2.0, positive
109,3.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
110,3.0,2.0,0.0,0.0,0.0,1.0,1.0, positive
111,2.0,2.0,0.0,0.0,1.0,1.0,1.0, positive
112,2.0,2.0,0.0,0.0,1.0,0.0,1.0, positive
113,4.0,4.0,0.0,0.0,2.0,1.0,1.0, positive
114,2.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
115,3.0,3.0,0.0,0.0,1.0,1.0,1.0, positive
116,4.0,3.0,0.0,0.0,1.0,1.0,1.0, positive
117,3.0,2.0,0.0,0.0,3.0,1.0,2.0, positive
118,2.0,2.0,0.0,0.0,4.0,1.0,1.0, positive
119,1.0,3.0,0.0,0.0,4.0,1.0,2.0, positive
120,2.0,0.0,0.0,0.0,3.0,0.0,1.0, positive
121,1.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
122,1.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
123,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
124,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
125,3.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
126,3.0,1.0,0.0,0.0,3.0,0.0,1.0, positive
127,2.0,1.0,0.0,0.0,3.0,0.0,1.0, positive
128,2.0,1.0,0.0,0.0,3.0,2.0,2.0, positive
129,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
130,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
131,2.0,2.0,0.0,0.0,2.0,0.0,1.0, positive
132,2.0,2.0,0.0,0.0,3.0,0.0,1.0, positive
133,3.0,2.0,0.0,0.0,3.0,0.0,1.0, positive
134,1.0,2.0,0.0,0.0,1.0,2.0,2.0, positive
135,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
136,1.0,0.0,0.0,0.0,2.0,1.0,2.0, positive
137,1.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
138,1.0,1.0,0.0,0.0,3.0,1.0,1.0, positive
139,0.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
140,4.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
141,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
142,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
143,1.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
144,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
145,0.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
146,2.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
