@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/glass-0-1-2-3_vs_4-5-6/EWD3glass-0-1-2-3_vs_4-5-6-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,1.0,5.0,7.0,4.0,6.0,8.0,1.0,0.0,0.0,' negativ
1,3.0,6.0,8.0,1.0,4.0,1.0,3.0,0.0,0.0,' negativ
2,1.0,6.0,8.0,4.0,6.0,7.0,1.0,0.0,1.0,' negativ
3,2.0,7.0,8.0,3.0,4.0,1.0,2.0,0.0,0.0,' negativ
4,1.0,5.0,8.0,3.0,7.0,7.0,0.0,0.0,0.0,' negativ
5,1.0,7.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,' negativ
6,1.0,6.0,7.0,4.0,4.0,7.0,1.0,0.0,0.0,' negativ
7,2.0,7.0,7.0,5.0,4.0,1.0,1.0,2.0,0.0,' negativ
8,1.0,4.0,8.0,4.0,7.0,7.0,1.0,0.0,0.0,' negativ
9,0.0,6.0,7.0,4.0,6.0,6.0,1.0,0.0,0.0,' negativ
10,3.0,7.0,8.0,1.0,4.0,2.0,2.0,0.0,0.0,' negativ
11,1.0,5.0,7.0,4.0,6.0,7.0,1.0,0.0,0.0,' negativ
12,1.0,8.0,7.0,5.0,4.0,6.0,1.0,0.0,0.0,' negativ
13,1.0,5.0,7.0,5.0,6.0,7.0,1.0,0.0,0.0,' negativ
14,1.0,4.0,7.0,5.0,6.0,7.0,1.0,0.0,0.0,' negativ
15,1.0,4.0,7.0,3.0,6.0,7.0,1.0,0.0,0.0,' negativ
16,3.0,5.0,8.0,2.0,5.0,2.0,2.0,0.0,1.0,' negativ
17,0.0,4.0,8.0,6.0,6.0,7.0,0.0,0.0,2.0,' negativ
18,1.0,5.0,7.0,4.0,6.0,7.0,1.0,0.0,2.0,' negativ
19,1.0,6.0,7.0,5.0,6.0,7.0,1.0,0.0,0.0,' negativ
20,0.0,6.0,8.0,4.0,7.0,7.0,0.0,0.0,0.0,' negativ
21,0.0,4.0,7.0,6.0,7.0,8.0,0.0,0.0,2.0,' negativ
22,0.0,5.0,7.0,5.0,6.0,6.0,1.0,0.0,0.0,' negativ
23,1.0,7.0,7.0,5.0,4.0,6.0,1.0,0.0,0.0,' negativ
24,1.0,5.0,7.0,4.0,6.0,7.0,1.0,0.0,1.0,' negativ
25,3.0,6.0,8.0,2.0,4.0,2.0,2.0,0.0,1.0,' negativ
26,1.0,5.0,7.0,4.0,7.0,7.0,1.0,0.0,0.0,' negativ
27,1.0,7.0,7.0,4.0,6.0,7.0,1.0,0.0,0.0,' negativ
28,1.0,4.0,7.0,5.0,7.0,7.0,1.0,0.0,0.0,' negativ
29,1.0,4.0,7.0,4.0,6.0,7.0,1.0,0.0,3.0,' negativ
30,4.0,7.0,8.0,0.0,4.0,1.0,3.0,0.0,1.0,' negativ
31,2.0,7.0,9.0,3.0,4.0,0.0,1.0,0.0,0.0,' negativ
32,1.0,5.0,7.0,6.0,6.0,6.0,1.0,0.0,1.0,' negativ
33,3.0,8.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0,' negativ
34,6.0,7.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,' negativ
35,3.0,6.0,8.0,2.0,4.0,2.0,2.0,0.0,0.0,' negativ
36,0.0,6.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,' negativ
37,1.0,4.0,8.0,5.0,7.0,7.0,1.0,0.0,0.0,' negativ
38,1.0,4.0,7.0,5.0,7.0,7.0,1.0,0.0,0.0,' negativ
39,1.0,4.0,7.0,5.0,6.0,7.0,1.0,0.0,0.0,' negativ
40,1.0,6.0,6.0,4.0,6.0,6.0,1.0,0.0,0.0,' negativ
41,3.0,5.0,7.0,2.0,5.0,2.0,2.0,0.0,1.0,' negativ
42,0.0,6.0,8.0,4.0,7.0,6.0,0.0,0.0,0.0,' negativ
43,1.0,5.0,7.0,4.0,7.0,6.0,1.0,0.0,1.0,' negativ
44,0.0,4.0,8.0,4.0,6.0,7.0,1.0,0.0,0.0,' negativ
45,1.0,4.0,7.0,5.0,7.0,7.0,1.0,0.0,1.0,' negativ
46,1.0,4.0,7.0,4.0,7.0,7.0,1.0,0.0,0.0,' negativ
47,1.0,4.0,6.0,4.0,8.0,6.0,1.0,0.0,2.0,' negativ
48,1.0,6.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,' negativ
49,1.0,6.0,8.0,4.0,6.0,7.0,0.0,0.0,0.0,' negativ
50,0.0,6.0,7.0,4.0,6.0,6.0,1.0,0.0,0.0,' negativ
51,3.0,8.0,8.0,1.0,3.0,0.0,2.0,0.0,0.0,' negativ
52,1.0,6.0,6.0,4.0,6.0,6.0,1.0,0.0,9.0,' negativ
53,3.0,8.0,8.0,2.0,3.0,1.0,2.0,0.0,0.0,' negativ
54,1.0,7.0,8.0,4.0,4.0,6.0,1.0,0.0,3.0,' negativ
55,1.0,7.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,' negativ
56,0.0,5.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,' negativ
57,0.0,4.0,6.0,7.0,7.0,9.0,1.0,0.0,0.0,' negativ
58,6.0,1.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,' negativ
59,0.0,6.0,7.0,4.0,6.0,8.0,0.0,0.0,0.0,' negativ
60,0.0,4.0,7.0,6.0,7.0,8.0,0.0,0.0,0.0,' negativ
61,6.0,7.0,7.0,1.0,1.0,1.0,4.0,0.0,0.0,' negativ
62,1.0,6.0,8.0,4.0,5.0,7.0,0.0,0.0,1.0,' negativ
63,1.0,5.0,8.0,6.0,5.0,7.0,1.0,0.0,1.0,' negativ
64,3.0,7.0,2.0,5.0,5.0,4.0,4.0,0.0,0.0,' negativ
65,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,' negativ
66,0.0,5.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,' negativ
67,0.0,7.0,8.0,8.0,4.0,7.0,0.0,0.0,0.0,' negativ
68,0.0,5.0,8.0,4.0,6.0,6.0,1.0,0.0,0.0,' negativ
69,5.0,7.0,0.0,5.0,3.0,2.0,6.0,0.0,1.0,' negativ
70,0.0,6.0,7.0,6.0,5.0,8.0,0.0,0.0,0.0,' negativ
71,0.0,6.0,8.0,6.0,5.0,8.0,0.0,0.0,0.0,' negativ
