%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 639
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' positive',' negative'}

@data
0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' positive'
1,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
2,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,' negative'
3,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,' negative'
4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' positive'
5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
6,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,' negative'
7,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,' negative'
8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' positive'
9,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,' negative'
10,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
11,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,' negative'
12,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
13,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,' negative'
14,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
15,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
16,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,' negative'
17,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negative'
18,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,' negative'
19,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,' negative'
20,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,' negative'
21,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,' positive'
22,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
23,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
24,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' positive'
25,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' negative'
26,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negative'
27,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' positive'
28,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' positive'
29,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negative'
30,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' positive'
31,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,' positive'
32,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,' positive'
33,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,' positive'
34,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' positive'
35,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' positive'
36,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,' negative'
37,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,' negative'
38,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
40,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,' negative'
41,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negative'
42,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
43,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,' negative'
44,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negative'
45,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,' negative'
46,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,' positive'
47,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,' positive'
48,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,' negative'
49,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,' negative'
50,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
