@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/winequality-white-3-9_vs_5/KBN3winequality-white-3-9_vs_5-5-5tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,' negativ
1,4.0,1.0,4.0,8.0,2.0,3.0,4.0,8.0,4.0,1.0,1.0,' negativ
2,2.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,' negativ
3,3.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,3.0,2.0,3.0,' negativ
4,2.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,9.0,7.0,4.0,' negativ
5,3.0,4.0,7.0,5.0,1.0,4.0,4.0,6.0,2.0,2.0,1.0,' negativ
6,2.0,1.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,' negativ
7,4.0,1.0,4.0,6.0,2.0,4.0,5.0,6.0,1.0,2.0,2.0,' negativ
8,3.0,2.0,5.0,8.0,1.0,3.0,6.0,8.0,2.0,3.0,1.0,' negativ
9,3.0,2.0,2.0,3.0,0.0,4.0,5.0,5.0,3.0,3.0,1.0,' negativ
10,2.0,1.0,6.0,6.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,' negativ
11,3.0,2.0,4.0,9.0,1.0,4.0,4.0,9.0,0.0,3.0,1.0,' negativ
12,3.0,2.0,4.0,9.0,1.0,4.0,4.0,9.0,0.0,3.0,1.0,' negativ
13,3.0,2.0,3.0,7.0,1.0,4.0,5.0,7.0,3.0,3.0,2.0,' negativ
14,3.0,5.0,3.0,5.0,1.0,4.0,6.0,6.0,3.0,3.0,3.0,' negativ
15,3.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,' negativ
16,1.0,1.0,3.0,5.0,1.0,3.0,4.0,6.0,5.0,1.0,2.0,' negativ
17,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,' negativ
18,3.0,3.0,3.0,7.0,1.0,4.0,5.0,7.0,3.0,3.0,2.0,' negativ
19,4.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,1.0,' negativ
20,1.0,3.0,2.0,2.0,0.0,4.0,4.0,3.0,5.0,5.0,4.0,' negativ
21,3.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,' negativ
22,2.0,2.0,4.0,4.0,0.0,2.0,3.0,4.0,2.0,2.0,3.0,' negativ
23,4.0,0.0,5.0,4.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0,' negativ
24,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,' negativ
25,3.0,3.0,6.0,5.0,1.0,5.0,4.0,6.0,3.0,2.0,1.0,' negativ
26,5.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,' negativ
27,3.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,5.0,' negativ
28,2.0,2.0,3.0,0.0,0.0,2.0,6.0,3.0,4.0,5.0,3.0,' negativ
29,3.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,4.0,1.0,7.0,' positiv
30,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,' negativ
31,3.0,2.0,6.0,8.0,1.0,4.0,5.0,7.0,2.0,3.0,3.0,' negativ
32,4.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,3.0,' negativ
33,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,' negativ
34,4.0,3.0,6.0,7.0,1.0,4.0,4.0,7.0,2.0,3.0,2.0,' negativ
35,5.0,3.0,8.0,5.0,1.0,2.0,4.0,7.0,1.0,6.0,2.0,' negativ
36,4.0,4.0,8.0,4.0,1.0,5.0,5.0,6.0,2.0,2.0,1.0,' negativ
37,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,' negativ
38,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,' negativ
39,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,' negativ
40,4.0,1.0,8.0,4.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,' negativ
41,4.0,1.0,8.0,4.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,' negativ
42,1.0,3.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,7.0,4.0,' negativ
43,2.0,1.0,3.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,3.0,' negativ
44,2.0,2.0,3.0,1.0,9.0,5.0,5.0,4.0,2.0,3.0,2.0,' negativ
45,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,9.0,' positiv
46,3.0,1.0,2.0,6.0,1.0,4.0,5.0,7.0,2.0,4.0,2.0,' negativ
