%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 12     Instances: 316
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute 'y' {' negative',' positive'}

@data
0,3.0,7.0,0.0,7.0,9.0,9.0,6.0,7.0,3.0,9.0,' negative'
1,3.0,6.0,9.0,7.0,9.0,6.0,6.0,7.0,6.0,6.0,' negative'
2,6.0,6.0,3.0,5.0,0.0,5.0,9.0,6.0,9.0,5.0,' negative'
3,9.0,3.0,9.0,2.0,9.0,5.0,9.0,4.0,9.0,5.0,' positive'
4,6.0,0.0,3.0,0.0,6.0,6.0,3.0,6.0,9.0,0.0,' negative'
5,0.0,9.0,9.0,5.0,6.0,5.0,9.0,9.0,0.0,5.0,' negative'
6,0.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,6.0,3.0,' negative'
7,0.0,8.0,9.0,8.0,6.0,8.0,3.0,5.0,0.0,5.0,' negative'
8,3.0,0.0,0.0,7.0,0.0,0.0,9.0,7.0,9.0,0.0,' negative'
9,0.0,0.0,9.0,0.0,3.0,0.0,3.0,7.0,6.0,7.0,' negative'
10,6.0,3.0,9.0,3.0,0.0,7.0,6.0,7.0,0.0,3.0,' negative'
11,0.0,3.0,9.0,2.0,6.0,3.0,6.0,2.0,9.0,3.0,' negative'
12,3.0,9.0,6.0,9.0,9.0,9.0,0.0,9.0,6.0,9.0,' negative'
13,9.0,5.0,6.0,8.0,6.0,5.0,0.0,5.0,3.0,8.0,' negative'
14,6.0,6.0,0.0,8.0,3.0,6.0,6.0,8.0,3.0,8.0,' negative'
15,3.0,5.0,0.0,5.0,6.0,9.0,6.0,5.0,9.0,9.0,' negative'
16,6.0,5.0,0.0,5.0,0.0,1.0,3.0,1.0,6.0,1.0,' negative'
17,3.0,5.0,0.0,5.0,9.0,9.0,9.0,5.0,0.0,9.0,' negative'
18,9.0,6.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,' negative'
19,0.0,6.0,9.0,6.0,3.0,5.0,6.0,6.0,9.0,5.0,' negative'
20,3.0,0.0,6.0,9.0,0.0,9.0,0.0,0.0,3.0,9.0,' negative'
21,9.0,5.0,6.0,5.0,0.0,5.0,3.0,0.0,6.0,0.0,' negative'
22,0.0,6.0,9.0,0.0,6.0,0.0,9.0,6.0,3.0,0.0,' negative'
23,9.0,3.0,9.0,8.0,6.0,3.0,0.0,3.0,6.0,8.0,' negative'
24,6.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,' negative'
25,0.0,2.0,6.0,0.0,6.0,2.0,9.0,0.0,3.0,2.0,' negative'
26,9.0,6.0,3.0,7.0,0.0,7.0,6.0,7.0,0.0,6.0,' negative'
27,6.0,6.0,6.0,3.0,3.0,6.0,0.0,3.0,9.0,3.0,' negative'
28,3.0,4.0,9.0,4.0,0.0,9.0,9.0,9.0,6.0,4.0,' negative'
29,3.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,' negative'
30,6.0,5.0,9.0,5.0,0.0,9.0,6.0,9.0,9.0,9.0,' negative'
31,6.0,8.0,9.0,8.0,9.0,3.0,0.0,8.0,3.0,3.0,' negative'
32,9.0,7.0,3.0,7.0,3.0,0.0,6.0,0.0,6.0,7.0,' negative'
33,9.0,1.0,0.0,7.0,3.0,1.0,9.0,7.0,3.0,7.0,' negative'
34,6.0,6.0,6.0,1.0,9.0,6.0,9.0,1.0,3.0,6.0,' negative'
35,9.0,7.0,6.0,1.0,3.0,7.0,3.0,1.0,0.0,1.0,' negative'
