@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/ecoli-0-3-4_vs_5/KBN3ecoli-0-3-4_vs_5-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,6.0,0.0,1.0,0.0,6.0,3.0,5.0,' negativ
1,6.0,6.0,1.0,0.0,6.0,4.0,4.0,' negativ
2,2.0,3.0,1.0,0.0,7.0,2.0,4.0,' negativ
3,7.0,4.0,1.0,0.0,4.0,3.0,5.0,' negativ
4,2.0,4.0,1.0,0.0,6.0,2.0,4.0,' negativ
5,4.0,0.0,1.0,0.0,7.0,1.0,0.0,' negativ
6,4.0,2.0,1.0,0.0,7.0,2.0,4.0,' negativ
7,2.0,6.0,1.0,0.0,5.0,1.0,3.0,' negativ
8,4.0,3.0,1.0,0.0,5.0,2.0,4.0,' negativ
9,2.0,5.0,1.0,0.0,6.0,1.0,2.0,' negativ
10,3.0,5.0,1.0,0.0,4.0,2.0,4.0,' negativ
11,2.0,0.0,1.0,0.0,4.0,2.0,4.0,' negativ
12,4.0,7.0,1.0,0.0,4.0,2.0,3.0,' negativ
13,3.0,2.0,1.0,0.0,9.0,0.0,1.0,' negativ
14,5.0,7.0,1.0,0.0,5.0,3.0,5.0,' negativ
15,0.0,1.0,1.0,0.0,7.0,1.0,2.0,' negativ
16,4.0,4.0,1.0,0.0,6.0,2.0,2.0,' negativ
17,3.0,4.0,1.0,0.0,6.0,4.0,6.0,' negativ
18,2.0,0.0,1.0,0.0,6.0,3.0,5.0,' negativ
19,2.0,6.0,1.0,0.0,0.0,3.0,4.0,' negativ
20,4.0,4.0,1.0,0.0,6.0,3.0,5.0,' negativ
21,4.0,4.0,1.0,0.0,6.0,3.0,4.0,' negativ
22,6.0,4.0,1.0,0.0,5.0,2.0,4.0,' negativ
23,3.0,3.0,1.0,0.0,4.0,3.0,5.0,' negativ
24,6.0,6.0,1.0,0.0,4.0,3.0,5.0,' negativ
25,0.0,3.0,1.0,0.0,5.0,3.0,5.0,' negativ
26,4.0,7.0,1.0,0.0,5.0,3.0,5.0,' negativ
27,3.0,6.0,1.0,0.0,5.0,2.0,4.0,' negativ
28,7.0,6.0,1.0,0.0,7.0,0.0,0.0,' negativ
29,3.0,5.0,1.0,0.0,4.0,2.0,4.0,' negativ
30,4.0,5.0,1.0,0.0,6.0,2.0,3.0,' negativ
31,3.0,5.0,1.0,0.0,6.0,3.0,4.0,' negativ
32,0.0,4.0,1.0,0.0,7.0,4.0,5.0,' negativ
33,1.0,4.0,1.0,0.0,5.0,4.0,0.0,' negativ
34,5.0,4.0,1.0,0.0,7.0,5.0,7.0,' negativ
35,4.0,0.0,1.0,0.0,4.0,2.0,4.0,' negativ
36,4.0,4.0,1.0,0.0,7.0,1.0,2.0,' negativ
37,3.0,0.0,1.0,0.0,5.0,0.0,1.0,' negativ
38,2.0,4.0,1.0,0.0,4.0,4.0,5.0,' negativ
39,2.0,7.0,1.0,0.0,4.0,5.0,7.0,' negativ
40,5.0,6.0,1.0,0.0,2.0,1.0,2.0,' negativ
41,5.0,4.0,1.0,0.0,4.0,3.0,5.0,' negativ
42,0.0,4.0,1.0,0.0,5.0,3.0,5.0,' negativ
43,4.0,4.0,1.0,0.0,7.0,3.0,5.0,' negativ
44,4.0,5.0,1.0,0.0,6.0,5.0,6.0,' negativ
45,1.0,0.0,1.0,0.0,5.0,2.0,4.0,' negativ
46,5.0,3.0,1.0,0.0,6.0,3.0,5.0,' negativ
47,2.0,4.0,1.0,0.0,5.0,3.0,5.0,' negativ
48,2.0,4.0,1.0,0.0,5.0,2.0,4.0,' negativ
49,3.0,6.0,1.0,0.0,7.0,0.0,5.0,' negativ
50,2.0,2.0,1.0,0.0,4.0,2.0,4.0,' negativ
51,5.0,6.0,1.0,0.0,6.0,2.0,4.0,' negativ
52,4.0,0.0,1.0,0.0,5.0,3.0,5.0,' negativ
