@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/abalone-20_vs_8-9-10/EWD2abalone-20_vs_8-9-10-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
1,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,' negativ
2,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,' negativ
3,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
4,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
5,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
6,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
8,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
9,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
10,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,' negativ
11,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
12,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
13,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
14,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
15,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
17,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
19,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
20,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
21,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
22,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
23,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
24,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,' negativ
25,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,' negativ
26,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
27,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
28,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
29,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
31,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
32,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
33,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,' negativ
34,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
35,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,' negativ
36,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
37,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
38,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
39,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
40,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
41,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,' negativ
42,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
43,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
44,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
45,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,' negativ
46,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
47,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
48,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
49,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,' negativ
50,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
51,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
52,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
53,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
54,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,' negativ
55,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
56,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
57,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,' negativ
58,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
59,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,' negativ
60,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
61,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,' negativ
62,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,' negativ
63,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,' negativ
64,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
65,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
66,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,' negativ
67,0.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,' negativ
68,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,' negativ
69,0.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,' negativ
70,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
71,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,' negativ
72,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
73,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
74,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
75,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
76,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
78,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,' negativ
79,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
80,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
81,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
82,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,' negativ
83,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
84,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,' negativ
