,0,1,2,3,4,5,6,7,8,Class
0,0.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,0.0, negative
1,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
2,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0, negative
3,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0, negative
4,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0, negative
5,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0, negative
6,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0, negative
7,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0, negative
8,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0, negative
9,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0, negative
10,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0, negative
11,4.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0, negative
12,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0, negative
13,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0, negative
14,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
15,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0, negative
16,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
17,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0, negative
18,4.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0, negative
19,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
20,0.0,0.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
21,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
22,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
23,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0, negative
24,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
25,0.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,0.0, negative
26,0.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
27,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
28,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0, negative
29,0.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
30,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
31,0.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0, negative
32,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0, negative
33,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
34,2.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0, negative
35,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
36,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
37,1.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
38,2.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0, negative
39,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
40,0.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
41,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
42,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
43,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0, negative
44,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0, negative
45,4.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0, negative
46,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0, negative
47,2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0, negative
48,0.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0, negative
49,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
50,0.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0, negative
51,0.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
52,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
53,2.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0, negative
54,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
55,0.0,0.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
56,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
57,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
58,0.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
59,0.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0, negative
60,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
61,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0, negative
62,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
63,1.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0, negative
64,1.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
65,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0, negative
66,2.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0, negative
67,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
68,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0, negative
69,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0, negative
70,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
71,2.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0, negative
72,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0, negative
73,1.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
74,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
75,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
76,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0, negative
77,2.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0, negative
78,0.0,0.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
79,3.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0, negative
80,0.0,0.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0, negative
81,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
82,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
83,3.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0, negative
84,0.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0, negative
85,0.0,0.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0, negative
86,0.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0, negative
87,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
88,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0, negative
