,0,1,2,3,4,5,6,Class
0,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
1,1.0,1.0,0.0,0.0,1.0,0.0,1.0, negative
2,1.0,1.0,0.0,0.0,1.0,0.0,0.0, negative
3,1.0,0.0,0.0,0.0,2.0,0.0,0.0, negative
4,1.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
5,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
6,1.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
7,1.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
8,0.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
9,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
10,1.0,0.0,0.0,0.0,1.0,1.0,1.0, negative
11,0.0,0.0,0.0,0.0,2.0,1.0,1.0, negative
12,0.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
13,1.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
14,1.0,1.0,0.0,0.0,2.0,0.0,1.0, negative
15,1.0,1.0,0.0,0.0,1.0,0.0,0.0, negative
16,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
17,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
18,1.0,1.0,0.0,0.0,1.0,0.0,0.0, negative
19,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
20,0.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
21,2.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
22,1.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
23,1.0,0.0,0.0,0.0,1.0,0.0,0.0, negative
24,0.0,0.0,0.0,0.0,1.0,0.0,1.0, negative
25,0.0,0.0,0.0,0.0,2.0,0.0,1.0, negative
26,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
27,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
28,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
29,2.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
30,1.0,0.0,0.0,0.0,2.0,1.0,2.0, positive
31,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
32,2.0,1.0,0.0,0.0,2.0,1.0,1.0, positive
33,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
34,1.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
35,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
36,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
37,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
38,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
39,2.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
40,1.0,1.0,0.0,0.0,1.0,2.0,0.0, positive
41,2.0,2.0,0.0,0.0,2.0,2.0,2.0, positive
42,2.0,0.0,2.0,0.0,1.0,2.0,2.0, negative
43,2.0,0.0,0.0,0.0,2.0,2.0,2.0, negative
44,1.0,0.0,0.0,0.0,2.0,2.0,2.0, negative
45,2.0,1.0,0.0,0.0,1.0,2.0,2.0, negative
46,2.0,2.0,0.0,0.0,1.0,2.0,2.0, negative
47,2.0,1.0,0.0,0.0,1.0,1.0,2.0, negative
48,1.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
49,2.0,0.0,0.0,0.0,2.0,2.0,2.0, negative
50,2.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
51,2.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
52,2.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
53,2.0,2.0,0.0,0.0,1.0,0.0,1.0, negative
54,2.0,2.0,2.0,0.0,2.0,1.0,1.0, negative
55,2.0,1.0,2.0,0.0,2.0,1.0,0.0, negative
56,2.0,2.0,0.0,0.0,0.0,1.0,0.0, negative
57,1.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
58,2.0,2.0,0.0,0.0,0.0,1.0,0.0, negative
59,2.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
60,2.0,2.0,0.0,0.0,1.0,1.0,0.0, negative
61,2.0,2.0,0.0,0.0,1.0,1.0,0.0, negative
62,2.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
63,2.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
64,2.0,1.0,0.0,0.0,1.0,1.0,1.0, negative
65,2.0,2.0,0.0,0.0,1.0,1.0,1.0, negative
66,0.0,1.0,0.0,0.0,1.0,2.0,1.0, positive
67,1.0,1.0,0.0,0.0,1.0,1.0,1.0, positive
68,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
69,0.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
70,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
71,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
72,0.0,0.0,0.0,0.0,1.0,2.0,2.0, positive
73,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
74,0.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
75,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
76,0.0,2.0,0.0,0.0,2.0,1.0,1.0, positive
77,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
78,2.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
79,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
80,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
81,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
82,1.0,0.0,0.0,0.0,1.0,2.0,2.0, positive
83,1.0,2.0,0.0,0.0,1.0,2.0,2.0, positive
84,2.0,1.0,0.0,0.0,1.0,1.0,2.0, positive
85,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
86,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
87,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
88,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
89,2.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
90,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
91,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
92,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
93,2.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
94,2.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
95,2.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
96,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
97,2.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
98,2.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
99,2.0,1.0,2.0,0.0,2.0,2.0,2.0, positive
100,0.0,1.0,0.0,0.0,1.0,1.0,1.0, positive
101,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
102,0.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
103,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
104,2.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
105,0.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
106,1.0,0.0,0.0,0.0,1.0,1.0,2.0, positive
107,2.0,2.0,0.0,0.0,2.0,1.0,2.0, positive
108,1.0,0.0,0.0,0.0,2.0,1.0,2.0, positive
109,1.0,1.0,0.0,0.0,2.0,1.0,2.0, positive
110,2.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
111,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
112,1.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
113,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
114,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
115,1.0,1.0,0.0,0.0,1.0,2.0,2.0, positive
116,2.0,2.0,0.0,0.0,1.0,2.0,2.0, positive
117,0.0,1.0,0.0,0.0,2.0,2.0,2.0, positive
118,1.0,0.0,0.0,0.0,2.0,2.0,2.0, positive
