@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ1_arff/ecoli-0_vs_1/EFQ1ecoli-0_vs_1-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
1,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
2,0.0,1.0,0.0,0.0,2.0,2.0,1.0,' negativ
3,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
4,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
6,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
9,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
10,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
11,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
12,1.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
13,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
15,1.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
16,1.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
17,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
18,2.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
19,1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
20,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
21,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
22,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
23,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
24,2.0,2.0,0.0,0.0,1.0,0.0,0.0,' negativ
25,2.0,0.0,0.0,0.0,2.0,1.0,1.0,' negativ
26,0.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
27,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
29,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
30,0.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
31,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
32,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
33,0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
34,2.0,2.0,0.0,0.0,1.0,0.0,0.0,' negativ
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
36,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
37,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
38,0.0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
39,2.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
40,2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
42,1.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
43,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
44,2.0,2.0,0.0,0.0,1.0,0.0,1.0,' negativ
45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
46,0.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
47,0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
48,2.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
49,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negativ
50,0.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
51,2.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
52,2.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
53,1.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
54,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,' negativ
56,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
59,2.0,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
60,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
