@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli3/EWD3ecoli3-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,1.0,6.0,0.0,0.0,8.0,5.0,6.0,' negativ
1,8.0,8.0,0.0,0.0,4.0,5.0,3.0,' negativ
2,5.0,3.0,0.0,0.0,4.0,3.0,4.0,' negativ
3,5.0,1.0,0.0,0.0,5.0,3.0,4.0,' negativ
4,4.0,4.0,0.0,0.0,6.0,1.0,3.0,' negativ
5,2.0,3.0,0.0,0.0,6.0,7.0,8.0,' negativ
6,4.0,4.0,0.0,0.0,6.0,7.0,7.0,' negativ
7,3.0,2.0,0.0,0.0,5.0,1.0,3.0,' negativ
8,4.0,2.0,0.0,0.0,6.0,7.0,7.0,' negativ
9,6.0,3.0,0.0,0.0,6.0,7.0,8.0,' negativ
10,2.0,1.0,0.0,0.0,5.0,2.0,3.0,' negativ
11,2.0,2.0,0.0,0.0,5.0,4.0,5.0,' negativ
12,4.0,2.0,0.0,0.0,5.0,2.0,4.0,' negativ
13,7.0,5.0,0.0,0.0,5.0,4.0,5.0,' negativ
14,4.0,3.0,0.0,0.0,5.0,4.0,5.0,' negativ
15,7.0,7.0,0.0,0.0,7.0,7.0,6.0,' negativ
16,7.0,5.0,0.0,0.0,4.0,4.0,2.0,' negativ
17,4.0,4.0,0.0,0.0,4.0,3.0,4.0,' negativ
18,4.0,4.0,0.0,0.0,4.0,3.0,4.0,' negativ
19,4.0,3.0,0.0,0.0,4.0,7.0,7.0,' negativ
20,4.0,4.0,0.0,0.0,5.0,4.0,5.0,' negativ
21,3.0,3.0,0.0,0.0,4.0,1.0,3.0,' negativ
22,5.0,4.0,0.0,0.0,4.0,4.0,5.0,' negativ
23,4.0,4.0,0.0,0.0,7.0,8.0,8.0,' negativ
24,2.0,3.0,0.0,0.0,5.0,4.0,5.0,' negativ
25,5.0,2.0,0.0,0.0,6.0,6.0,6.0,' negativ
26,5.0,1.0,0.0,0.0,6.0,2.0,3.0,' negativ
27,3.0,3.0,0.0,0.0,4.0,2.0,3.0,' negativ
28,5.0,2.0,0.0,0.0,7.0,7.0,7.0,' negativ
29,8.0,6.0,0.0,0.0,7.0,6.0,6.0,' negativ
30,5.0,4.0,0.0,0.0,3.0,2.0,3.0,' negativ
31,9.0,4.0,0.0,0.0,6.0,5.0,3.0,' negativ
32,4.0,1.0,0.0,0.0,4.0,3.0,4.0,' negativ
33,5.0,2.0,0.0,0.0,4.0,3.0,4.0,' negativ
34,8.0,3.0,0.0,0.0,6.0,8.0,8.0,' negativ
35,5.0,5.0,0.0,0.0,3.0,9.0,9.0,' negativ
36,4.0,4.0,0.0,0.0,4.0,1.0,3.0,' negativ
37,5.0,3.0,0.0,0.0,5.0,4.0,5.0,' negativ
38,7.0,4.0,0.0,0.0,8.0,3.0,2.0,' negativ
39,4.0,2.0,0.0,0.0,6.0,1.0,2.0,' negativ
40,3.0,2.0,0.0,0.0,5.0,7.0,7.0,' negativ
41,6.0,5.0,0.0,0.0,4.0,4.0,3.0,' negativ
42,4.0,2.0,0.0,0.0,5.0,5.0,5.0,' negativ
43,6.0,2.0,0.0,0.0,5.0,3.0,4.0,' negativ
44,4.0,3.0,0.0,0.0,6.0,2.0,4.0,' negativ
45,6.0,2.0,0.0,0.0,5.0,3.0,4.0,' negativ
46,4.0,2.0,0.0,0.0,5.0,4.0,5.0,' negativ
47,1.0,3.0,0.0,0.0,6.0,2.0,3.0,' negativ
48,7.0,5.0,0.0,0.0,5.0,3.0,3.0,' negativ
49,5.0,4.0,0.0,0.0,5.0,2.0,3.0,' negativ
50,7.0,6.0,0.0,0.0,7.0,3.0,2.0,' negativ
51,2.0,2.0,0.0,0.0,4.0,2.0,3.0,' negativ
52,7.0,7.0,0.0,0.0,5.0,3.0,3.0,' negativ
53,7.0,7.0,0.0,0.0,5.0,2.0,2.0,' negativ
54,6.0,3.0,0.0,0.0,6.0,4.0,3.0,' negativ
55,2.0,4.0,0.0,0.0,5.0,2.0,4.0,' negativ
56,8.0,4.0,9.0,9.0,4.0,4.0,3.0,' negativ
57,3.0,2.0,0.0,0.0,3.0,3.0,4.0,' negativ
58,6.0,3.0,0.0,0.0,4.0,8.0,8.0,' negativ
59,2.0,2.0,0.0,0.0,5.0,2.0,3.0,' negativ
60,7.0,3.0,0.0,0.0,6.0,2.0,4.0,' negativ
61,7.0,5.0,0.0,0.0,7.0,6.0,7.0,' negativ
62,7.0,2.0,0.0,0.0,6.0,7.0,7.0,' negativ
63,6.0,7.0,0.0,0.0,5.0,3.0,4.0,' negativ
64,3.0,4.0,0.0,0.0,4.0,5.0,3.0,' negativ
65,7.0,6.0,0.0,0.0,4.0,4.0,3.0,' negativ
66,4.0,3.0,0.0,0.0,5.0,1.0,3.0,' negativ
67,2.0,1.0,0.0,0.0,3.0,2.0,3.0,' negativ
68,2.0,2.0,0.0,0.0,3.0,1.0,3.0,' negativ
69,7.0,4.0,0.0,0.0,5.0,4.0,5.0,' negativ
70,4.0,4.0,0.0,0.0,5.0,2.0,3.0,' negativ
71,5.0,2.0,0.0,0.0,4.0,2.0,3.0,' negativ
72,2.0,2.0,0.0,0.0,5.0,2.0,3.0,' negativ
73,7.0,9.0,0.0,0.0,4.0,4.0,4.0,' negativ
74,3.0,0.0,0.0,0.0,8.0,0.0,1.0,' negativ
75,4.0,0.0,0.0,0.0,6.0,2.0,3.0,' negativ
76,4.0,2.0,0.0,0.0,6.0,3.0,4.0,' negativ
77,8.0,8.0,0.0,0.0,1.0,5.0,2.0,' negativ
78,5.0,3.0,0.0,0.0,2.0,1.0,2.0,' negativ
79,4.0,3.0,0.0,0.0,5.0,2.0,4.0,' negativ
80,2.0,2.0,0.0,0.0,4.0,2.0,3.0,' negativ
81,7.0,4.0,0.0,0.0,7.0,7.0,8.0,' negativ
82,3.0,1.0,0.0,0.0,5.0,2.0,3.0,' negativ
