,0,1,2,3,4,5,6,y
0,0.0,4.0,0.0,0.0,6.0,3.0,4.0, positive
1,4.0,1.0,0.0,0.0,7.0,2.0,4.0, positive
2,2.0,5.0,0.0,0.0,4.0,1.0,3.0, positive
3,5.0,6.0,0.0,0.0,4.0,3.0,4.0, positive
4,4.0,3.0,0.0,0.0,5.0,2.0,2.0, positive
5,2.0,4.0,0.0,0.0,5.0,3.0,4.0, positive
6,4.0,3.0,0.0,0.0,5.0,3.0,4.0, positive
7,2.0,3.0,0.0,0.0,2.0,1.0,3.0, positive
8,4.0,5.0,0.0,0.0,5.0,4.0,5.0, positive
9,4.0,4.0,0.0,0.0,4.0,2.0,4.0, positive
10,2.0,2.0,0.0,0.0,4.0,3.0,4.0, positive
11,2.0,2.0,0.0,0.0,5.0,2.0,3.0, positive
12,4.0,5.0,0.0,0.0,5.0,2.0,4.0, positive
13,5.0,4.0,0.0,0.0,5.0,2.0,3.0, positive
14,4.0,4.0,0.0,0.0,5.0,3.0,4.0, positive
15,3.0,6.0,0.0,0.0,7.0,3.0,4.0, positive
16,5.0,4.0,0.0,0.0,0.0,2.0,4.0, positive
17,7.0,9.0,0.0,0.0,5.0,3.0,4.0, positive
18,6.0,6.0,0.0,0.0,3.0,2.0,3.0, positive
19,3.0,2.0,0.0,0.0,7.0,0.0,2.0, positive
20,4.0,5.0,0.0,0.0,4.0,3.0,4.0, positive
21,2.0,3.0,0.0,0.0,4.0,2.0,4.0, positive
22,3.0,4.0,0.0,0.0,5.0,2.0,3.0, positive
23,1.0,6.0,0.0,0.0,5.0,3.0,5.0, positive
24,4.0,4.0,0.0,0.0,6.0,3.0,4.0, positive
25,4.0,4.0,0.0,0.0,6.0,2.0,3.0, positive
26,2.0,3.0,0.0,0.0,4.0,2.0,4.0, positive
27,3.0,4.0,0.0,0.0,3.0,3.0,4.0, positive
28,0.0,7.0,0.0,0.0,5.0,9.0,4.0, negative
29,7.0,5.0,0.0,0.0,6.0,8.0,9.0, negative
30,6.0,5.0,0.0,0.0,7.0,8.0,8.0, negative
31,5.0,6.0,0.0,0.0,7.0,7.0,8.0, negative
32,5.0,7.0,0.0,0.0,6.0,8.0,8.0, negative
33,7.0,5.0,0.0,0.0,7.0,9.0,9.0, negative
34,3.0,5.0,0.0,0.0,7.0,9.0,9.0, negative
35,8.0,4.0,0.0,0.0,6.0,9.0,9.0, negative
36,3.0,5.0,0.0,0.0,8.0,9.0,9.0, negative
37,2.0,5.0,0.0,0.0,7.0,8.0,9.0, negative
38,9.0,6.0,0.0,0.0,6.0,7.0,8.0, negative
39,4.0,5.0,0.0,0.0,4.0,8.0,8.0, negative
40,6.0,6.0,0.0,0.0,7.0,7.0,8.0, negative
41,6.0,8.0,0.0,0.0,5.0,9.0,9.0, negative
42,5.0,6.0,0.0,0.0,8.0,8.0,8.0, negative
43,1.0,5.0,0.0,0.0,4.0,7.0,2.0, negative
44,5.0,2.0,0.0,0.0,7.0,2.0,3.0, positive
45,6.0,4.0,0.0,0.0,5.0,3.0,5.0, positive
46,6.0,5.0,0.0,0.0,6.0,4.0,4.0, positive
47,2.0,2.0,0.0,0.0,6.0,2.0,3.0, positive
48,7.0,3.0,0.0,0.0,3.0,3.0,5.0, positive
49,3.0,2.0,0.0,0.0,4.0,2.0,3.0, positive
50,2.0,3.0,0.0,0.0,6.0,2.0,4.0, positive
51,2.0,4.0,0.0,0.0,5.0,5.0,6.0, positive
52,4.0,4.0,0.0,0.0,7.0,1.0,3.0, positive
53,4.0,2.0,0.0,0.0,5.0,2.0,3.0, positive
54,5.0,5.0,0.0,0.0,5.0,3.0,3.0, positive
55,2.0,4.0,0.0,0.0,5.0,1.0,3.0, positive
56,2.0,4.0,0.0,0.0,5.0,4.0,5.0, positive
57,3.0,4.0,0.0,0.0,3.0,2.0,3.0, positive
58,4.0,1.0,0.0,0.0,6.0,5.0,6.0, positive
59,2.0,4.0,0.0,0.0,4.0,2.0,4.0, positive
60,4.0,6.0,0.0,0.0,4.0,2.0,3.0, positive
61,4.0,4.0,0.0,0.0,3.0,2.0,0.0, positive
62,3.0,1.0,0.0,0.0,9.0,0.0,1.0, positive
63,3.0,0.0,0.0,0.0,7.0,0.0,2.0, positive
64,3.0,3.0,0.0,0.0,5.0,4.0,5.0, positive
65,2.0,5.0,0.0,0.0,5.0,3.0,4.0, positive
66,4.0,3.0,0.0,0.0,6.0,3.0,4.0, positive
67,5.0,3.0,0.0,0.0,4.0,2.0,4.0, positive
68,3.0,2.0,0.0,0.0,3.0,3.0,4.0, positive
69,6.0,5.0,0.0,0.0,3.0,3.0,5.0, positive
70,4.0,2.0,0.0,0.0,4.0,3.0,4.0, positive
71,4.0,6.0,0.0,0.0,4.0,3.0,5.0, positive
72,3.0,6.0,0.0,0.0,4.0,2.0,4.0, positive
73,7.0,5.0,0.0,0.0,7.0,3.0,4.0, positive
74,3.0,4.0,0.0,0.0,3.0,2.0,4.0, positive
75,4.0,5.0,0.0,0.0,5.0,2.0,3.0, positive
76,3.0,4.0,0.0,0.0,6.0,3.0,4.0, positive
77,3.0,3.0,0.0,0.0,7.0,4.0,5.0, positive
78,3.0,3.0,0.0,0.0,5.0,3.0,4.0, positive
79,6.0,4.0,0.0,0.0,5.0,3.0,4.0, positive
80,1.0,3.0,0.0,0.0,5.0,4.0,5.0, positive
81,4.0,3.0,0.0,0.0,6.0,5.0,6.0, positive
82,4.0,3.0,0.0,0.0,7.0,1.0,3.0, positive
83,4.0,6.0,0.0,0.0,4.0,4.0,4.0, positive
84,3.0,2.0,0.0,0.0,5.0,0.0,1.0, positive
85,2.0,3.0,0.0,0.0,3.0,4.0,5.0, positive
86,2.0,7.0,0.0,0.0,3.0,5.0,6.0, positive
87,5.0,5.0,0.0,0.0,1.0,1.0,2.0, positive
88,6.0,5.0,0.0,0.0,2.0,3.0,4.0, positive
89,5.0,3.0,0.0,0.0,3.0,3.0,5.0, positive
90,4.0,3.0,0.0,0.0,5.0,3.0,4.0, positive
91,4.0,3.0,0.0,0.0,2.0,3.0,4.0, positive
92,4.0,3.0,0.0,0.0,6.0,3.0,4.0, positive
93,4.0,6.0,0.0,0.0,5.0,4.0,6.0, positive
94,5.0,3.0,0.0,0.0,4.0,2.0,4.0, positive
95,4.0,4.0,0.0,0.0,5.0,4.0,6.0, positive
96,5.0,2.0,0.0,0.0,6.0,3.0,4.0, positive
97,2.0,4.0,0.0,0.0,6.0,5.0,6.0, positive
98,2.0,3.0,0.0,0.0,4.0,3.0,4.0, positive
99,5.0,6.0,0.0,0.0,4.0,4.0,6.0, positive
100,2.0,3.0,0.0,0.0,4.0,2.0,4.0, positive
101,3.0,5.0,0.0,0.0,7.0,4.0,5.0, positive
102,2.0,1.0,0.0,0.0,3.0,2.0,3.0, positive
103,4.0,5.0,0.0,0.0,4.0,3.0,5.0, positive
104,4.0,4.0,0.0,0.0,4.0,2.0,2.0, positive
105,2.0,4.0,0.0,0.0,3.0,2.0,4.0, positive
106,4.0,2.0,0.0,0.0,5.0,2.0,4.0, positive
107,4.0,5.0,0.0,0.0,6.0,4.0,5.0, positive
108,4.0,2.0,0.0,0.0,4.0,2.0,4.0, positive
109,3.0,4.0,0.0,0.0,5.0,3.0,5.0, positive
110,3.0,2.0,0.0,0.0,4.0,3.0,4.0, positive
111,3.0,5.0,0.0,0.0,4.0,2.0,3.0, positive
112,4.0,6.0,0.0,0.0,4.0,4.0,5.0, positive
113,4.0,5.0,0.0,0.0,6.0,5.0,6.0, positive
114,5.0,5.0,0.0,0.0,5.0,4.0,5.0, positive
115,5.0,4.0,0.0,0.0,3.0,3.0,4.0, positive
116,5.0,5.0,0.0,0.0,1.0,2.0,3.0, positive
117,3.0,5.0,0.0,0.0,6.0,3.0,4.0, positive
118,4.0,4.0,0.0,0.0,3.0,2.0,3.0, positive
119,4.0,4.0,0.0,0.0,5.0,2.0,2.0, positive
120,3.0,4.0,0.0,0.0,3.0,2.0,3.0, positive
121,3.0,5.0,0.0,0.0,2.0,2.0,4.0, positive
122,3.0,3.0,0.0,0.0,2.0,3.0,4.0, positive
123,7.0,6.0,0.0,0.0,3.0,3.0,3.0, positive
124,5.0,5.0,0.0,0.0,7.0,3.0,4.0, positive
125,4.0,4.0,0.0,0.0,8.0,2.0,3.0, positive
126,2.0,6.0,0.0,0.0,8.0,3.0,4.0, positive
127,4.0,1.0,0.0,0.0,6.0,1.0,3.0, positive
128,3.0,5.0,0.0,0.0,6.0,1.0,3.0, positive
129,2.0,3.0,0.0,0.0,3.0,3.0,4.0, positive
130,2.0,5.0,0.0,0.0,4.0,3.0,4.0, positive
131,4.0,5.0,0.0,0.0,4.0,3.0,4.0, positive
132,4.0,2.0,0.0,0.0,2.0,4.0,5.0, positive
133,5.0,4.0,0.0,0.0,5.0,3.0,4.0, positive
134,5.0,2.0,0.0,0.0,7.0,1.0,2.0, positive
135,3.0,3.0,0.0,0.0,6.0,5.0,6.0, positive
136,3.0,3.0,0.0,0.0,5.0,3.0,3.0, positive
137,4.0,2.0,0.0,0.0,4.0,2.0,4.0, positive
138,4.0,4.0,0.0,0.0,4.0,1.0,3.0, positive
139,4.0,5.0,0.0,0.0,7.0,1.0,3.0, positive
140,3.0,4.0,0.0,0.0,4.0,3.0,4.0, positive
141,5.0,5.0,0.0,0.0,6.0,1.0,2.0, positive
142,2.0,5.0,0.0,0.0,3.0,4.0,5.0, positive
143,3.0,2.0,0.0,0.0,5.0,4.0,5.0, positive
144,2.0,1.0,0.0,0.0,4.0,3.0,4.0, positive
145,2.0,4.0,0.0,0.0,5.0,2.0,3.0, positive
146,1.0,3.0,0.0,0.0,6.0,3.0,4.0, positive
147,0.0,2.0,0.0,0.0,4.0,2.0,4.0, positive
148,6.0,3.0,0.0,0.0,5.0,3.0,4.0, positive
149,3.0,5.0,0.0,0.0,4.0,3.0,5.0, positive
150,3.0,2.0,0.0,0.0,5.0,2.0,3.0, positive
151,4.0,4.0,0.0,0.0,4.0,4.0,5.0, positive
152,0.0,3.0,0.0,0.0,4.0,5.0,6.0, positive
153,4.0,2.0,0.0,0.0,3.0,3.0,4.0, positive
154,3.0,2.0,0.0,0.0,9.0,2.0,4.0, positive
155,3.0,3.0,0.0,0.0,4.0,1.0,3.0, positive
