,0,1,2,3,4,5,6,y
0,9.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
1,9.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
2,9.0,9.0,9.0,9.0,9.0,9.0,9.0, negative
3,0.0,0.0,9.0,0.0,9.0,9.0,9.0, negative
4,9.0,9.0,9.0,0.0,9.0,9.0,0.0, negative
5,9.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
6,9.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
7,9.0,9.0,9.0,0.0,9.0,9.0,0.0, negative
8,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
9,0.0,0.0,0.0,9.0,9.0,0.0,9.0, negative
10,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
11,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
12,9.0,0.0,9.0,0.0,9.0,0.0,0.0, negative
13,9.0,9.0,9.0,9.0,9.0,0.0,9.0, negative
14,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
15,9.0,0.0,9.0,9.0,0.0,0.0,9.0, negative
16,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
17,0.0,0.0,9.0,9.0,9.0,0.0,0.0, negative
18,9.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
19,9.0,9.0,9.0,9.0,9.0,0.0,0.0, negative
20,0.0,0.0,9.0,9.0,9.0,0.0,9.0, negative
21,0.0,9.0,9.0,9.0,0.0,9.0,0.0, negative
22,0.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
23,0.0,9.0,9.0,9.0,0.0,9.0,0.0, negative
24,0.0,9.0,9.0,9.0,0.0,9.0,0.0, negative
25,0.0,9.0,0.0,9.0,0.0,9.0,0.0, negative
26,0.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
27,0.0,9.0,9.0,9.0,0.0,9.0,0.0, negative
28,0.0,9.0,9.0,9.0,0.0,9.0,0.0, negative
29,0.0,0.0,9.0,9.0,0.0,9.0,0.0, negative
30,0.0,9.0,9.0,9.0,9.0,9.0,0.0, negative
31,0.0,0.0,0.0,9.0,0.0,9.0,9.0, negative
32,9.0,0.0,0.0,9.0,0.0,0.0,9.0, negative
33,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
34,9.0,9.0,0.0,9.0,0.0,9.0,0.0, negative
35,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
36,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
37,9.0,9.0,0.0,0.0,0.0,9.0,9.0, negative
38,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
39,0.0,0.0,0.0,9.0,0.0,9.0,9.0, negative
40,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
41,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
42,9.0,0.0,0.0,0.0,9.0,9.0,9.0, negative
43,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
44,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
45,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
46,9.0,9.0,0.0,9.0,0.0,9.0,9.0, negative
47,9.0,0.0,0.0,9.0,9.0,9.0,9.0, negative
48,9.0,9.0,0.0,9.0,9.0,9.0,9.0, negative
49,9.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
50,9.0,9.0,0.0,9.0,9.0,9.0,9.0, negative
51,0.0,9.0,0.0,9.0,9.0,9.0,0.0, negative
52,9.0,9.0,0.0,9.0,9.0,9.0,9.0, negative
53,9.0,0.0,9.0,0.0,9.0,9.0,0.0, negative
54,0.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
55,9.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
56,9.0,0.0,9.0,0.0,0.0,0.0,0.0, negative
57,9.0,0.0,9.0,9.0,0.0,9.0,0.0, negative
58,9.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
59,9.0,0.0,9.0,9.0,0.0,9.0,0.0, negative
60,9.0,0.0,9.0,0.0,0.0,0.0,0.0, negative
61,9.0,0.0,0.0,0.0,0.0,0.0,0.0, negative
62,9.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
63,9.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
64,0.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
65,9.0,0.0,9.0,0.0,0.0,0.0,0.0, negative
66,9.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
67,0.0,0.0,9.0,0.0,0.0,9.0,0.0, negative
68,9.0,9.0,9.0,9.0,9.0,9.0,9.0, negative
69,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
70,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
71,0.0,9.0,0.0,9.0,9.0,9.0,9.0, negative
72,0.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
73,9.0,9.0,9.0,9.0,9.0,9.0,9.0, negative
74,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
75,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
76,9.0,9.0,9.0,0.0,9.0,9.0,9.0, negative
77,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
78,9.0,9.0,9.0,9.0,9.0,9.0,9.0, negative
79,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
80,9.0,9.0,9.0,9.0,0.0,9.0,9.0, negative
81,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
82,0.0,0.0,0.0,0.0,0.0,9.0,0.0, positive
83,9.0,0.0,0.0,0.0,0.0,9.0,0.0, positive
84,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
85,0.0,0.0,9.0,0.0,9.0,9.0,0.0, positive
86,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
87,9.0,0.0,9.0,0.0,0.0,9.0,9.0, positive
88,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
89,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
90,0.0,9.0,9.0,0.0,0.0,9.0,0.0, positive
91,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
92,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
93,0.0,0.0,9.0,0.0,0.0,0.0,0.0, positive
94,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
95,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
96,9.0,0.0,9.0,9.0,9.0,0.0,0.0, positive
97,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
98,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
99,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
100,0.0,0.0,0.0,0.0,0.0,9.0,0.0, positive
101,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0, positive
103,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
104,0.0,0.0,9.0,0.0,9.0,9.0,0.0, positive
105,0.0,0.0,0.0,0.0,0.0,9.0,0.0, positive
106,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
107,9.0,0.0,9.0,9.0,0.0,9.0,0.0, positive
108,0.0,0.0,0.0,0.0,0.0,9.0,0.0, positive
109,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
110,0.0,0.0,9.0,0.0,9.0,9.0,0.0, positive
111,0.0,0.0,0.0,0.0,0.0,9.0,9.0, positive
112,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
113,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
114,0.0,0.0,9.0,0.0,0.0,0.0,0.0, positive
115,0.0,0.0,9.0,0.0,0.0,9.0,9.0, positive
116,0.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
117,9.0,0.0,9.0,0.0,0.0,9.0,0.0, positive
