%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 82
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,5.0,3.0,0.0,0.0,4.0,3.0,2.0,' negative'
1,1.0,0.0,0.0,0.0,5.0,1.0,2.0,' negative'
2,2.0,0.0,0.0,0.0,3.0,0.0,2.0,' negative'
3,1.0,1.0,0.0,0.0,4.0,1.0,2.0,' negative'
4,4.0,3.0,0.0,0.0,3.0,2.0,2.0,' negative'
5,1.0,2.0,0.0,0.0,4.0,0.0,1.0,' negative'
6,3.0,1.0,0.0,0.0,4.0,0.0,0.0,' negative'
7,5.0,3.0,0.0,0.0,1.0,2.0,4.0,' negative'
8,3.0,3.0,0.0,0.0,3.0,2.0,4.0,' negative'
9,1.0,1.0,0.0,0.0,1.0,2.0,4.0,' negative'
10,3.0,1.0,0.0,0.0,3.0,2.0,3.0,' negative'
11,3.0,1.0,0.0,0.0,5.0,2.0,3.0,' negative'
12,2.0,3.0,0.0,0.0,5.0,3.0,4.0,' negative'
13,4.0,3.0,0.0,0.0,3.0,1.0,2.0,' negative'
14,3.0,3.0,0.0,0.0,2.0,2.0,3.0,' negative'
15,4.0,2.0,0.0,0.0,2.0,1.0,0.0,' negative'
16,4.0,3.0,0.0,0.0,1.0,0.0,2.0,' negative'
17,2.0,2.0,0.0,0.0,4.0,2.0,3.0,' negative'
18,5.0,3.0,0.0,0.0,2.0,1.0,2.0,' negative'
19,1.0,0.0,0.0,0.0,2.0,2.0,3.0,' negative'
20,5.0,1.0,0.0,0.0,4.0,2.0,3.0,' negative'
21,2.0,3.0,0.0,0.0,3.0,2.0,4.0,' negative'
22,2.0,0.0,0.0,0.0,3.0,0.0,2.0,' negative'
23,0.0,1.0,0.0,0.0,2.0,4.0,5.0,' negative'
24,4.0,3.0,0.0,0.0,2.0,3.0,5.0,' negative'
25,1.0,3.0,0.0,0.0,5.0,9.0,9.0,' negative'
26,3.0,1.0,0.0,0.0,5.0,7.0,7.0,' negative'
27,4.0,4.0,0.0,0.0,4.0,8.0,9.0,' negative'
28,4.0,5.0,0.0,0.0,1.0,9.0,9.0,' negative'
29,4.0,4.0,0.0,0.0,5.0,6.0,7.0,' negative'
30,2.0,4.0,0.0,0.0,1.0,7.0,8.0,' negative'
31,6.0,3.0,0.0,0.0,5.0,8.0,8.0,' negative'
32,2.0,3.0,0.0,0.0,5.0,8.0,8.0,' negative'
33,6.0,2.0,0.0,0.0,5.0,7.0,7.0,' negative'
34,5.0,1.0,0.0,0.0,5.0,9.0,8.0,' negative'
35,4.0,3.0,0.0,0.0,4.0,7.0,6.0,' negative'
36,2.0,1.0,0.0,0.0,5.0,9.0,9.0,' negative'
37,6.0,1.0,0.0,0.0,5.0,7.0,8.0,' negative'
38,5.0,2.0,0.0,0.0,0.0,8.0,2.0,' negative'
39,8.0,3.0,0.0,0.0,4.0,4.0,2.0,' negative'
40,6.0,1.0,1.0,0.0,4.0,8.0,8.0,' negative'
41,7.0,1.0,0.0,0.0,6.0,6.0,7.0,' negative'
42,6.0,1.0,0.0,0.0,5.0,6.0,6.0,' negative'
43,7.0,6.0,0.0,0.0,4.0,6.0,7.0,' negative'
44,8.0,3.0,0.0,0.0,5.0,7.0,7.0,' negative'
45,9.0,2.0,0.0,0.0,4.0,7.0,7.0,' negative'
46,7.0,2.0,0.0,0.0,3.0,7.0,6.0,' negative'
47,6.0,7.0,0.0,0.0,7.0,4.0,2.0,' positive'
48,7.0,7.0,0.0,0.0,9.0,5.0,1.0,' positive'
49,7.0,7.0,0.0,0.0,7.0,4.0,0.0,' positive'
50,5.0,6.0,1.0,0.0,7.0,5.0,5.0,' positive'
51,6.0,8.0,0.0,0.0,1.0,3.0,2.0,' negative'
52,6.0,9.0,0.0,0.0,1.0,4.0,4.0,' negative'
53,6.0,6.0,0.0,0.0,1.0,2.0,3.0,' negative'
54,6.0,6.0,0.0,0.0,4.0,3.0,0.0,' negative'
55,2.0,1.0,0.0,0.0,4.0,1.0,2.0,' negative'
56,7.0,7.0,0.0,0.0,1.0,4.0,2.0,' negative'
57,6.0,6.0,0.0,0.0,2.0,8.0,8.0,' negative'
58,6.0,7.0,0.0,0.0,3.0,1.0,1.0,' negative'
59,6.0,7.0,0.0,0.0,4.0,2.0,2.0,' negative'
60,5.0,7.0,0.0,0.0,3.0,4.0,5.0,' negative'
61,7.0,6.0,0.0,0.0,3.0,2.0,2.0,' negative'
62,6.0,5.0,0.0,0.0,6.0,4.0,3.0,' negative'
63,7.0,4.0,0.0,0.0,3.0,6.0,1.0,' negative'
64,5.0,4.0,0.0,0.0,3.0,2.0,2.0,' negative'
65,5.0,4.0,0.0,0.0,2.0,3.0,2.0,' negative'
66,7.0,5.0,0.0,0.0,8.0,3.0,1.0,' positive'
67,6.0,5.0,0.0,0.0,6.0,3.0,1.0,' positive'
68,6.0,8.0,0.0,0.0,7.0,4.0,1.0,' positive'
69,5.0,6.0,0.0,0.0,4.0,2.0,2.0,' positive'
70,7.0,8.0,0.0,0.0,5.0,4.0,1.0,' positive'
71,7.0,6.0,0.0,0.0,8.0,5.0,1.0,' positive'
72,7.0,4.0,0.0,0.0,9.0,4.0,0.0,' positive'
73,6.0,6.0,0.0,0.0,8.0,3.0,1.0,' positive'
74,5.0,5.0,0.0,0.0,7.0,2.0,3.0,' positive'
75,6.0,3.0,0.0,0.0,6.0,4.0,2.0,' positive'
76,4.0,7.0,0.0,0.0,7.0,2.0,2.0,' positive'
77,6.0,4.0,0.0,0.0,6.0,2.0,1.0,' positive'
78,6.0,4.0,0.0,0.0,7.0,2.0,0.0,' positive'
79,6.0,3.0,0.0,0.0,7.0,3.0,1.0,' positive'
80,7.0,6.0,0.0,0.0,6.0,3.0,2.0,' positive'
81,6.0,5.0,0.0,0.0,7.0,3.0,1.0,' positive'
