,0,1,2,3,4,5,6,7,y
0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0, negative
1,4.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0, positive
2,4.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0, positive
3,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0, negative
4,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0, negative
5,0.0,3.0,2.0,4.0,0.0,0.0,3.0,1.0, positive
6,4.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0, negative
7,4.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0, negative
8,4.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0, negative
9,4.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0, negative
10,4.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0, negative
11,2.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0, negative
12,4.0,3.0,1.0,3.0,0.0,0.0,4.0,2.0, negative
13,4.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0, negative
14,2.0,2.0,3.0,4.0,0.0,0.0,4.0,1.0, negative
15,4.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
16,2.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0, positive
17,0.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0, negative
18,0.0,4.0,1.0,3.0,0.0,0.0,4.0,1.0, negative
19,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0, positive
20,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0, negative
21,3.0,3.0,3.0,4.0,0.0,0.0,3.0,1.0, negative
22,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0, negative
23,2.0,4.0,1.0,4.0,0.0,0.0,4.0,1.0, negative
24,1.0,4.0,2.0,3.0,0.0,0.0,2.0,2.0, negative
25,0.0,3.0,1.0,2.0,0.0,0.0,4.0,2.0, negative
26,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0, negative
27,1.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0, negative
28,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0, negative
29,1.0,3.0,1.0,3.0,0.0,0.0,4.0,2.0, negative
30,1.0,1.0,4.0,2.0,0.0,0.0,4.0,2.0, negative
31,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0, negative
32,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0, negative
33,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0, negative
34,4.0,3.0,2.0,3.0,0.0,0.0,4.0,1.0, negative
35,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0, negative
36,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0, negative
37,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0, negative
38,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0, negative
39,3.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0, negative
40,3.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0, negative
