,0,1,2,3,4,5,6,7,y
0,1.0,4.0,2.0,3.0,0.0,0.0,3.0,1.0, negative
1,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
2,2.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0, negative
3,2.0,3.0,2.0,4.0,0.0,0.0,3.0,1.0, negative
4,3.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0, negative
5,1.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0, negative
6,1.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0, negative
7,3.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0, negative
8,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0, negative
9,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0, negative
10,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0, negative
11,4.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0, negative
12,1.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0, negative
13,2.0,2.0,3.0,4.0,0.0,0.0,4.0,1.0, negative
14,3.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0, negative
15,3.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0, negative
16,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0, negative
17,4.0,4.0,0.0,4.0,0.0,0.0,4.0,2.0, negative
18,2.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0, negative
19,0.0,3.0,4.0,0.0,0.0,0.0,3.0,2.0, negative
20,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0, negative
21,4.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0, negative
22,4.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0, negative
23,1.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0, negative
24,3.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0, negative
25,3.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0, negative
26,4.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0, negative
27,4.0,4.0,2.0,4.0,0.0,0.0,4.0,1.0, negative
28,4.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0, negative
29,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0, negative
30,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0, negative
31,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0, negative
32,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0, negative
33,4.0,3.0,2.0,3.0,0.0,0.0,4.0,1.0, negative
34,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0, negative
35,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0, negative
36,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
37,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
38,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0, negative
39,3.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0, negative
40,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0, negative
41,1.0,3.0,2.0,4.0,0.0,0.0,3.0,1.0, negative
42,1.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0, negative
43,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0, negative
44,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0, negative
45,0.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0, negative
46,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0, negative
47,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0, negative
48,4.0,4.0,1.0,3.0,0.0,0.0,4.0,1.0, negative
49,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0, negative
50,3.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0, negative
51,3.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0, negative
52,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0, negative
53,2.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0, negative
54,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0, negative
55,1.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
56,2.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0, negative
57,3.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0, negative
58,4.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0, negative
59,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0, negative
60,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0, negative
61,4.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0, negative
62,1.0,1.0,3.0,4.0,0.0,0.0,3.0,2.0, negative
63,0.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0, negative
64,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
65,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0, negative
66,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
67,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0, negative
68,3.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0, negative
69,4.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0, negative
70,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0, negative
71,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0, negative
72,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0, negative
73,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0, negative
74,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0, negative
75,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0, negative
76,4.0,4.0,3.0,1.0,0.0,0.0,4.0,1.0, negative
77,0.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0, negative
78,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0, negative
79,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
80,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0, negative
81,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0, negative
82,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0, negative
83,3.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0, negative
84,4.0,4.0,3.0,4.0,0.0,0.0,3.0,1.0, negative
85,3.0,3.0,2.0,4.0,0.0,0.0,3.0,2.0, negative
86,3.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0, negative
87,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0, negative
88,1.0,4.0,2.0,4.0,0.0,0.0,3.0,1.0, negative
89,1.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0, negative
90,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0, negative
91,1.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0, negative
92,3.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0, negative
93,0.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0, negative
94,0.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0, negative
95,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0, negative
96,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0, negative
97,1.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0, negative
98,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0, negative
99,0.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0, negative
100,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0, negative
101,4.0,3.0,2.0,4.0,0.0,0.0,4.0,1.0, negative
102,1.0,1.0,4.0,2.0,0.0,0.0,4.0,2.0, negative
103,1.0,1.0,4.0,2.0,0.0,0.0,4.0,2.0, negative
104,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0, negative
105,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0, negative
