@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ3_arff/yeast-1-4-5-8_vs_7/EFQ1yeast-1-4-5-8_vs_7-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
2,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,' negativ
3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
6,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
10,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
11,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,' negativ
12,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,' negativ
13,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
14,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
15,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
16,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
17,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,' negativ
19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,' negativ
20,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
21,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,' negativ
22,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,' negativ
23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,' negativ
24,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
25,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,' negativ
26,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
27,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
28,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,' negativ
29,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
30,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,' negativ
31,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
32,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,' negativ
33,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,' negativ
34,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
35,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
36,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,' negativ
37,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,' negativ
38,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
39,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,' negativ
40,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
42,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,' negativ
43,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,' negativ
44,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
45,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
46,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
47,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
48,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
49,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
50,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
52,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
53,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,' negativ
54,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
55,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
56,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
57,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
58,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
59,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
60,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,' negativ
61,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
62,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,' negativ
63,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
64,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,' negativ
65,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
66,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
67,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
68,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
69,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
70,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
71,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
72,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,' negativ
73,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,' negativ
74,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,' negativ
75,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
76,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
77,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
78,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
79,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,' negativ
80,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
81,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
82,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,' negativ
83,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,' negativ
84,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,' negativ
85,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
86,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negativ
87,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
88,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
89,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
90,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
91,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,' negativ
92,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
93,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,' negativ
94,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,' negativ
95,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
96,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,' negativ
97,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,' negativ
98,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,' negativ
99,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
