,0,1,2,3,4,5,6,Class
0,3.0,0.0,4.0,0.0,3.0,1.0,2.0, negative
1,3.0,2.0,4.0,0.0,3.0,2.0,1.0, negative
2,1.0,1.0,4.0,0.0,3.0,1.0,1.0, negative
3,3.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
4,1.0,1.0,4.0,0.0,3.0,1.0,1.0, negative
5,2.0,0.0,4.0,0.0,3.0,0.0,0.0, negative
6,2.0,1.0,4.0,0.0,3.0,1.0,1.0, negative
7,1.0,2.0,4.0,0.0,3.0,0.0,1.0, negative
8,1.0,0.0,4.0,0.0,3.0,2.0,2.0, negative
9,1.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
10,2.0,1.0,4.0,0.0,3.0,2.0,2.0, negative
11,1.0,0.0,4.0,0.0,2.0,1.0,1.0, negative
12,2.0,3.0,4.0,0.0,2.0,1.0,1.0, negative
13,0.0,2.0,4.0,0.0,2.0,1.0,0.0, negative
14,1.0,1.0,4.0,0.0,4.0,0.0,0.0, negative
15,2.0,3.0,4.0,0.0,2.0,1.0,2.0, negative
16,0.0,0.0,4.0,0.0,3.0,0.0,1.0, negative
17,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
18,1.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
19,1.0,0.0,4.0,0.0,3.0,1.0,2.0, negative
20,1.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
21,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
22,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
23,3.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
24,1.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
25,0.0,1.0,4.0,0.0,2.0,1.0,2.0, negative
26,1.0,1.0,4.0,0.0,2.0,0.0,1.0, negative
27,2.0,3.0,4.0,0.0,2.0,1.0,2.0, negative
28,1.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
29,1.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
30,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
31,1.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
32,0.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
33,1.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
34,3.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
35,0.0,2.0,4.0,0.0,3.0,2.0,0.0, negative
36,2.0,1.0,4.0,0.0,3.0,2.0,3.0, negative
37,2.0,0.0,4.0,0.0,2.0,1.0,1.0, negative
38,2.0,1.0,4.0,0.0,3.0,0.0,1.0, negative
39,2.0,2.0,4.0,0.0,2.0,2.0,1.0, negative
40,1.0,0.0,4.0,0.0,3.0,0.0,0.0, negative
41,1.0,1.0,4.0,0.0,2.0,2.0,2.0, negative
42,1.0,3.0,4.0,0.0,2.0,2.0,2.0, negative
43,2.0,2.0,4.0,0.0,1.0,0.0,1.0, negative
44,2.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
45,2.0,1.0,4.0,0.0,0.0,1.0,2.0, negative
46,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
47,2.0,3.0,4.0,0.0,0.0,2.0,2.0, negative
48,2.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
49,1.0,0.0,4.0,0.0,3.0,1.0,1.0, negative
50,2.0,1.0,4.0,0.0,3.0,1.0,2.0, negative
51,1.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
52,1.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
53,2.0,3.0,4.0,0.0,2.0,2.0,2.0, negative
54,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
55,2.0,0.0,4.0,0.0,2.0,1.0,2.0, negative
56,2.0,2.0,4.0,0.0,2.0,1.0,0.0, negative
57,2.0,0.0,4.0,0.0,3.0,1.0,1.0, negative
58,2.0,2.0,4.0,0.0,3.0,1.0,1.0, negative
59,2.0,1.0,4.0,0.0,2.0,1.0,1.0, negative
60,1.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
61,1.0,2.0,4.0,0.0,2.0,1.0,1.0, negative
62,1.0,3.0,4.0,0.0,3.0,1.0,2.0, negative
63,2.0,3.0,4.0,0.0,2.0,2.0,2.0, negative
64,0.0,2.0,4.0,0.0,3.0,2.0,2.0, negative
65,2.0,2.0,4.0,0.0,2.0,1.0,2.0, negative
66,0.0,2.0,4.0,0.0,1.0,1.0,1.0, negative
67,3.0,2.0,4.0,0.0,1.0,1.0,1.0, negative
68,1.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
69,2.0,2.0,4.0,0.0,0.0,1.0,1.0, negative
70,1.0,2.0,4.0,0.0,1.0,1.0,1.0, negative
71,3.0,4.0,4.0,0.0,3.0,1.0,1.0, negative
72,1.0,2.0,4.0,0.0,0.0,1.0,2.0, negative
73,3.0,3.0,4.0,0.0,2.0,1.0,1.0, negative
74,3.0,3.0,4.0,0.0,2.0,1.0,1.0, negative
75,2.0,2.0,4.0,0.0,3.0,1.0,2.0, negative
76,2.0,0.0,4.0,0.0,4.0,1.0,1.0, negative
77,1.0,3.0,4.0,0.0,4.0,1.0,2.0, negative
