,0,1,2,3,4,5,6,y
0,0.0,0.0,0.0,0.0,7.0,5.0,6.0, negative
1,7.0,0.0,0.0,0.0,6.0,6.0,6.0, negative
2,7.0,8.0,0.0,0.0,7.0,7.0,3.0, negative
3,1.0,2.0,0.0,0.0,8.0,2.0,2.0, negative
4,8.0,4.0,0.0,0.0,1.0,6.0,6.0, negative
5,3.0,1.0,0.0,0.0,4.0,1.0,2.0, negative
6,0.0,6.0,0.0,0.0,5.0,7.0,7.0, negative
7,5.0,0.0,0.0,0.0,8.0,1.0,0.0, negative
8,5.0,1.0,0.0,0.0,8.0,2.0,3.0, negative
9,2.0,8.0,0.0,0.0,4.0,0.0,1.0, negative
10,5.0,2.0,0.0,0.0,5.0,2.0,2.0, negative
11,7.0,0.0,0.0,0.0,5.0,4.0,2.0, negative
12,1.0,6.0,0.0,0.0,6.0,0.0,1.0, negative
13,2.0,0.0,0.0,0.0,5.0,7.0,7.0, negative
14,4.0,6.0,0.0,0.0,2.0,2.0,2.0, negative
15,6.0,1.0,0.0,0.0,8.0,8.0,8.0, negative
16,1.0,0.0,0.0,0.0,2.0,3.0,3.0, negative
17,0.0,6.0,0.0,0.0,2.0,1.0,0.0, negative
18,7.0,9.0,0.0,0.0,3.0,4.0,5.0, negative
19,0.0,0.0,0.0,0.0,8.0,0.0,1.0, negative
20,4.0,4.0,0.0,0.0,6.0,1.0,1.0, negative
21,3.0,4.0,0.0,0.0,6.0,7.0,7.0, negative
22,1.0,8.0,0.0,0.0,0.0,4.0,4.0, negative
23,6.0,4.0,0.0,0.0,7.0,5.0,6.0, negative
24,6.0,4.0,0.0,0.0,5.0,3.0,4.0, negative
25,7.0,4.0,0.0,0.0,4.0,2.0,3.0, negative
26,4.0,2.0,0.0,0.0,2.0,5.0,6.0, negative
27,7.0,8.0,0.0,0.0,1.0,6.0,6.0, negative
28,2.0,3.0,0.0,0.0,0.0,1.0,1.0, negative
29,4.0,9.0,0.0,0.0,3.0,6.0,6.0, negative
30,3.0,8.0,0.0,0.0,3.0,3.0,4.0, negative
31,8.0,7.0,0.0,0.0,9.0,0.0,0.0, negative
32,5.0,7.0,0.0,0.0,6.0,1.0,1.0, negative
33,3.0,6.0,0.0,0.0,7.0,4.0,4.0, negative
34,0.0,4.0,0.0,0.0,9.0,6.0,7.0, negative
35,0.0,0.0,0.0,0.0,5.0,6.0,6.0, negative
36,3.0,4.0,0.0,0.0,0.0,4.0,5.0, negative
37,8.0,6.0,0.0,0.0,6.0,5.0,4.0, negative
38,1.0,4.0,0.0,0.0,5.0,6.0,0.0, negative
39,6.0,3.0,0.0,0.0,8.0,8.0,8.0, negative
40,6.0,0.0,0.0,0.0,2.0,3.0,4.0, negative
41,5.0,3.0,0.0,0.0,8.0,0.0,1.0, negative
42,1.0,2.0,0.0,0.0,4.0,4.0,5.0, negative
43,4.0,8.0,0.0,0.0,3.0,6.0,3.0, negative
44,3.0,0.0,0.0,0.0,5.0,0.0,0.0, negative
45,1.0,3.0,0.0,0.0,1.0,6.0,6.0, negative
46,1.0,9.0,0.0,0.0,1.0,8.0,8.0, negative
47,7.0,7.0,0.0,0.0,0.0,4.0,5.0, negative
48,7.0,4.0,0.0,0.0,1.0,5.0,6.0, negative
49,0.0,3.0,0.0,0.0,5.0,4.0,5.0, negative
50,6.0,2.0,0.0,0.0,0.0,4.0,5.0, negative
51,6.0,9.0,0.0,0.0,0.0,7.0,7.0, negative
52,7.0,3.0,0.0,0.0,3.0,3.0,3.0, negative
53,4.0,5.0,0.0,0.0,6.0,7.0,7.0, negative
54,2.0,6.0,0.0,0.0,7.0,8.0,8.0, negative
55,2.0,4.0,0.0,0.0,3.0,4.0,5.0, negative
56,7.0,9.0,0.0,0.0,3.0,7.0,7.0, negative
57,2.0,4.0,0.0,0.0,4.0,2.0,3.0, negative
58,4.0,8.0,0.0,0.0,8.0,0.0,7.0, negative
59,2.0,1.0,0.0,0.0,1.0,2.0,2.0, negative
60,4.0,0.0,0.0,0.0,3.0,5.0,6.0, negative
61,6.0,5.0,0.0,0.0,3.0,2.0,0.0, negative
62,2.0,6.0,0.0,0.0,1.0,3.0,3.0, negative
63,6.0,5.0,0.0,0.0,5.0,2.0,2.0, negative
64,5.0,8.0,0.0,0.0,6.0,7.0,7.0, negative
65,6.0,1.0,0.0,0.0,4.0,2.0,3.0, negative
66,3.0,5.0,0.0,0.0,6.0,6.0,6.0, negative
67,4.0,1.0,0.0,0.0,3.0,5.0,6.0, negative
68,5.0,6.0,0.0,0.0,5.0,3.0,4.0, negative
69,3.0,7.0,0.0,0.0,3.0,1.0,2.0, negative
70,4.0,9.0,0.0,0.0,4.0,7.0,7.0, negative
71,0.0,7.0,0.0,0.0,7.0,7.0,7.0, negative
72,7.0,6.0,0.0,0.0,1.0,5.0,5.0, negative
73,7.0,5.0,0.0,0.0,0.0,3.0,4.0, negative
74,4.0,7.0,0.0,0.0,7.0,5.0,6.0, negative
75,5.0,6.0,0.0,0.0,0.0,2.0,1.0, negative
76,0.0,6.0,0.0,0.0,1.0,1.0,1.0, negative
77,3.0,7.0,0.0,0.0,0.0,3.0,4.0, negative
78,8.0,9.0,0.0,0.0,5.0,5.0,3.0, negative
79,4.0,4.0,0.0,0.0,0.0,4.0,5.0, negative
80,7.0,9.0,0.0,0.0,1.0,3.0,2.0, negative
81,8.0,9.0,0.0,0.0,1.0,6.0,1.0, negative
82,7.0,7.0,0.0,0.0,8.0,3.0,4.0, negative
83,5.0,0.0,0.0,0.0,9.0,2.0,2.0, negative
84,2.0,9.0,0.0,0.0,9.0,4.0,5.0, negative
85,5.0,1.0,0.0,0.0,7.0,0.0,1.0, negative
86,2.0,2.0,0.0,0.0,2.0,0.0,0.0, negative
