@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/abalone9-18/EWD3abalone9-18-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,' negativ
1,5.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,' negativ
2,0.0,3.0,4.0,3.0,2.0,2.0,4.0,0.0,' negativ
3,5.0,6.0,6.0,4.0,3.0,3.0,5.0,2.0,' negativ
4,0.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,' negativ
5,5.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,' negativ
6,0.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,' negativ
7,0.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,' negativ
8,5.0,7.0,8.0,8.0,8.0,7.0,8.0,3.0,' positiv
9,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
10,0.0,6.0,6.0,7.0,3.0,3.0,3.0,2.0,' positiv
11,5.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,' negativ
12,5.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,' negativ
13,5.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,' negativ
14,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
15,5.0,5.0,5.0,4.0,2.0,2.0,3.0,1.0,' negativ
16,9.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,' positiv
17,5.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,' negativ
18,9.0,7.0,8.0,7.0,7.0,6.0,7.0,5.0,' positiv
19,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,' negativ
20,0.0,5.0,4.0,4.0,2.0,2.0,4.0,1.0,' negativ
21,0.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,' negativ
22,0.0,5.0,5.0,3.0,3.0,5.0,3.0,1.0,' negativ
23,0.0,6.0,6.0,6.0,4.0,4.0,5.0,2.0,' negativ
24,0.0,6.0,6.0,6.0,4.0,4.0,6.0,2.0,' negativ
25,5.0,5.0,6.0,6.0,4.0,4.0,4.0,2.0,' negativ
26,0.0,6.0,6.0,6.0,5.0,6.0,5.0,2.0,' negativ
27,5.0,7.0,7.0,9.0,6.0,6.0,6.0,3.0,' negativ
28,0.0,5.0,5.0,3.0,3.0,4.0,2.0,1.0,' negativ
29,0.0,6.0,6.0,5.0,4.0,4.0,5.0,1.0,' negativ
30,0.0,6.0,5.0,4.0,3.0,4.0,3.0,1.0,' negativ
31,0.0,6.0,6.0,7.0,4.0,5.0,4.0,1.0,' negativ
32,5.0,6.0,6.0,6.0,4.0,5.0,5.0,2.0,' negativ
33,0.0,7.0,7.0,5.0,5.0,8.0,4.0,2.0,' negativ
34,5.0,7.0,6.0,5.0,3.0,4.0,3.0,2.0,' negativ
35,5.0,7.0,7.0,8.0,6.0,6.0,7.0,3.0,' negativ
36,9.0,8.0,7.0,7.0,5.0,6.0,6.0,3.0,' negativ
37,0.0,9.0,9.0,7.0,8.0,9.0,7.0,4.0,' negativ
38,5.0,9.0,9.0,7.0,5.0,6.0,5.0,2.0,' negativ
39,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
40,9.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,' negativ
41,9.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,' negativ
42,9.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,' negativ
43,9.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,' negativ
44,0.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,' negativ
45,9.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,' negativ
46,5.0,6.0,6.0,7.0,4.0,4.0,4.0,3.0,' negativ
47,5.0,6.0,7.0,6.0,5.0,4.0,6.0,3.0,' negativ
48,0.0,7.0,7.0,6.0,4.0,5.0,4.0,2.0,' negativ
49,0.0,7.0,6.0,5.0,4.0,5.0,5.0,2.0,' negativ
50,9.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,' negativ
51,9.0,5.0,5.0,7.0,3.0,3.0,3.0,2.0,' negativ
52,0.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,' negativ
53,9.0,6.0,6.0,5.0,3.0,3.0,3.0,2.0,' negativ
54,9.0,6.0,6.0,5.0,3.0,3.0,4.0,1.0,' negativ
55,5.0,7.0,7.0,6.0,5.0,6.0,6.0,2.0,' negativ
56,9.0,4.0,3.0,6.0,3.0,3.0,3.0,2.0,' negativ
57,0.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,' negativ
58,9.0,5.0,6.0,4.0,4.0,5.0,3.0,2.0,' negativ
59,9.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,' negativ
60,9.0,5.0,6.0,7.0,2.0,2.0,3.0,1.0,' negativ
61,0.0,5.0,6.0,4.0,3.0,3.0,3.0,1.0,' negativ
62,5.0,6.0,5.0,3.0,3.0,3.0,2.0,1.0,' negativ
63,0.0,6.0,6.0,5.0,4.0,5.0,4.0,1.0,' negativ
64,0.0,7.0,6.0,5.0,4.0,5.0,6.0,2.0,' negativ
65,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,' negativ
66,5.0,5.0,5.0,6.0,3.0,3.0,3.0,2.0,' negativ
67,9.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,' negativ
68,0.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,' negativ
69,5.0,7.0,7.0,6.0,4.0,5.0,5.0,2.0,' negativ
70,9.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,' negativ
71,9.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
72,5.0,9.0,9.0,8.0,9.0,9.0,9.0,5.0,' positiv
73,0.0,8.0,7.0,9.0,7.0,5.0,6.0,5.0,' positiv
74,9.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,' negativ
75,0.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,' negativ
76,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
77,5.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,' positiv
78,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,' negativ
79,0.0,6.0,7.0,6.0,5.0,6.0,5.0,3.0,' negativ
80,5.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,' negativ
81,0.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,' negativ
82,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,' negativ
83,5.0,6.0,6.0,5.0,4.0,5.0,4.0,2.0,' negativ
84,5.0,7.0,7.0,5.0,5.0,5.0,5.0,2.0,' negativ
85,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,' negativ
86,9.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,' negativ
87,0.0,6.0,5.0,4.0,3.0,3.0,3.0,1.0,' negativ
88,0.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,' negativ
89,0.0,9.0,9.0,9.0,6.0,9.0,9.0,4.0,' negativ
90,9.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,' negativ
91,5.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,' negativ
92,9.0,6.0,5.0,5.0,2.0,2.0,2.0,1.0,' negativ
93,0.0,6.0,6.0,5.0,3.0,4.0,3.0,2.0,' negativ
94,5.0,8.0,7.0,8.0,6.0,6.0,7.0,3.0,' negativ
95,9.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,' negativ
96,9.0,6.0,6.0,6.0,4.0,5.0,3.0,2.0,' negativ
97,9.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,' negativ
98,9.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,' negativ
99,0.0,7.0,8.0,7.0,5.0,6.0,5.0,2.0,' negativ
100,0.0,8.0,8.0,7.0,6.0,7.0,6.0,3.0,' negativ
101,5.0,7.0,7.0,7.0,5.0,5.0,5.0,3.0,' negativ
102,0.0,7.0,7.0,6.0,4.0,4.0,4.0,2.0,' negativ
103,9.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,' negativ
104,0.0,6.0,5.0,6.0,4.0,4.0,5.0,1.0,' negativ
105,5.0,6.0,6.0,6.0,3.0,4.0,4.0,2.0,' negativ
106,5.0,7.0,7.0,5.0,4.0,5.0,6.0,2.0,' negativ
107,5.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,' negativ
108,0.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,' negativ
109,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,' negativ
110,5.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,' negativ
111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
112,0.0,5.0,5.0,8.0,4.0,2.0,4.0,3.0,' positiv
113,5.0,8.0,8.0,8.0,6.0,5.0,7.0,5.0,' positiv
114,5.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,' negativ
115,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
116,0.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,' negativ
117,5.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,' negativ
118,0.0,6.0,6.0,5.0,4.0,5.0,4.0,2.0,' negativ
119,5.0,9.0,9.0,8.0,6.0,8.0,8.0,4.0,' negativ
120,9.0,6.0,5.0,4.0,3.0,3.0,2.0,1.0,' negativ
121,5.0,6.0,6.0,6.0,4.0,5.0,5.0,2.0,' negativ
122,0.0,7.0,7.0,6.0,5.0,6.0,4.0,2.0,' negativ
123,5.0,7.0,6.0,6.0,6.0,6.0,7.0,2.0,' negativ
124,0.0,7.0,6.0,8.0,6.0,8.0,6.0,2.0,' negativ
125,5.0,8.0,7.0,7.0,6.0,6.0,7.0,3.0,' negativ
126,9.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,' negativ
127,5.0,7.0,7.0,8.0,5.0,5.0,7.0,3.0,' negativ
128,5.0,7.0,7.0,7.0,5.0,5.0,7.0,3.0,' negativ
129,9.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,' negativ
130,0.0,6.0,6.0,3.0,4.0,5.0,4.0,1.0,' negativ
131,5.0,6.0,6.0,5.0,3.0,3.0,4.0,2.0,' negativ
132,0.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0,' negativ
133,0.0,7.0,7.0,5.0,5.0,5.0,6.0,3.0,' negativ
134,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
135,5.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,' negativ
136,5.0,7.0,6.0,5.0,4.0,3.0,3.0,2.0,' negativ
137,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
138,9.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,' negativ
139,9.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0,' negativ
140,5.0,7.0,7.0,6.0,5.0,6.0,7.0,3.0,' negativ
141,5.0,7.0,7.0,7.0,5.0,6.0,6.0,2.0,' negativ
142,5.0,7.0,7.0,5.0,4.0,5.0,3.0,2.0,' negativ
143,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,' negativ
144,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,' negativ
145,0.0,6.0,6.0,9.0,5.0,5.0,6.0,2.0,' negativ
146,0.0,8.0,8.0,6.0,5.0,5.0,8.0,3.0,' positiv
