@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/abalone9-18/EWD3abalone9-18-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,0.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,' negativ
1,0.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,' negativ
2,5.0,5.0,5.0,6.0,2.0,2.0,3.0,3.0,' negativ
3,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,' negativ
4,0.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,' negativ
5,0.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,' negativ
6,0.0,6.0,7.0,6.0,3.0,2.0,3.0,5.0,' negativ
7,5.0,6.0,6.0,6.0,3.0,2.0,4.0,4.0,' negativ
8,5.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,' negativ
9,0.0,5.0,6.0,6.0,2.0,1.0,2.0,4.0,' negativ
10,5.0,4.0,5.0,6.0,2.0,1.0,2.0,3.0,' negativ
11,5.0,3.0,5.0,4.0,1.0,0.0,1.0,1.0,' negativ
12,0.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,' negativ
13,0.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,' negativ
14,0.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,' negativ
15,5.0,6.0,6.0,6.0,3.0,2.0,2.0,5.0,' negativ
16,5.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,' negativ
17,5.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,' negativ
18,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,' negativ
19,5.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,' negativ
20,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,' negativ
21,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
22,5.0,6.0,8.0,8.0,4.0,3.0,4.0,5.0,' negativ
23,5.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,' negativ
24,9.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,' negativ
25,0.0,4.0,5.0,6.0,2.0,1.0,2.0,3.0,' negativ
26,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,' negativ
27,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
28,9.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,' negativ
29,0.0,4.0,5.0,6.0,2.0,1.0,1.0,4.0,' negativ
30,5.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,' negativ
31,0.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,' negativ
32,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
33,5.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,' negativ
34,5.0,5.0,5.0,7.0,2.0,1.0,2.0,4.0,' negativ
35,0.0,6.0,6.0,7.0,3.0,3.0,4.0,3.0,' negativ
36,9.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
37,5.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,' negativ
38,0.0,5.0,6.0,6.0,2.0,2.0,2.0,3.0,' negativ
39,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,' negativ
40,5.0,6.0,6.0,8.0,2.0,1.0,1.0,4.0,' negativ
41,9.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
42,5.0,5.0,6.0,6.0,2.0,2.0,2.0,3.0,' negativ
43,9.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,' negativ
44,5.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,' negativ
45,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,' negativ
46,9.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,' negativ
47,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
48,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,' negativ
49,9.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,' negativ
50,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,' negativ
51,5.0,5.0,6.0,6.0,2.0,1.0,3.0,3.0,' negativ
52,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
53,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
54,9.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,' negativ
55,9.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,' negativ
56,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,' negativ
57,0.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,' negativ
58,0.0,4.0,4.0,6.0,2.0,1.0,1.0,2.0,' negativ
59,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,' negativ
60,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,' negativ
61,0.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,' negativ
62,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,' negativ
63,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,' negativ
64,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,' negativ
65,0.0,3.0,3.0,5.0,1.0,0.0,1.0,2.0,' negativ
66,9.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,' negativ
