,0,1,2,3,4,5,6,7,8,Class
0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
1,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0, negative
2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0, negative
3,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0, positive
4,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
5,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0, negative
6,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0, negative
7,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0, negative
8,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0, negative
9,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0, negative
10,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
11,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0, negative
12,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0, negative
13,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0, negative
14,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0, negative
15,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0, negative
16,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
17,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0, negative
18,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0, negative
19,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
20,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0, negative
21,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0, negative
22,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0, negative
23,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
24,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0, negative
25,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0, negative
26,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0, negative
27,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0, negative
28,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0, negative
29,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0, negative
30,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
31,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0, negative
32,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0, negative
33,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0, negative
34,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0, negative
35,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0, negative
36,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0, positive
37,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0, negative
38,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0, negative
39,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0, negative
40,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0, negative
41,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0, negative
42,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0, negative
43,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0, negative
44,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0, negative
45,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0, positive
46,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0, positive
47,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0, positive
48,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0, positive
49,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0, positive
50,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0, positive
51,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0, positive
52,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0, positive
