@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ3_arff/ecoli-0-1-4-6_vs_5/EFQ1ecoli-0-1-4-6_vs_5-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative'}
@data
0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
1,2.0,2.0,0.0,1.0,1.0,0.0,' negativ
2,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
3,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
4,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
5,0.0,1.0,0.0,1.0,1.0,2.0,' negativ
6,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
7,0.0,2.0,0.0,1.0,0.0,0.0,' negativ
8,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
9,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
10,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
11,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
12,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
13,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
14,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
15,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
16,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
17,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
18,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
19,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
20,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
21,0.0,2.0,0.0,0.0,1.0,1.0,' negativ
22,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
23,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
24,2.0,1.0,0.0,1.0,0.0,0.0,' negativ
25,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
26,2.0,2.0,0.0,0.0,1.0,1.0,' negativ
27,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
28,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
29,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
30,0.0,2.0,0.0,1.0,0.0,1.0,' negativ
31,2.0,1.0,0.0,2.0,0.0,0.0,' negativ
32,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
33,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
34,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
35,0.0,1.0,0.0,2.0,1.0,1.0,' negativ
36,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
37,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
38,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
39,0.0,1.0,0.0,1.0,1.0,0.0,' negativ
40,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
41,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
42,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
43,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
44,1.0,2.0,0.0,1.0,1.0,0.0,' negativ
45,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
46,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
47,0.0,2.0,0.0,0.0,1.0,2.0,' negativ
48,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
49,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
50,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
51,1.0,2.0,0.0,0.0,1.0,1.0,' negativ
52,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
53,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
54,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
55,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
56,2.0,2.0,0.0,1.0,1.0,1.0,' negativ
57,1.0,2.0,0.0,2.0,0.0,1.0,' negativ
58,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
59,1.0,2.0,0.0,1.0,0.0,0.0,' negativ
60,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
61,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
62,0.0,1.0,0.0,0.0,0.0,1.0,' negativ
63,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
64,2.0,1.0,0.0,1.0,0.0,0.0,' negativ
65,1.0,2.0,0.0,1.0,1.0,1.0,' negativ
66,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
67,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
68,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
69,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
70,1.0,2.0,0.0,2.0,1.0,1.0,' negativ
71,1.0,2.0,0.0,1.0,1.0,1.0,' negativ
72,0.0,1.0,0.0,1.0,1.0,2.0,' negativ
73,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
74,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
75,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
76,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
77,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
78,0.0,1.0,0.0,0.0,0.0,1.0,' negativ
79,2.0,2.0,0.0,1.0,1.0,1.0,' negativ
80,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
81,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
82,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
83,2.0,1.0,0.0,2.0,1.0,1.0,' negativ
84,0.0,2.0,0.0,2.0,1.0,1.0,' negativ
85,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
86,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
87,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
88,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
89,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
90,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
91,2.0,1.0,0.0,1.0,0.0,0.0,' negativ
92,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
93,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
94,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
95,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
96,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
97,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
98,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
99,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
100,2.0,2.0,0.0,2.0,0.0,0.0,' negativ
101,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
102,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
103,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
104,0.0,1.0,0.0,2.0,0.0,1.0,' negativ
105,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
106,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
107,1.0,2.0,0.0,1.0,1.0,1.0,' negativ
108,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
109,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
110,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
111,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
112,0.0,1.0,0.0,1.0,1.0,2.0,' negativ
113,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
114,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
115,0.0,2.0,0.0,1.0,1.0,1.0,' negativ
116,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
117,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
118,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
119,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
120,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
121,0.0,1.0,0.0,0.0,1.0,1.0,' negativ
122,0.0,1.0,0.0,2.0,0.0,1.0,' negativ
123,0.0,2.0,0.0,1.0,2.0,1.0,' negativ
124,1.0,2.0,0.0,1.0,1.0,1.0,' negativ
125,1.0,2.0,0.0,2.0,2.0,0.0,' negativ
126,1.0,2.0,0.0,1.0,2.0,2.0,' negativ
127,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
128,2.0,1.0,0.0,2.0,2.0,0.0,' negativ
129,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
130,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
131,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
132,2.0,1.0,0.0,1.0,2.0,2.0,' negativ
133,2.0,1.0,0.0,0.0,2.0,0.0,' negativ
134,2.0,2.0,0.0,0.0,2.0,2.0,' negativ
135,2.0,1.0,0.0,1.0,0.0,2.0,' negativ
136,0.0,2.0,0.0,0.0,2.0,2.0,' negativ
137,2.0,1.0,0.0,1.0,2.0,0.0,' negativ
138,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
139,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
140,1.0,2.0,0.0,1.0,2.0,2.0,' negativ
141,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
142,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
143,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
144,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
145,2.0,0.0,0.0,2.0,0.0,2.0,' negativ
146,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
147,1.0,2.0,0.0,2.0,0.0,0.0,' negativ
148,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
149,0.0,0.0,0.0,2.0,2.0,0.0,' negativ
150,0.0,2.0,0.0,0.0,1.0,1.0,' negativ
151,2.0,2.0,0.0,1.0,2.0,2.0,' negativ
152,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
153,0.0,1.0,0.0,2.0,0.0,2.0,' negativ
154,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
155,2.0,2.0,0.0,2.0,2.0,2.0,' negativ
156,1.0,2.0,0.0,2.0,2.0,2.0,' negativ
157,1.0,2.0,0.0,1.0,2.0,2.0,' negativ
158,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
159,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
160,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
161,0.0,2.0,0.0,2.0,2.0,2.0,' negativ
162,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
163,2.0,2.0,0.0,2.0,0.0,2.0,' negativ
164,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
165,0.0,1.0,0.0,0.0,2.0,2.0,' negativ
166,2.0,2.0,0.0,1.0,2.0,2.0,' negativ
167,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
168,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
169,2.0,2.0,0.0,2.0,2.0,2.0,' negativ
170,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
171,2.0,2.0,0.0,2.0,2.0,2.0,' negativ
172,1.0,2.0,0.0,0.0,2.0,0.0,' negativ
173,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
174,0.0,2.0,0.0,0.0,2.0,0.0,' negativ
175,0.0,2.0,0.0,1.0,2.0,0.0,' negativ
