@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/abalone-20_vs_8-9-10/KBN1abalone-20_vs_8-9-10-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
27,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,' negativ
28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
30,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
38,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
42,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
43,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
44,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,' negativ
45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
46,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
48,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
49,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
50,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,' negativ
51,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
52,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
54,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
55,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
57,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
58,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
59,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,' negativ
60,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
61,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,' negativ
62,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
63,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
64,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,' negativ
65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
66,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
67,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
68,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
69,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
70,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
71,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
72,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
73,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
