@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/glass-0-1-6_vs_2/EWD3glass-0-1-6_vs_2-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,4.0,7.0,9.0,0.0,4.0,0.0,3.0,0.0,0.0,' negativ
1,4.0,5.0,9.0,2.0,4.0,0.0,4.0,0.0,0.0,' negativ
2,2.0,6.0,9.0,3.0,6.0,3.0,2.0,0.0,1.0,' negativ
3,4.0,6.0,9.0,3.0,4.0,0.0,3.0,0.0,0.0,' negativ
4,3.0,7.0,9.0,3.0,4.0,0.0,3.0,0.0,0.0,' negativ
5,2.0,5.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
6,0.0,5.0,8.0,3.0,6.0,3.0,2.0,0.0,3.0,' negativ
7,3.0,6.0,8.0,4.0,4.0,0.0,3.0,2.0,0.0,' negativ
8,2.0,7.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,' negativ
9,2.0,4.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,' negativ
10,2.0,5.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,' negativ
11,2.0,4.0,8.0,3.0,7.0,3.0,2.0,0.0,0.0,' negativ
12,4.0,6.0,9.0,1.0,4.0,0.0,4.0,0.0,0.0,' negativ
13,3.0,4.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
14,3.0,8.0,8.0,4.0,4.0,3.0,2.0,0.0,0.0,' negativ
15,2.0,4.0,9.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
16,2.0,4.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
17,2.0,4.0,8.0,4.0,6.0,3.0,3.0,0.0,0.0,' negativ
18,2.0,4.0,8.0,3.0,6.0,3.0,3.0,0.0,0.0,' negativ
19,2.0,4.0,9.0,5.0,6.0,3.0,2.0,0.0,2.0,' negativ
20,2.0,5.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0,' negativ
21,2.0,4.0,8.0,3.0,6.0,3.0,2.0,0.0,2.0,' negativ
22,2.0,6.0,9.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
23,4.0,5.0,9.0,2.0,5.0,1.0,4.0,0.0,1.0,' negativ
24,1.0,4.0,8.0,5.0,7.0,3.0,2.0,0.0,2.0,' negativ
25,2.0,4.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
26,3.0,7.0,8.0,4.0,4.0,2.0,3.0,0.0,0.0,' negativ
27,3.0,5.0,8.0,3.0,6.0,3.0,3.0,0.0,1.0,' negativ
28,2.0,5.0,9.0,4.0,6.0,3.0,2.0,0.0,1.0,' negativ
29,2.0,4.0,8.0,3.0,7.0,3.0,2.0,0.0,0.0,' negativ
30,2.0,6.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
31,2.0,4.0,8.0,3.0,6.0,3.0,3.0,0.0,3.0,' negativ
32,2.0,4.0,8.0,4.0,6.0,3.0,2.0,0.0,1.0,' negativ
33,4.0,7.0,9.0,0.0,4.0,0.0,3.0,0.0,0.0,' negativ
34,6.0,7.0,9.0,1.0,3.0,0.0,4.0,0.0,1.0,' negativ
35,3.0,5.0,8.0,3.0,5.0,3.0,3.0,0.0,1.0,' negativ
36,4.0,6.0,9.0,2.0,4.0,1.0,3.0,0.0,0.0,' negativ
37,2.0,6.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,' negativ
38,2.0,4.0,9.0,4.0,7.0,3.0,2.0,0.0,0.0,' negativ
39,2.0,4.0,8.0,4.0,6.0,3.0,3.0,0.0,0.0,' negativ
40,2.0,6.0,7.0,3.0,6.0,3.0,3.0,0.0,0.0,' negativ
41,2.0,5.0,9.0,3.0,7.0,3.0,2.0,0.0,0.0,' negativ
42,2.0,4.0,8.0,3.0,7.0,3.0,2.0,0.0,1.0,' negativ
43,2.0,4.0,9.0,4.0,6.0,3.0,3.0,0.0,0.0,' negativ
44,2.0,4.0,8.0,4.0,7.0,3.0,3.0,0.0,1.0,' negativ
45,2.0,4.0,8.0,3.0,7.0,3.0,2.0,0.0,0.0,' negativ
46,3.0,6.0,9.0,3.0,6.0,0.0,3.0,0.0,0.0,' negativ
47,2.0,5.0,9.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
48,1.0,5.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
49,4.0,7.0,9.0,1.0,3.0,0.0,3.0,0.0,0.0,' negativ
50,3.0,9.0,9.0,0.0,4.0,0.0,3.0,0.0,0.0,' negativ
51,2.0,5.0,7.0,4.0,6.0,2.0,3.0,0.0,9.0,' negativ
52,4.0,8.0,9.0,2.0,3.0,0.0,3.0,0.0,0.0,' negativ
53,3.0,6.0,8.0,4.0,4.0,3.0,3.0,0.0,0.0,' negativ
54,2.0,6.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
55,2.0,4.0,8.0,4.0,7.0,3.0,2.0,0.0,0.0,' negativ
56,7.0,6.0,7.0,1.0,1.0,0.0,5.0,0.0,0.0,' negativ
57,3.0,6.0,9.0,3.0,5.0,3.0,2.0,0.0,1.0,' negativ
58,3.0,4.0,9.0,5.0,5.0,3.0,2.0,0.0,1.0,' negativ
59,4.0,6.0,2.0,4.0,5.0,1.0,5.0,0.0,0.0,' negativ
60,2.0,5.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
61,2.0,5.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
62,2.0,4.0,8.0,4.0,8.0,2.0,2.0,0.0,0.0,' negativ
63,2.0,6.0,9.0,6.0,4.0,3.0,2.0,0.0,0.0,' negativ
64,2.0,4.0,9.0,3.0,6.0,3.0,2.0,0.0,0.0,' negativ
65,6.0,6.0,0.0,4.0,3.0,1.0,7.0,0.0,1.0,' negativ
66,2.0,5.0,8.0,5.0,5.0,3.0,2.0,0.0,0.0,' negativ
67,2.0,6.0,9.0,4.0,5.0,3.0,2.0,0.0,0.0,' negativ
68,2.0,5.0,8.0,4.0,7.0,3.0,2.0,0.0,0.0,' negativ
69,5.0,1.0,0.0,6.0,5.0,4.0,7.0,0.0,3.0,' negativ
70,3.0,5.0,9.0,4.0,5.0,3.0,2.0,0.0,1.0,' negativ
71,2.0,5.0,9.0,4.0,5.0,3.0,2.0,0.0,2.0,' negativ
72,3.0,4.0,9.0,3.0,5.0,3.0,3.0,0.0,3.0,' negativ
73,2.0,5.0,8.0,5.0,6.0,3.0,2.0,0.0,9.0,' negativ
74,2.0,5.0,8.0,5.0,7.0,0.0,2.0,0.0,1.0,' negativ
75,3.0,4.0,6.0,2.0,8.0,1.0,3.0,0.0,2.0,' negativ
76,3.0,5.0,9.0,3.0,5.0,3.0,2.0,0.0,0.0,' negativ
77,4.0,6.0,5.0,4.0,4.0,2.0,4.0,0.0,1.0,' negativ
78,2.0,4.0,9.0,5.0,6.0,3.0,2.0,0.0,0.0,' negativ
79,2.0,7.0,8.0,3.0,6.0,2.0,2.0,0.0,1.0,' negativ
80,2.0,4.0,8.0,7.0,6.0,3.0,2.0,0.0,0.0,' negativ
81,3.0,5.0,9.0,3.0,5.0,3.0,3.0,0.0,1.0,' negativ
82,5.0,7.0,7.0,3.0,2.0,0.0,4.0,0.0,0.0,' negativ
83,2.0,6.0,8.0,4.0,5.0,3.0,2.0,0.0,0.0,' negativ
84,3.0,5.0,9.0,4.0,5.0,3.0,2.0,0.0,0.0,' negativ
85,3.0,6.0,9.0,3.0,5.0,3.0,2.0,0.0,0.0,' negativ
86,2.0,6.0,8.0,4.0,6.0,3.0,2.0,0.0,1.0,' negativ
87,7.0,0.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,' negativ
88,2.0,5.0,8.0,4.0,6.0,3.0,2.0,0.0,0.0,' negativ
89,3.0,5.0,9.0,3.0,6.0,2.0,2.0,0.0,0.0,' negativ
90,2.0,4.0,8.0,4.0,6.0,3.0,2.0,1.0,2.0,' negativ
91,1.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0,' negativ
92,3.0,5.0,8.0,4.0,5.0,2.0,2.0,0.0,0.0,' negativ
93,2.0,6.0,8.0,5.0,5.0,3.0,2.0,0.0,0.0,' negativ
94,2.0,5.0,9.0,3.0,7.0,3.0,2.0,0.0,1.0,' negativ
95,2.0,5.0,8.0,4.0,7.0,3.0,2.0,0.0,0.0,' negativ
96,1.0,5.0,8.0,4.0,7.0,2.0,2.0,0.0,0.0,' negativ
97,3.0,4.0,9.0,3.0,5.0,3.0,3.0,0.0,2.0,' negativ
98,9.0,3.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,' negativ
99,3.0,7.0,3.0,5.0,4.0,2.0,4.0,0.0,9.0,' negativ
100,2.0,4.0,8.0,6.0,7.0,3.0,2.0,0.0,9.0,' negativ
