@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/abalone-17_vs_7-8-9-10/EWD2abalone-17_vs_7-8-9-10-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative',' positive'}
@data
0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
3,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
4,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
5,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
10,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
11,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
13,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
14,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
15,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
16,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
17,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
18,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
19,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
20,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
21,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
22,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
23,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
24,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
25,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
26,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
27,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
28,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
29,0.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,' negativ
30,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
31,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
32,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
33,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
34,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
35,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
36,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
37,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
38,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
39,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
40,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
41,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
42,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,' negativ
44,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
45,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
47,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
48,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
49,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
51,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
52,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
53,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,' negativ
54,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
55,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
56,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
57,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
58,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
59,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
60,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
61,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
62,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
63,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
64,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
65,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
66,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,' negativ
67,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
68,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,' negativ
69,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
70,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
71,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
72,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,' negativ
73,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
74,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
75,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
76,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,' negativ
77,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,' negativ
78,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
79,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,' negativ
80,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negativ
