,0,1,2,3,4,5,6,y
0,2.0,1.0,0.0,0.0,2.0,1.0,3.0, negative
1,0.0,3.0,0.0,0.0,3.0,5.0,7.0, negative
2,2.0,5.0,0.0,0.0,2.0,1.0,3.0, negative
3,3.0,1.0,0.0,0.0,3.0,1.0,4.0, negative
4,4.0,0.0,0.0,0.0,3.0,2.0,4.0, negative
5,4.0,5.0,0.0,0.0,0.0,3.0,6.0, negative
6,6.0,4.0,0.0,0.0,6.0,0.0,0.0, negative
7,0.0,0.0,0.0,0.0,3.0,4.0,6.0, negative
8,1.0,1.0,0.0,0.0,2.0,2.0,6.0, negative
9,4.0,4.0,0.0,0.0,0.0,2.0,6.0, negative
10,0.0,1.0,0.0,0.0,3.0,2.0,6.0, negative
11,4.0,1.0,0.0,0.0,1.0,2.0,5.0, negative
12,2.0,2.0,0.0,0.0,2.0,1.0,4.0, negative
13,2.0,5.0,0.0,0.0,6.0,0.0,7.0, negative
14,2.0,0.0,0.0,0.0,0.0,1.0,4.0, negative
15,1.0,2.0,0.0,0.0,1.0,2.0,5.0, negative
16,3.0,5.0,0.0,0.0,4.0,4.0,7.0, negative
17,2.0,1.0,0.0,0.0,1.0,3.0,6.0, negative
18,3.0,2.0,0.0,0.0,3.0,2.0,5.0, negative
19,0.0,5.0,0.0,0.0,4.0,4.0,7.0, negative
20,0.0,2.0,0.0,0.0,1.0,1.0,2.0, negative
21,0.0,3.0,0.0,0.0,0.0,1.0,3.0, negative
22,3.0,1.0,0.0,0.0,6.0,0.0,1.0, negative
23,2.0,3.0,0.0,0.0,2.0,0.0,3.0, negative
24,2.0,0.0,0.0,0.0,1.0,2.0,6.0, negative
25,2.0,5.0,0.0,0.0,2.0,3.0,6.0, negative
26,1.0,1.0,0.0,0.0,2.0,1.0,5.0, negative
27,1.0,7.0,0.0,0.0,4.0,9.0,5.0, negative
28,3.0,6.0,0.0,0.0,2.0,5.0,7.0, negative
29,3.0,0.0,0.0,0.0,6.0,8.0,9.0, negative
30,4.0,2.0,0.0,0.0,7.0,7.0,8.0, negative
31,2.0,4.0,0.0,0.0,8.0,7.0,8.0, negative
32,4.0,4.0,0.0,0.0,6.0,9.0,1.0, negative
33,9.0,3.0,0.0,0.0,4.0,7.0,8.0, negative
34,3.0,2.0,0.0,0.0,5.0,9.0,9.0, negative
35,5.0,6.0,0.0,0.0,7.0,9.0,9.0, negative
36,0.0,3.0,0.0,0.0,6.0,9.0,9.0, negative
37,9.0,6.0,0.0,0.0,4.0,8.0,8.0, negative
38,0.0,7.0,0.0,0.0,8.0,7.0,7.0, negative
39,3.0,2.0,0.0,0.0,5.0,8.0,8.0, negative
40,9.0,5.0,0.0,0.0,7.0,8.0,9.0, negative
41,9.0,1.0,0.0,0.0,3.0,9.0,1.0, negative
42,6.0,5.0,0.0,0.0,5.0,0.0,8.0, negative
43,5.0,3.0,0.0,0.0,4.0,8.0,8.0, negative
44,9.0,3.0,0.0,0.0,1.0,7.0,7.0, negative
45,5.0,0.0,0.0,0.0,6.0,8.0,8.0, negative
46,3.0,3.0,0.0,0.0,7.0,8.0,8.0, negative
47,9.0,6.0,0.0,0.0,8.0,9.0,1.0, negative
48,9.0,6.0,0.0,0.0,7.0,9.0,9.0, negative
49,1.0,7.0,0.0,0.0,6.0,5.0,6.0, negative
50,8.0,9.0,0.0,0.0,6.0,5.0,3.0, negative
51,6.0,7.0,0.0,0.0,4.0,3.0,5.0, negative
52,5.0,0.0,0.0,0.0,0.0,5.0,7.0, negative
53,8.0,9.0,0.0,0.0,0.0,5.0,3.0, negative
54,7.0,8.0,0.0,0.0,0.0,4.0,1.0, negative
55,1.0,8.0,0.0,0.0,1.0,9.0,9.0, negative
56,7.0,0.0,0.0,0.0,3.0,6.0,2.0, negative
57,2.0,2.0,0.0,0.0,5.0,0.0,7.0, negative
58,8.0,6.0,0.0,0.0,3.0,7.0,0.0, negative
59,7.0,7.0,0.0,0.0,4.0,3.0,3.0, negative
60,1.0,2.0,0.0,0.0,4.0,9.0,9.0, positive
61,5.0,8.0,0.0,0.0,7.0,4.0,2.0, positive
62,8.0,9.0,0.0,0.0,9.0,7.0,3.0, positive
63,4.0,9.0,0.0,0.0,8.0,3.0,5.0, positive
64,7.0,8.0,0.0,0.0,8.0,4.0,4.0, positive
65,8.0,7.0,0.0,0.0,1.0,6.0,0.0, positive
66,9.0,6.0,0.0,0.0,5.0,5.0,4.0, positive
67,5.0,5.0,0.0,0.0,5.0,8.0,9.0, positive
68,8.0,6.0,0.0,0.0,0.0,5.0,0.0, positive
69,9.0,8.0,0.0,0.0,9.0,0.0,3.0, positive
70,6.0,9.0,0.0,0.0,8.0,0.0,1.0, positive
71,5.0,8.0,0.0,0.0,4.0,2.0,3.0, positive
72,6.0,9.0,0.0,0.0,8.0,6.0,5.0, positive
73,8.0,0.0,0.0,0.0,6.0,5.0,3.0, positive
74,8.0,9.0,0.0,0.0,9.0,6.0,0.0, positive
75,8.0,7.0,0.0,0.0,9.0,5.0,0.0, positive
76,8.0,9.0,0.0,0.0,8.0,6.0,1.0, positive
77,7.0,9.0,0.0,0.0,9.0,4.0,2.0, positive
78,4.0,8.0,0.0,0.0,9.0,3.0,6.0, positive
79,6.0,5.0,0.0,0.0,7.0,6.0,3.0, positive
80,5.0,7.0,0.0,0.0,0.0,2.0,2.0, positive
81,1.0,9.0,0.0,0.0,9.0,7.0,7.0, positive
82,7.0,7.0,0.0,0.0,9.0,4.0,1.0, positive
83,5.0,5.0,0.0,0.0,9.0,4.0,2.0, positive
84,7.0,8.0,0.0,0.0,8.0,0.0,0.0, positive
85,6.0,5.0,0.0,0.0,5.0,6.0,4.0, positive
86,7.0,3.0,0.0,0.0,5.0,7.0,0.0, positive
87,6.0,6.0,0.0,0.0,7.0,7.0,1.0, positive
88,7.0,5.0,0.0,0.0,7.0,6.0,2.0, positive
