,0,1,2,3,4,5,6,y
0,5.0,3.0,9.0,0.0,7.0,2.0,3.0, negative
1,0.0,0.0,9.0,0.0,7.0,3.0,4.0, negative
2,2.0,3.0,9.0,0.0,7.0,2.0,3.0, negative
3,7.0,4.0,9.0,0.0,4.0,3.0,4.0, negative
4,3.0,3.0,9.0,0.0,5.0,2.0,3.0, negative
5,0.0,5.0,9.0,0.0,6.0,5.0,5.0, negative
6,4.0,0.0,9.0,0.0,7.0,1.0,0.0, negative
7,4.0,2.0,9.0,0.0,7.0,2.0,3.0, negative
8,2.0,5.0,9.0,0.0,5.0,1.0,2.0, negative
9,4.0,3.0,9.0,0.0,6.0,2.0,3.0, negative
10,5.0,0.0,9.0,0.0,6.0,3.0,3.0, negative
11,2.0,0.0,9.0,0.0,6.0,4.0,5.0, negative
12,4.0,3.0,9.0,0.0,7.0,5.0,5.0, negative
13,2.0,0.0,9.0,0.0,5.0,2.0,3.0, negative
14,3.0,2.0,9.0,0.0,9.0,0.0,1.0, negative
15,5.0,6.0,9.0,0.0,5.0,3.0,4.0, negative
16,0.0,1.0,9.0,0.0,7.0,1.0,2.0, negative
17,4.0,4.0,9.0,0.0,6.0,2.0,2.0, negative
18,3.0,4.0,9.0,0.0,6.0,4.0,5.0, negative
19,2.0,0.0,9.0,0.0,6.0,3.0,4.0, negative
20,2.0,5.0,9.0,0.0,0.0,3.0,4.0, negative
21,4.0,4.0,9.0,0.0,7.0,3.0,4.0, negative
22,4.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
23,5.0,4.0,9.0,0.0,5.0,2.0,3.0, negative
24,6.0,5.0,9.0,0.0,4.0,3.0,4.0, negative
25,4.0,6.0,9.0,0.0,5.0,3.0,4.0, negative
26,3.0,6.0,9.0,0.0,5.0,3.0,3.0, negative
27,7.0,5.0,9.0,0.0,7.0,0.0,0.0, negative
28,3.0,4.0,9.0,0.0,4.0,2.0,3.0, negative
29,4.0,5.0,9.0,0.0,6.0,2.0,2.0, negative
30,3.0,5.0,9.0,0.0,6.0,3.0,4.0, negative
31,0.0,4.0,9.0,0.0,7.0,4.0,4.0, negative
32,0.0,0.0,9.0,0.0,6.0,4.0,4.0, negative
33,6.0,5.0,9.0,0.0,6.0,3.0,4.0, negative
34,1.0,4.0,9.0,0.0,6.0,4.0,0.0, negative
35,4.0,4.0,9.0,0.0,7.0,5.0,6.0, negative
36,4.0,4.0,9.0,0.0,7.0,1.0,2.0, negative
37,2.0,3.0,9.0,0.0,5.0,3.0,4.0, negative
38,4.0,6.0,9.0,0.0,5.0,4.0,3.0, negative
39,3.0,0.0,9.0,0.0,6.0,0.0,1.0, negative
40,2.0,4.0,9.0,0.0,4.0,4.0,4.0, negative
41,5.0,5.0,9.0,0.0,2.0,1.0,2.0, negative
42,6.0,5.0,9.0,0.0,3.0,3.0,4.0, negative
43,5.0,4.0,9.0,0.0,4.0,3.0,4.0, negative
44,0.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
45,4.0,3.0,9.0,0.0,0.0,3.0,4.0, negative
46,4.0,4.0,9.0,0.0,7.0,3.0,4.0, negative
47,4.0,6.0,9.0,0.0,0.0,4.0,5.0, negative
48,5.0,4.0,9.0,0.0,5.0,2.0,3.0, negative
49,4.0,4.0,9.0,0.0,6.0,4.0,5.0, negative
50,2.0,0.0,9.0,0.0,6.0,2.0,3.0, negative
51,5.0,3.0,9.0,0.0,6.0,3.0,4.0, negative
52,2.0,4.0,9.0,0.0,7.0,5.0,5.0, negative
53,2.0,4.0,9.0,0.0,5.0,3.0,4.0, negative
54,5.0,6.0,9.0,0.0,5.0,4.0,5.0, negative
55,2.0,4.0,9.0,0.0,5.0,2.0,3.0, negative
56,3.0,5.0,9.0,0.0,7.0,0.0,4.0, negative
57,2.0,2.0,9.0,0.0,4.0,2.0,3.0, negative
58,4.0,5.0,9.0,0.0,6.0,2.0,3.0, negative
59,4.0,4.0,9.0,0.0,5.0,2.0,0.0, negative
60,2.0,4.0,9.0,0.0,4.0,2.0,3.0, negative
61,4.0,0.0,9.0,0.0,6.0,2.0,3.0, negative
62,5.0,4.0,9.0,0.0,6.0,2.0,3.0, negative
63,4.0,5.0,9.0,0.0,6.0,4.0,5.0, negative
64,3.0,3.0,9.0,0.0,5.0,3.0,4.0, negative
65,4.0,4.0,9.0,0.0,6.0,3.0,4.0, negative
66,3.0,5.0,9.0,0.0,5.0,2.0,3.0, negative
67,3.0,6.0,9.0,0.0,7.0,3.0,4.0, negative
68,4.0,6.0,9.0,0.0,5.0,4.0,5.0, negative
69,0.0,5.0,9.0,0.0,6.0,5.0,5.0, negative
70,0.0,5.0,9.0,0.0,6.0,4.0,5.0, negative
71,0.0,5.0,9.0,0.0,3.0,2.0,3.0, negative
