,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0, negative
1,4.0,4.0,4.0,3.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0, negative
2,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,4.0, negative
3,2.0,2.0,0.0,2.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0, negative
4,1.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0, negative
5,1.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0, negative
6,1.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0, negative
7,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0, negative
8,3.0,3.0,2.0,4.0,4.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,0.0,4.0,3.0, negative
9,3.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,2.0,2.0, negative
10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0, negative
11,4.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0, negative
12,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0, negative
13,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0, negative
14,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0, negative
15,0.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0, negative
16,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0, negative
17,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0, negative
18,2.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0, negative
19,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0, negative
20,1.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0, negative
21,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0, negative
22,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,0.0,3.0,1.0,2.0, negative
23,0.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0, negative
24,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0, negative
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0, negative
26,3.0,3.0,3.0,1.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0, negative
27,2.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0, negative
28,2.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0, negative
29,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,0.0,0.0, negative
30,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,2.0,3.0, negative
31,4.0,4.0,4.0,3.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0, negative
32,3.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0, negative
33,2.0,3.0,3.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0, negative
34,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0, negative
35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0, negative
36,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,0.0,2.0,1.0,4.0,4.0, negative
37,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0, negative
38,3.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0, negative
39,0.0,1.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0, negative
40,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0, negative
41,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0, negative
42,0.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,0.0, negative
43,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0, negative
44,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0, negative
45,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0, negative
46,3.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0, negative
47,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0, negative
48,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0, negative
49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0, negative
50,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0, negative
51,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0, negative
52,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0, negative
53,4.0,4.0,3.0,4.0,3.0,0.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0, negative
54,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0, negative
55,0.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,0.0,2.0, negative
56,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0, negative
57,4.0,4.0,4.0,3.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0, negative
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0, negative
59,2.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0, negative
60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0, negative
61,3.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0, negative
62,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0, negative
63,0.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0, negative
64,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0, negative
65,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0, negative
66,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0, negative
67,0.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0, negative
68,3.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0, negative
69,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0, negative
70,4.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,0.0,4.0,3.0,1.0, negative
71,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,4.0, negative
72,0.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0, negative
73,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0, negative
74,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0, negative
75,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0, negative
76,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0, negative
77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0, negative
78,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0, negative
79,4.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0, negative
