%
% Comments go after a '%' sign.
%
%
% Relation: KBN1ecoli-0-6-7_vs_5-5-2tst.dat.csv
%
%
% Attributes: 7     Instances: 59
%
%

@relation KBN1ecoli-0-6-7_vs_5-5-2tst.dat.csv

@attribute 'attr0' numeric
@attribute 'attr1' numeric
@attribute 'attr2' numeric
@attribute 'attr3' numeric
@attribute 'attr4' numeric
@attribute 'attr5' numeric
@attribute 'attrClass' {' negative',' positive'}

@data
2.0,1.0,1.0,1.0,2.0,1.0,' negative'
2.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,0.0,1.0,1.0,2.0,2.0,' negative'
1.0,0.0,1.0,2.0,0.0,0.0,' negative'
0.0,1.0,1.0,1.0,0.0,1.0,' negative'
0.0,1.0,1.0,1.0,2.0,2.0,' negative'
0.0,1.0,1.0,0.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,2.0,' negative'
1.0,1.0,1.0,0.0,0.0,1.0,' negative'
1.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,2.0,2.0,' negative'
1.0,0.0,1.0,1.0,1.0,1.0,' negative'
1.0,1.0,1.0,1.0,2.0,2.0,' negative'
1.0,1.0,1.0,1.0,2.0,2.0,' negative'
0.0,1.0,1.0,1.0,2.0,2.0,' negative'
0.0,1.0,1.0,0.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,' negative'
1.0,1.0,1.0,0.0,1.0,2.0,' negative'
2.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,2.0,1.0,2.0,' negative'
1.0,1.0,1.0,1.0,1.0,0.0,' negative'
1.0,1.0,1.0,1.0,0.0,0.0,' negative'
1.0,0.0,1.0,1.0,0.0,1.0,' negative'
1.0,1.0,1.0,1.0,2.0,2.0,' negative'
1.0,0.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,0.0,1.0,' negative'
1.0,1.0,1.0,1.0,1.0,2.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,' negative'
0.0,1.0,1.0,1.0,1.0,1.0,' negative'
2.0,1.0,0.0,1.0,2.0,1.0,' negative'
2.0,2.0,1.0,1.0,2.0,1.0,' negative'
2.0,1.0,1.0,1.0,2.0,1.0,' negative'
2.0,2.0,1.0,1.0,2.0,1.0,' negative'
2.0,2.0,1.0,0.0,0.0,1.0,' negative'
2.0,2.0,1.0,1.0,2.0,0.0,' negative'
2.0,2.0,1.0,0.0,1.0,1.0,' negative'
2.0,2.0,1.0,1.0,0.0,1.0,' negative'
2.0,1.0,1.0,1.0,2.0,2.0,' negative'
2.0,2.0,1.0,1.0,2.0,1.0,' negative'
2.0,2.0,1.0,2.0,0.0,1.0,' positive'
2.0,2.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,0.0,1.0,' positive'
2.0,2.0,1.0,1.0,1.0,1.0,' positive'
2.0,0.0,1.0,1.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,2.0,0.0,' positive'
2.0,1.0,1.0,2.0,2.0,0.0,' positive'
2.0,2.0,1.0,2.0,2.0,0.0,' positive'
2.0,2.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,1.0,2.0,' positive'
2.0,1.0,1.0,2.0,2.0,1.0,' positive'
1.0,2.0,1.0,2.0,1.0,1.0,' positive'
2.0,1.0,1.0,0.0,1.0,1.0,' positive'
0.0,2.0,0.0,2.0,2.0,2.0,' positive'
2.0,1.0,1.0,2.0,1.0,1.0,' positive'
2.0,1.0,1.0,2.0,2.0,1.0,' positive'
2.0,2.0,1.0,2.0,0.0,0.0,' positive'
