@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/shuttle-c2-vs-c4/EWD2shuttle-c2-vs-c4-5-1tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute Class {' negative'}
@data
0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
1,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
3,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
4,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,' negativ
5,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
6,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
7,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
8,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
9,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
10,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,' negativ
11,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
12,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
13,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
14,1.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
15,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
16,1.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
17,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
18,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
19,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
20,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
21,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
22,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,' negativ
23,2.0,0.0,3.0,4.0,1.0,0.0,4.0,3.0,3.0,' negativ
