@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-1-4-7_vs_5-6/EWD3ecoli-0-1-4-7_vs_5-6-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative',' positive'}
@data
0,2.0,0.0,9.0,5.0,4.0,5.0,' negativ
1,3.0,4.0,9.0,4.0,2.0,3.0,' negativ
2,4.0,4.0,9.0,5.0,2.0,2.0,' negativ
3,3.0,4.0,9.0,5.0,4.0,5.0,' negativ
4,2.0,3.0,9.0,3.0,1.0,3.0,' negativ
5,4.0,5.0,9.0,5.0,2.0,3.0,' negativ
6,3.0,4.0,9.0,0.0,3.0,4.0,' negativ
7,1.0,4.0,9.0,4.0,4.0,0.0,' negativ
8,2.0,3.0,9.0,4.0,3.0,4.0,' negativ
9,2.0,3.0,9.0,3.0,3.0,4.0,' negativ
10,2.0,6.0,9.0,3.0,5.0,6.0,' negativ
11,4.0,4.0,9.0,5.0,3.0,4.0,' negativ
12,5.0,3.0,9.0,5.0,3.0,4.0,' negativ
13,2.0,4.0,9.0,5.0,5.0,6.0,' negativ
14,3.0,5.0,9.0,6.0,0.0,5.0,' negativ
15,5.0,4.0,9.0,4.0,2.0,3.0,' negativ
16,4.0,4.0,9.0,4.0,3.0,4.0,' negativ
17,3.0,5.0,9.0,5.0,3.0,4.0,' negativ
18,4.0,4.0,9.0,0.0,2.0,2.0,' negativ
19,4.0,2.0,9.0,5.0,1.0,2.0,' negativ
20,4.0,0.0,9.0,4.0,2.0,4.0,' negativ
21,1.0,4.0,9.0,5.0,0.0,4.0,' negativ
22,3.0,3.0,9.0,4.0,2.0,3.0,' negativ
23,2.0,0.0,9.0,7.0,2.0,4.0,' negativ
24,0.0,4.0,9.0,4.0,1.0,0.0,' negativ
25,5.0,3.0,9.0,4.0,5.0,6.0,' negativ
26,9.0,4.0,9.0,5.0,7.0,7.0,' negativ
27,5.0,4.0,9.0,0.0,8.0,0.0,' negativ
28,8.0,5.0,9.0,5.0,6.0,0.0,' negativ
29,7.0,6.0,9.0,5.0,8.0,7.0,' negativ
30,8.0,4.0,9.0,6.0,9.0,9.0,' negativ
31,9.0,4.0,9.0,6.0,7.0,7.0,' negativ
32,0.0,0.0,9.0,6.0,9.0,8.0,' negativ
33,7.0,7.0,9.0,7.0,7.0,7.0,' negativ
34,6.0,3.0,9.0,6.0,9.0,8.0,' negativ
35,0.0,5.0,9.0,4.0,8.0,8.0,' negativ
36,3.0,3.0,9.0,6.0,9.0,9.0,' negativ
37,8.0,5.0,9.0,7.0,7.0,8.0,' negativ
38,8.0,4.0,9.0,6.0,8.0,8.0,' negativ
39,4.0,4.0,9.0,4.0,8.0,1.0,' negativ
40,8.0,4.0,9.0,7.0,8.0,8.0,' negativ
41,9.0,4.0,9.0,7.0,8.0,8.0,' negativ
42,8.0,4.0,9.0,6.0,7.0,8.0,' negativ
43,9.0,5.0,9.0,6.0,8.0,7.0,' negativ
44,9.0,4.0,9.0,4.0,7.0,7.0,' negativ
45,5.0,5.0,9.0,6.0,7.0,8.0,' negativ
46,5.0,6.0,0.0,6.0,7.0,7.0,' negativ
47,7.0,5.0,9.0,7.0,7.0,8.0,' negativ
48,0.0,6.0,9.0,6.0,5.0,4.0,' negativ
49,7.0,9.0,9.0,3.0,4.0,3.0,' negativ
50,8.0,8.0,9.0,6.0,5.0,3.0,' negativ
51,6.0,6.0,9.0,4.0,4.0,3.0,' negativ
52,8.0,8.0,9.0,0.0,5.0,4.0,' negativ
53,0.0,7.0,9.0,5.0,5.0,4.0,' negativ
54,7.0,6.0,9.0,5.0,0.0,0.0,' negativ
55,8.0,9.0,9.0,0.0,5.0,3.0,' negativ
56,8.0,8.0,9.0,4.0,4.0,4.0,' negativ
57,8.0,5.0,9.0,0.0,5.0,4.0,' negativ
58,7.0,8.0,9.0,5.0,5.0,5.0,' negativ
59,8.0,6.0,9.0,5.0,7.0,0.0,' negativ
60,7.0,7.0,9.0,7.0,4.0,2.0,' positiv
61,7.0,9.0,9.0,8.0,0.0,2.0,' positiv
62,7.0,8.0,9.0,5.0,3.0,3.0,' positiv
63,7.0,9.0,9.0,8.0,5.0,3.0,' positiv
64,8.0,7.0,9.0,8.0,0.0,0.0,' positiv
