@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/ecoli-0-1-4-7_vs_5-6/EWD3ecoli-0-1-4-7_vs_5-6-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,9.0,7.0,3.0,4.0,' negativ
1,6.0,5.0,9.0,6.0,4.0,3.0,' negativ
2,2.0,3.0,9.0,7.0,2.0,3.0,' negativ
3,7.0,4.0,9.0,4.0,3.0,4.0,' negativ
4,3.0,3.0,9.0,5.0,2.0,3.0,' negativ
5,0.0,5.0,9.0,6.0,5.0,5.0,' negativ
6,4.0,0.0,9.0,7.0,1.0,0.0,' negativ
7,2.0,5.0,9.0,5.0,1.0,2.0,' negativ
8,4.0,3.0,9.0,6.0,2.0,3.0,' negativ
9,5.0,0.0,9.0,6.0,3.0,3.0,' negativ
10,2.0,0.0,9.0,6.0,4.0,5.0,' negativ
11,3.0,5.0,9.0,5.0,2.0,3.0,' negativ
12,4.0,3.0,9.0,7.0,5.0,5.0,' negativ
13,2.0,0.0,9.0,5.0,2.0,3.0,' negativ
14,4.0,6.0,9.0,5.0,2.0,3.0,' negativ
15,0.0,5.0,9.0,5.0,2.0,0.0,' negativ
16,3.0,2.0,9.0,9.0,0.0,1.0,' negativ
17,5.0,6.0,9.0,5.0,3.0,4.0,' negativ
18,0.0,1.0,9.0,7.0,1.0,2.0,' negativ
19,4.0,4.0,9.0,6.0,2.0,2.0,' negativ
20,3.0,4.0,9.0,6.0,4.0,5.0,' negativ
21,2.0,0.0,9.0,6.0,3.0,4.0,' negativ
22,2.0,5.0,9.0,0.0,3.0,4.0,' negativ
23,4.0,4.0,9.0,7.0,3.0,4.0,' negativ
24,4.0,4.0,9.0,6.0,3.0,4.0,' negativ
25,3.0,3.0,9.0,5.0,3.0,4.0,' negativ
26,2.0,4.0,9.0,4.0,1.0,3.0,' negativ
27,4.0,6.0,9.0,5.0,3.0,4.0,' negativ
28,3.0,6.0,9.0,5.0,3.0,3.0,' negativ
29,3.0,4.0,9.0,4.0,2.0,3.0,' negativ
30,4.0,5.0,9.0,6.0,2.0,2.0,' negativ
31,0.0,0.0,9.0,6.0,4.0,4.0,' negativ
32,3.0,4.0,9.0,0.0,3.0,4.0,' negativ
33,1.0,4.0,9.0,6.0,4.0,0.0,' negativ
34,4.0,4.0,9.0,7.0,1.0,2.0,' negativ
35,2.0,3.0,9.0,5.0,3.0,4.0,' negativ
36,3.0,0.0,9.0,6.0,0.0,1.0,' negativ
37,2.0,4.0,9.0,4.0,4.0,4.0,' negativ
38,2.0,6.0,9.0,4.0,5.0,5.0,' negativ
39,5.0,5.0,9.0,2.0,1.0,2.0,' negativ
40,0.0,4.0,9.0,6.0,3.0,4.0,' negativ
41,4.0,4.0,9.0,7.0,3.0,4.0,' negativ
42,4.0,6.0,9.0,0.0,4.0,5.0,' negativ
43,4.0,4.0,9.0,6.0,4.0,5.0,' negativ
44,5.0,3.0,9.0,6.0,3.0,4.0,' negativ
