%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 213
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative',' positive'}

@data
0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,' negative'
2,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
5,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,' negative'
6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
7,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
8,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,' negative'
9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
10,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
11,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
13,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,' negative'
14,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
15,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
16,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
17,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
18,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,' negative'
19,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
20,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
21,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,' negative'
22,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
23,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,' negative'
24,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negative'
25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
26,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
27,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
28,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
29,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
30,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,' negative'
31,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negative'
32,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negative'
33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negative'
34,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
35,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
36,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
37,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
38,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
39,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
40,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
42,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negative'
43,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,' negative'
44,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,' negative'
45,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
46,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
47,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
48,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
49,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
50,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,' negative'
51,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
52,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,' negative'
53,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
54,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
55,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negative'
56,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,' negative'
57,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
58,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
59,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
60,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
61,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
62,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,' negative'
63,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
64,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
65,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negative'
67,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
68,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negative'
69,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
70,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,' negative'
71,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
72,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
73,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
74,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
75,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,' negative'
76,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,' negative'
77,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,' negative'
78,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negative'
79,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
80,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
81,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
82,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,' negative'
83,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
84,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negative'
85,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
86,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
87,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
88,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
89,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
90,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,' negative'
91,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,' negative'
92,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
93,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
94,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negative'
95,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negative'
96,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
97,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,' negative'
98,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,' negative'
99,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
100,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negative'
101,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,' negative'
102,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,' negative'
