%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 13     Instances: 509
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute 'y' {' negative'}

@data
0,3.0,1.0,6.0,1.0,8.0,3.0,4.0,5.0,1.0,6.0,1.0,' negative'
1,4.0,0.0,6.0,1.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,' negative'
2,3.0,5.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,' negative'
3,1.0,6.0,0.0,3.0,3.0,4.0,3.0,4.0,6.0,1.0,3.0,' negative'
4,1.0,5.0,1.0,7.0,1.0,6.0,5.0,7.0,6.0,0.0,1.0,' negative'
5,3.0,5.0,0.0,5.0,2.0,1.0,1.0,6.0,5.0,0.0,2.0,' negative'
6,3.0,5.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,4.0,' negative'
7,2.0,3.0,2.0,3.0,7.0,1.0,0.0,5.0,3.0,5.0,3.0,' negative'
8,1.0,4.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,' negative'
9,1.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,' negative'
10,2.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,3.0,' negative'
11,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,' negative'
12,3.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,1.0,' negative'
13,1.0,7.0,0.0,2.0,3.0,2.0,2.0,4.0,7.0,0.0,4.0,' negative'
14,4.0,3.0,3.0,1.0,3.0,3.0,8.0,5.0,0.0,9.0,2.0,' negative'
15,3.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,' negative'
16,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,' negative'
17,3.0,1.0,6.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,' negative'
18,5.0,1.0,5.0,2.0,2.0,4.0,3.0,6.0,4.0,2.0,2.0,' negative'
19,3.0,4.0,3.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,2.0,' negative'
20,3.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,0.0,1.0,' negative'
21,1.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,' negative'
22,3.0,9.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,2.0,' negative'
23,0.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,8.0,4.0,9.0,' negative'
24,0.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,8.0,4.0,9.0,' negative'
25,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0,' negative'
26,3.0,2.0,5.0,3.0,2.0,2.0,3.0,5.0,7.0,1.0,3.0,' negative'
27,1.0,5.0,2.0,1.0,2.0,3.0,6.0,5.0,7.0,1.0,1.0,' negative'
28,3.0,4.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,0.0,2.0,' negative'
29,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,0.0,3.0,' negative'
30,3.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,' negative'
31,2.0,5.0,0.0,1.0,1.0,4.0,3.0,4.0,5.0,1.0,5.0,' negative'
32,2.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,7.0,1.0,3.0,' negative'
33,1.0,5.0,2.0,1.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,' negative'
34,1.0,2.0,3.0,1.0,1.0,3.0,3.0,5.0,7.0,1.0,2.0,' negative'
35,2.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,0.0,1.0,' negative'
36,5.0,4.0,7.0,2.0,0.0,1.0,1.0,4.0,4.0,5.0,7.0,' negative'
37,3.0,6.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,0.0,2.0,' negative'
38,7.0,3.0,8.0,2.0,0.0,1.0,0.0,6.0,3.0,2.0,3.0,' negative'
39,3.0,6.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,' negative'
40,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,1.0,' negative'
41,4.0,5.0,3.0,2.0,2.0,1.0,2.0,6.0,4.0,1.0,2.0,' negative'
42,3.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,1.0,3.0,' negative'
43,3.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,1.0,3.0,' negative'
44,3.0,2.0,2.0,3.0,2.0,3.0,4.0,6.0,5.0,2.0,2.0,' negative'
45,3.0,9.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,' negative'
46,2.0,5.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,' negative'
47,2.0,5.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,' negative'
48,2.0,5.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,' negative'
49,2.0,5.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,' negative'
50,3.0,9.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,' negative'
51,3.0,4.0,1.0,1.0,3.0,4.0,7.0,3.0,1.0,0.0,2.0,' negative'
52,3.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,5.0,0.0,2.0,' negative'
53,2.0,5.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,5.0,2.0,' negative'
54,6.0,1.0,5.0,1.0,1.0,3.0,3.0,6.0,3.0,4.0,2.0,' negative'
55,2.0,5.0,0.0,1.0,1.0,3.0,2.0,5.0,6.0,2.0,2.0,' negative'
56,1.0,4.0,0.0,3.0,1.0,1.0,2.0,6.0,8.0,5.0,1.0,' negative'
57,7.0,0.0,6.0,4.0,3.0,0.0,1.0,7.0,4.0,5.0,3.0,' negative'
58,3.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,' negative'
59,7.0,0.0,6.0,4.0,3.0,0.0,1.0,7.0,4.0,5.0,3.0,' negative'
60,3.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,' negative'
61,1.0,4.0,0.0,3.0,1.0,1.0,2.0,6.0,8.0,5.0,1.0,' negative'
62,7.0,0.0,6.0,4.0,3.0,0.0,1.0,7.0,4.0,5.0,3.0,' negative'
63,7.0,3.0,7.0,2.0,1.0,4.0,3.0,7.0,2.0,3.0,3.0,' negative'
64,5.0,4.0,2.0,3.0,2.0,3.0,3.0,7.0,3.0,2.0,3.0,' negative'
65,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,' negative'
66,8.0,2.0,6.0,3.0,2.0,3.0,4.0,8.0,1.0,4.0,1.0,' negative'
67,2.0,4.0,0.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,4.0,' negative'
68,5.0,4.0,6.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,' negative'
69,5.0,2.0,5.0,2.0,5.0,1.0,0.0,7.0,3.0,1.0,1.0,' negative'
70,5.0,3.0,5.0,2.0,5.0,1.0,0.0,7.0,3.0,1.0,1.0,' negative'
71,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,' negative'
72,5.0,4.0,6.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,' negative'
73,3.0,4.0,3.0,2.0,1.0,2.0,7.0,4.0,4.0,0.0,1.0,' negative'
74,4.0,3.0,3.0,3.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,' negative'
75,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,4.0,' negative'
76,5.0,7.0,1.0,3.0,2.0,5.0,5.0,6.0,4.0,2.0,3.0,' negative'
77,5.0,7.0,1.0,3.0,2.0,5.0,5.0,6.0,4.0,2.0,3.0,' negative'
78,5.0,4.0,5.0,3.0,2.0,5.0,5.0,6.0,4.0,2.0,1.0,' negative'
79,5.0,3.0,2.0,7.0,1.0,2.0,3.0,8.0,3.0,2.0,1.0,' negative'
80,5.0,2.0,8.0,3.0,3.0,2.0,3.0,6.0,3.0,2.0,7.0,' negative'
