,0,1,2,3,4,5,6,7,8,9,10,y
0,2.0,5.0,0.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0, negative
1,2.0,4.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0, negative
2,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,1.0, negative
3,1.0,2.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0, negative
4,0.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0, negative
5,3.0,3.0,2.0,2.0,3.0,9.0,9.0,5.0,3.0,4.0,1.0, negative
6,2.0,1.0,5.0,3.0,0.0,1.0,5.0,4.0,5.0,3.0,3.0, negative
7,2.0,1.0,5.0,3.0,0.0,1.0,5.0,4.0,5.0,3.0,3.0, negative
8,0.0,0.0,5.0,0.0,0.0,1.0,6.0,2.0,5.0,1.0,1.0, negative
9,2.0,3.0,1.0,3.0,1.0,9.0,7.0,5.0,4.0,3.0,1.0, negative
10,2.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,0.0,3.0, negative
11,3.0,1.0,8.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0, negative
12,2.0,3.0,3.0,0.0,1.0,3.0,6.0,3.0,5.0,0.0,1.0, negative
13,1.0,4.0,1.0,0.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0, negative
14,2.0,2.0,7.0,0.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0, negative
15,1.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,0.0, negative
16,2.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0, negative
17,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0, negative
18,2.0,1.0,5.0,0.0,0.0,2.0,2.0,4.0,6.0,2.0,1.0, negative
19,2.0,2.0,2.0,0.0,0.0,2.0,7.0,3.0,5.0,1.0,1.0, negative
20,3.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0, negative
21,2.0,3.0,0.0,0.0,1.0,4.0,6.0,2.0,5.0,1.0,2.0, negative
22,1.0,1.0,6.0,3.0,0.0,5.0,8.0,4.0,6.0,2.0,3.0, negative
23,1.0,1.0,6.0,3.0,0.0,5.0,8.0,4.0,6.0,2.0,3.0, negative
24,1.0,3.0,1.0,0.0,1.0,3.0,6.0,2.0,5.0,1.0,2.0, negative
25,3.0,3.0,7.0,0.0,6.0,4.0,7.0,4.0,2.0,5.0,1.0, negative
26,2.0,1.0,7.0,0.0,0.0,2.0,4.0,4.0,5.0,1.0,1.0, negative
27,2.0,2.0,4.0,0.0,0.0,2.0,9.0,4.0,3.0,1.0,1.0, negative
28,2.0,2.0,4.0,0.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0, negative
29,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,1.0, negative
30,1.0,2.0,7.0,3.0,0.0,4.0,8.0,4.0,5.0,3.0,3.0, negative
31,5.0,1.0,7.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,3.0, negative
32,4.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0, negative
33,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0, negative
34,6.0,1.0,8.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,1.0, negative
35,5.0,4.0,5.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,2.0, negative
36,3.0,3.0,9.0,0.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0, negative
37,3.0,3.0,3.0,1.0,1.0,4.0,5.0,6.0,4.0,2.0,2.0, negative
38,6.0,2.0,9.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0, negative
39,2.0,2.0,4.0,0.0,1.0,4.0,3.0,5.0,6.0,2.0,1.0, negative
40,2.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0, negative
41,1.0,3.0,2.0,0.0,1.0,2.0,5.0,3.0,4.0,2.0,1.0, negative
42,3.0,3.0,3.0,4.0,1.0,5.0,9.0,8.0,5.0,5.0,1.0, negative
43,2.0,5.0,3.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,3.0, negative
44,3.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,4.0, negative
45,3.0,2.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0, negative
46,4.0,3.0,3.0,1.0,1.0,5.0,3.0,6.0,4.0,2.0,2.0, negative
47,4.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0, negative
48,0.0,6.0,3.0,0.0,0.0,5.0,6.0,0.0,9.0,2.0,4.0, negative
49,9.0,3.0,7.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,4.0, negative
50,3.0,1.0,7.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,2.0, negative
51,3.0,2.0,6.0,5.0,1.0,5.0,7.0,6.0,4.0,1.0,1.0, negative
52,3.0,2.0,3.0,1.0,0.0,2.0,7.0,4.0,4.0,1.0,1.0, negative
53,4.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0, negative
54,1.0,3.0,0.0,3.0,2.0,3.0,3.0,6.0,6.0,2.0,2.0, negative
