,0,1,2,3,4,5,6,7,8,Class
0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0, negative
1,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
2,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0, negative
3,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
4,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0, negative
5,1.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0, negative
6,2.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0, negative
7,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
8,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
9,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0, negative
10,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0, positive
11,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0, positive
12,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
13,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0, positive
14,1.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0, positive
15,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0, positive
16,1.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0, positive
17,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0, positive
18,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
19,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
20,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0, positive
21,1.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0, positive
22,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0, positive
23,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
24,1.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0, positive
25,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, negative
26,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
27,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, negative
28,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0, negative
29,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, negative
30,2.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0, negative
31,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0, negative
32,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0, negative
33,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, negative
34,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0, negative
35,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0, negative
36,0.0,3.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0, negative
37,0.0,2.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0, negative
38,2.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
39,1.0,3.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0, negative
40,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0, negative
41,1.0,2.0,4.0,4.0,1.0,4.0,0.0,2.0,0.0, negative
42,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0, positive
43,1.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0, positive
44,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0, positive
45,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0, positive
46,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0, positive
47,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
48,1.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0, positive
49,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0, positive
50,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
51,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
52,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0, positive
53,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
54,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
55,1.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0, positive
56,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
57,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0, positive
58,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
59,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
60,1.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0, positive
61,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0, positive
62,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
63,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0, positive
64,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,4.0, positive
65,1.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0, positive
66,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0, positive
67,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0, positive
68,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0, positive
69,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
70,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
71,1.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0, positive
72,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0, positive
73,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0, positive
74,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
75,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
76,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0, positive
77,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
78,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
79,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0, positive
80,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0, positive
81,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
82,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
83,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0, positive
84,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
85,1.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0, positive
86,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0, positive
87,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
88,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0, positive
89,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0, positive
90,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0, positive
91,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0, positive
92,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0, positive
93,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,4.0, positive
94,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
95,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0, positive
96,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0, positive
97,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0, positive
98,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0, positive
99,4.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,1.0, positive
100,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0, positive
101,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0, positive
102,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0, positive
