,0,1,2,3,4,5,6,7,8,9,10,Class
0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0, negative
1,3.0,1.0,3.0,4.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0, negative
2,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0, negative
3,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0, negative
4,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0, negative
5,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0, negative
6,2.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0, negative
7,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
8,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0, negative
9,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0, negative
10,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0, negative
11,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0, negative
12,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0, negative
13,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0, negative
14,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0, negative
15,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0, negative
16,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
17,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0, negative
18,2.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
19,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0, negative
20,2.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0, negative
21,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0, negative
22,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0, negative
23,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
24,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0, negative
25,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0, negative
26,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
27,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
28,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0, negative
29,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0, negative
30,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0, negative
31,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0, negative
32,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0, negative
33,1.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0, negative
34,1.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
35,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
36,2.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
37,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0, negative
38,2.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
39,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
40,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0, negative
41,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
42,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
43,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0, negative
44,4.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0, negative
45,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0, negative
46,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0, negative
47,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0, negative
48,1.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0, negative
49,1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0, negative
50,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
51,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0, negative
52,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0, negative
53,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0, negative
54,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0, negative
55,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
56,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0, negative
57,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
58,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
59,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0, negative
60,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0, negative
61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0, negative
62,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0, negative
63,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
64,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0, negative
65,1.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0, negative
66,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
67,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0, negative
68,2.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0, negative
69,2.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0, negative
70,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0, negative
71,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0, negative
72,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0, negative
73,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0, negative
74,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0, negative
75,2.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0, negative
76,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0, negative
77,2.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0, negative
78,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0, negative
79,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0, negative
80,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
81,2.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0, negative
82,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
83,2.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0, negative
84,3.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0, negative
85,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0, negative
86,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0, negative
87,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0, negative
88,2.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0, negative
89,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
90,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0, negative
91,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0, negative
92,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0, negative
93,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0, negative
94,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0, negative
95,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0, negative
96,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0, negative
97,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0, negative
98,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0, negative
99,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0, negative
100,1.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
101,1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0, negative
102,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0, negative
103,2.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0, negative
104,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0, negative
105,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0, negative
106,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0, negative
107,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0, negative
108,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0, negative
109,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0, negative
110,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
111,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0, negative
112,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0, negative
113,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0, negative
114,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0, negative
115,2.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0, negative
116,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
117,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0, negative
118,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0, negative
119,2.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
120,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0, negative
121,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
122,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0, negative
123,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
124,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0, negative
125,2.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0, negative
126,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
127,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0, negative
128,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
129,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0, negative
130,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0, negative
131,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0, negative
132,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0, negative
133,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0, negative
134,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0, negative
135,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0, negative
136,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0, negative
137,2.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
138,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0, negative
139,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
140,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
141,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0, negative
142,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0, negative
143,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0, negative
144,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0, negative
145,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0, negative
146,1.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0, negative
147,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0, negative
148,2.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0, negative
149,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
150,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
151,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0, negative
152,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0, negative
153,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0, negative
154,1.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
155,2.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0, negative
