,0,1,2,3,4,5,6,7,8,9,10,Class
0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0, negative
1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0, negative
2,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0, negative
3,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0, negative
4,2.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0, negative
5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0, negative
6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0, negative
7,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0, negative
8,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0, negative
9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0, negative
10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0, negative
11,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0, negative
12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0, negative
13,1.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0, negative
14,1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0, negative
15,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0, negative
16,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0, negative
17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0, negative
18,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0, negative
19,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0, negative
20,1.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0, negative
21,1.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0, negative
22,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0, negative
23,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0, negative
24,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0, negative
25,2.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0, positive
26,2.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0, negative
27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0, negative
28,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0, negative
29,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0, negative
30,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0, negative
31,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0, negative
32,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0, negative
33,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0, negative
34,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0, negative
35,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0, negative
36,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0, negative
37,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0, negative
38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0, negative
39,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0, negative
40,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0, negative
41,1.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
42,2.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0, negative
43,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0, negative
44,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0, negative
45,2.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0, negative
46,2.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0, negative
47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0, negative
48,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0, negative
49,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0, negative
50,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0, negative
