%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 61
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative',' positive'}

@data
0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,' negative'
1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negative'
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negative'
3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,' negative'
4,0.0,0.0,0.0,0.0,1.0,1.0,2.0,' negative'
5,1.0,1.0,0.0,0.0,2.0,0.0,0.0,' negative'
6,0.0,0.0,0.0,0.0,1.0,0.0,2.0,' negative'
7,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' negative'
8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negative'
9,0.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
10,1.0,0.0,0.0,0.0,0.0,0.0,2.0,' negative'
11,0.0,1.0,0.0,0.0,1.0,0.0,2.0,' negative'
12,0.0,0.0,0.0,0.0,1.0,1.0,2.0,' negative'
13,1.0,0.0,0.0,0.0,0.0,1.0,2.0,' negative'
14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negative'
16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,' negative'
18,1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negative'
19,0.0,1.0,0.0,0.0,1.0,1.0,2.0,' negative'
20,0.0,0.0,0.0,0.0,1.0,1.0,2.0,' negative'
21,1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
22,2.0,1.0,0.0,0.0,0.0,2.0,0.0,' negative'
23,2.0,2.0,0.0,0.0,2.0,2.0,1.0,' negative'
24,1.0,2.0,0.0,0.0,1.0,1.0,0.0,' negative'
25,1.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
26,1.0,2.0,0.0,0.0,0.0,0.0,2.0,' negative'
27,2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negative'
28,2.0,1.0,0.0,0.0,0.0,2.0,2.0,' negative'
29,0.0,2.0,0.0,0.0,1.0,2.0,2.0,' negative'
30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negative'
31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negative'
32,2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negative'
33,2.0,1.0,0.0,0.0,1.0,0.0,1.0,' negative'
34,1.0,2.0,0.0,0.0,1.0,1.0,0.0,' negative'
35,1.0,1.0,0.0,0.0,1.0,1.0,0.0,' negative'
36,0.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
37,2.0,1.0,0.0,0.0,1.0,2.0,0.0,' negative'
38,1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negative'
39,1.0,1.0,0.0,0.0,2.0,2.0,1.0,' positive'
40,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' positive'
41,1.0,1.0,0.0,0.0,2.0,2.0,1.0,' positive'
42,2.0,2.0,0.0,0.0,2.0,1.0,1.0,' positive'
43,2.0,1.0,0.0,0.0,2.0,0.0,0.0,' positive'
44,2.0,1.0,0.0,0.0,0.0,2.0,0.0,' positive'
45,0.0,0.0,0.0,0.0,1.0,2.0,2.0,' positive'
46,2.0,2.0,0.0,0.0,2.0,0.0,1.0,' positive'
47,1.0,2.0,0.0,0.0,2.0,1.0,1.0,' positive'
48,2.0,2.0,0.0,0.0,2.0,0.0,0.0,' positive'
49,1.0,2.0,0.0,0.0,1.0,0.0,1.0,' positive'
50,2.0,2.0,0.0,0.0,2.0,2.0,1.0,' positive'
51,2.0,0.0,0.0,0.0,2.0,2.0,1.0,' positive'
52,2.0,2.0,0.0,0.0,2.0,2.0,1.0,' positive'
53,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positive'
54,2.0,1.0,0.0,0.0,2.0,2.0,0.0,' positive'
55,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positive'
56,2.0,2.0,0.0,0.0,2.0,2.0,0.0,' positive'
57,1.0,2.0,0.0,0.0,2.0,1.0,2.0,' positive'
58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' positive'
59,0.0,2.0,0.0,0.0,2.0,2.0,2.0,' positive'
60,2.0,1.0,0.0,0.0,2.0,1.0,0.0,' positive'
