,0,1,2,3,4,5,6,7,8,9,10,Class
0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0, negative
1,3.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0, negative
2,1.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0, negative
3,0.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0, negative
4,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0, negative
5,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0, negative
6,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0, negative
7,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
8,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0, negative
9,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0, negative
10,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0, negative
11,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0, negative
12,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0, negative
13,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0, negative
14,4.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0, negative
15,3.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0, negative
16,1.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0, negative
17,2.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0, negative
18,4.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0, negative
19,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0, negative
20,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0, negative
21,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0, negative
22,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0, negative
23,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0, negative
24,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0, negative
25,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0, negative
26,3.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0, negative
27,2.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0, negative
28,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0, negative
29,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0, negative
30,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0, negative
31,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0, negative
32,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0, negative
33,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0, negative
34,3.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
35,3.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0, negative
