@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/poker-9_vs_7/EWD2poker-9_vs_7-5-3tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,0.0,3.0,' negativ
1,1.0,3.0,4.0,3.0,3.0,4.0,0.0,3.0,3.0,3.0,' negativ
2,1.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,' negativ
3,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,' negativ
4,4.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,' negativ
5,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,' negativ
6,4.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,' negativ
7,3.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,3.0,0.0,' negativ
8,1.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,' negativ
9,3.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,' negativ
10,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,' negativ
11,0.0,4.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,' negativ
12,4.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,' negativ
13,1.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,3.0,0.0,' negativ
14,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,' negativ
15,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,' negativ
16,3.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,' negativ
17,4.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,' negativ
18,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,' negativ
19,1.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,' negativ
20,1.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,' negativ
21,4.0,2.0,4.0,4.0,1.0,4.0,0.0,4.0,3.0,4.0,' negativ
22,1.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,' negativ
23,4.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,' negativ
24,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,' negativ
25,3.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,' negativ
26,1.0,3.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,' negativ
27,0.0,3.0,1.0,2.0,4.0,2.0,0.0,2.0,3.0,2.0,' negativ
28,3.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,' negativ
29,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,' negativ
30,1.0,0.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,' negativ
31,0.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,' negativ
32,1.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,' negativ
33,4.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,' negativ
34,3.0,4.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,' negativ
35,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,' negativ
36,1.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,' negativ
37,0.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,' negativ
38,3.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,' negativ
39,4.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,4.0,' negativ
40,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,' negativ
41,3.0,4.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,' negativ
42,0.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,' negativ
43,4.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,' negativ
44,0.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,' positiv
45,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,' positiv
46,1.0,2.0,4.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,' negativ
47,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,' negativ
48,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,' positiv
49,1.0,3.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,4.0,' positiv
50,4.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,' positiv
51,1.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0,' positiv
52,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,' positiv
53,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,' positiv
