%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 8     Instances: 245
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute 'y' {' negative'}

@data
0,6.0,5.0,9.0,6.0,4.0,3.0,' negative'
1,2.0,3.0,9.0,7.0,2.0,3.0,' negative'
2,3.0,3.0,9.0,5.0,2.0,3.0,' negative'
3,2.0,3.0,9.0,6.0,2.0,4.0,' negative'
4,0.0,5.0,9.0,5.0,5.0,5.0,' negative'
5,4.0,0.0,9.0,7.0,1.0,0.0,' negative'
6,4.0,2.0,9.0,7.0,2.0,3.0,' negative'
7,2.0,5.0,9.0,5.0,1.0,2.0,' negative'
8,4.0,3.0,9.0,5.0,2.0,3.0,' negative'
9,5.0,0.0,9.0,5.0,3.0,3.0,' negative'
10,2.0,4.0,9.0,6.0,1.0,2.0,' negative'
11,2.0,0.0,9.0,5.0,4.0,5.0,' negative'
12,3.0,5.0,9.0,4.0,2.0,3.0,' negative'
13,4.0,6.0,9.0,5.0,2.0,3.0,' negative'
14,3.0,2.0,9.0,9.0,0.0,1.0,' negative'
15,0.0,1.0,9.0,7.0,0.0,2.0,' negative'
16,4.0,4.0,9.0,6.0,2.0,2.0,' negative'
17,3.0,4.0,9.0,6.0,4.0,5.0,' negative'
18,2.0,5.0,9.0,0.0,3.0,4.0,' negative'
19,4.0,4.0,9.0,6.0,3.0,4.0,' negative'
20,4.0,4.0,9.0,6.0,3.0,4.0,' negative'
21,6.0,4.0,9.0,5.0,2.0,3.0,' negative'
22,3.0,3.0,9.0,4.0,3.0,4.0,' negative'
23,6.0,5.0,9.0,4.0,3.0,4.0,' negative'
24,0.0,3.0,9.0,5.0,3.0,4.0,' negative'
25,2.0,4.0,9.0,3.0,1.0,3.0,' negative'
26,3.0,6.0,9.0,5.0,2.0,4.0,' negative'
27,7.0,5.0,9.0,7.0,0.0,0.0,' negative'
28,3.0,4.0,9.0,4.0,2.0,3.0,' negative'
29,4.0,5.0,9.0,6.0,2.0,2.0,' negative'
30,3.0,5.0,9.0,6.0,3.0,4.0,' negative'
31,0.0,4.0,9.0,7.0,4.0,5.0,' negative'
32,0.0,0.0,9.0,5.0,4.0,4.0,' negative'
33,3.0,4.0,9.0,0.0,3.0,4.0,' negative'
34,6.0,5.0,9.0,6.0,3.0,4.0,' negative'
35,1.0,4.0,9.0,5.0,4.0,0.0,' negative'
36,5.0,4.0,9.0,7.0,5.0,6.0,' negative'
37,4.0,0.0,9.0,5.0,2.0,4.0,' negative'
38,4.0,4.0,9.0,7.0,1.0,2.0,' negative'
39,2.0,3.0,9.0,5.0,3.0,4.0,' negative'
40,4.0,6.0,9.0,5.0,4.0,3.0,' negative'
41,3.0,0.0,9.0,5.0,0.0,1.0,' negative'
42,2.0,4.0,9.0,4.0,4.0,4.0,' negative'
43,2.0,6.0,9.0,4.0,5.0,6.0,' negative'
44,5.0,5.0,9.0,2.0,1.0,2.0,' negative'
45,6.0,5.0,9.0,3.0,3.0,4.0,' negative'
46,5.0,4.0,9.0,4.0,3.0,4.0,' negative'
47,0.0,4.0,9.0,5.0,3.0,4.0,' negative'
48,5.0,3.0,9.0,0.0,3.0,4.0,' negative'
49,4.0,4.0,9.0,7.0,3.0,4.0,' negative'
50,5.0,6.0,9.0,0.0,4.0,5.0,' negative'
51,5.0,4.0,9.0,5.0,2.0,3.0,' negative'
52,4.0,4.0,9.0,6.0,4.0,5.0,' negative'
53,2.0,0.0,9.0,5.0,2.0,3.0,' negative'
54,5.0,3.0,9.0,6.0,3.0,4.0,' negative'
55,2.0,4.0,9.0,7.0,5.0,6.0,' negative'
56,2.0,4.0,9.0,5.0,3.0,4.0,' negative'
57,5.0,6.0,9.0,5.0,4.0,5.0,' negative'
58,2.0,4.0,9.0,5.0,2.0,3.0,' negative'
59,3.0,5.0,9.0,7.0,0.0,5.0,' negative'
60,5.0,5.0,9.0,6.0,2.0,3.0,' negative'
61,4.0,0.0,9.0,5.0,3.0,4.0,' negative'
62,2.0,4.0,9.0,4.0,2.0,3.0,' negative'
63,4.0,0.0,9.0,6.0,2.0,3.0,' negative'
64,5.0,4.0,9.0,5.0,2.0,3.0,' negative'
65,4.0,5.0,9.0,6.0,4.0,5.0,' negative'
66,5.0,3.0,9.0,5.0,2.0,3.0,' negative'
67,3.0,4.0,9.0,6.0,3.0,4.0,' negative'
68,4.0,4.0,9.0,5.0,3.0,4.0,' negative'
69,3.0,5.0,9.0,5.0,2.0,3.0,' negative'
70,3.0,6.0,9.0,7.0,3.0,4.0,' negative'
71,4.0,6.0,9.0,5.0,4.0,5.0,' negative'
72,0.0,5.0,9.0,6.0,4.0,5.0,' negative'
73,0.0,5.0,9.0,3.0,2.0,3.0,' negative'
74,3.0,5.0,9.0,6.0,3.0,4.0,' negative'
75,0.0,4.0,9.0,4.0,2.0,2.0,' negative'
76,4.0,4.0,9.0,0.0,2.0,2.0,' negative'
77,0.0,5.0,9.0,4.0,2.0,3.0,' negative'
78,3.0,5.0,9.0,3.0,2.0,4.0,' negative'
79,7.0,8.0,9.0,5.0,3.0,3.0,' negative'
80,3.0,4.0,9.0,0.0,3.0,4.0,' negative'
81,6.0,6.0,9.0,4.0,2.0,3.0,' negative'
82,5.0,5.0,9.0,7.0,3.0,4.0,' negative'
83,2.0,6.0,9.0,8.0,3.0,4.0,' negative'
84,4.0,2.0,9.0,7.0,1.0,2.0,' negative'
85,3.0,5.0,9.0,6.0,1.0,2.0,' negative'
86,2.0,0.0,9.0,5.0,3.0,4.0,' negative'
87,5.0,5.0,9.0,5.0,3.0,0.0,' negative'
88,4.0,3.0,9.0,4.0,4.0,5.0,' negative'
89,5.0,4.0,9.0,6.0,0.0,0.0,' negative'
90,5.0,3.0,9.0,7.0,0.0,2.0,' negative'
91,3.0,3.0,9.0,0.0,0.0,0.0,' negative'
92,3.0,4.0,9.0,6.0,5.0,5.0,' negative'
93,3.0,3.0,9.0,5.0,0.0,2.0,' negative'
94,4.0,0.0,9.0,5.0,2.0,4.0,' negative'
95,4.0,5.0,9.0,5.0,0.0,3.0,' negative'
96,5.0,5.0,9.0,6.0,1.0,2.0,' negative'
97,3.0,3.0,9.0,0.0,4.0,0.0,' negative'
98,2.0,2.0,9.0,5.0,3.0,4.0,' negative'
99,2.0,4.0,9.0,6.0,2.0,3.0,' negative'
100,1.0,4.0,9.0,6.0,0.0,4.0,' negative'
101,0.0,3.0,9.0,5.0,2.0,4.0,' negative'
102,6.0,4.0,9.0,6.0,3.0,4.0,' negative'
103,3.0,5.0,9.0,5.0,3.0,4.0,' negative'
104,3.0,3.0,9.0,5.0,2.0,3.0,' negative'
105,0.0,5.0,9.0,5.0,3.0,4.0,' negative'
106,2.0,3.0,9.0,5.0,2.0,3.0,' negative'
107,4.0,5.0,9.0,5.0,4.0,4.0,' negative'
108,0.0,4.0,9.0,5.0,5.0,5.0,' negative'
109,3.0,0.0,9.0,9.0,2.0,4.0,' negative'
110,1.0,6.0,9.0,6.0,3.0,4.0,' negative'
111,0.0,4.0,9.0,5.0,1.0,0.0,' negative'
112,2.0,0.0,9.0,4.0,2.0,3.0,' negative'
113,0.0,4.0,9.0,7.0,2.0,3.0,' negative'
114,2.0,3.0,9.0,5.0,2.0,4.0,' negative'
115,5.0,4.0,9.0,5.0,5.0,6.0,' negative'
116,3.0,4.0,9.0,4.0,3.0,4.0,' negative'
117,1.0,4.0,9.0,7.0,2.0,3.0,' negative'
118,0.0,7.0,9.0,6.0,9.0,3.0,' negative'
119,5.0,6.0,9.0,5.0,4.0,5.0,' negative'
120,7.0,5.0,9.0,6.0,8.0,8.0,' negative'
121,2.0,5.0,9.0,7.0,9.0,9.0,' negative'
122,4.0,0.0,9.0,7.0,7.0,8.0,' negative'
123,5.0,7.0,9.0,6.0,9.0,9.0,' negative'
124,3.0,4.0,9.0,6.0,8.0,8.0,' negative'
125,3.0,5.0,9.0,9.0,6.0,7.0,' negative'
126,1.0,7.0,9.0,9.0,6.0,6.0,' negative'
127,0.0,0.0,9.0,8.0,8.0,8.0,' negative'
128,8.0,4.0,9.0,6.0,9.0,9.0,' negative'
129,9.0,5.0,9.0,6.0,7.0,7.0,' negative'
130,5.0,5.0,9.0,0.0,8.0,0.0,' negative'
131,6.0,5.0,9.0,0.0,9.0,9.0,' negative'
132,5.0,4.0,9.0,6.0,0.0,9.0,' negative'
133,0.0,7.0,9.0,3.0,9.0,9.0,' negative'
134,8.0,5.0,9.0,6.0,6.0,0.0,' negative'
135,7.0,6.0,9.0,6.0,8.0,7.0,' negative'
136,6.0,6.0,9.0,7.0,8.0,8.0,' negative'
137,7.0,0.0,9.0,7.0,9.0,9.0,' negative'
138,5.0,4.0,9.0,6.0,8.0,8.0,' negative'
139,3.0,0.0,9.0,7.0,8.0,9.0,' negative'
140,8.0,5.0,9.0,7.0,9.0,9.0,' negative'
141,3.0,5.0,9.0,5.0,9.0,9.0,' negative'
142,0.0,4.0,9.0,8.0,6.0,7.0,' negative'
143,7.0,6.0,9.0,7.0,6.0,6.0,' negative'
144,0.0,7.0,9.0,7.0,7.0,7.0,' negative'
145,9.0,4.0,9.0,8.0,7.0,7.0,' negative'
146,3.0,5.0,9.0,8.0,0.0,0.0,' negative'
147,7.0,6.0,9.0,8.0,8.0,8.0,' negative'
148,0.0,0.0,9.0,7.0,9.0,8.0,' negative'
149,0.0,0.0,0.0,7.0,8.0,0.0,' negative'
150,1.0,5.0,9.0,4.0,4.0,5.0,' negative'
151,8.0,0.0,9.0,8.0,6.0,7.0,' negative'
152,0.0,5.0,9.0,7.0,8.0,7.0,' negative'
153,1.0,4.0,9.0,8.0,0.0,7.0,' negative'
154,6.0,6.0,9.0,7.0,7.0,5.0,' negative'
155,3.0,4.0,9.0,5.0,6.0,7.0,' negative'
156,7.0,7.0,9.0,8.0,7.0,7.0,' negative'
157,4.0,5.0,9.0,6.0,7.0,8.0,' negative'
158,3.0,7.0,9.0,6.0,8.0,8.0,' negative'
159,6.0,3.0,9.0,7.0,9.0,8.0,' negative'
160,6.0,6.0,9.0,7.0,0.0,8.0,' negative'
161,5.0,0.0,9.0,7.0,6.0,7.0,' negative'
162,0.0,6.0,9.0,9.0,6.0,6.0,' negative'
163,0.0,5.0,9.0,5.0,8.0,8.0,' negative'
164,4.0,5.0,9.0,5.0,8.0,8.0,' negative'
165,6.0,6.0,9.0,7.0,0.0,7.0,' negative'
166,4.0,5.0,9.0,6.0,7.0,7.0,' negative'
167,4.0,4.0,9.0,6.0,7.0,7.0,' negative'
168,3.0,5.0,9.0,8.0,7.0,7.0,' negative'
169,3.0,5.0,9.0,0.0,8.0,8.0,' negative'
170,1.0,0.0,9.0,7.0,7.0,7.0,' negative'
171,3.0,4.0,9.0,7.0,9.0,9.0,' negative'
172,7.0,5.0,9.0,9.0,7.0,8.0,' negative'
173,7.0,4.0,9.0,7.0,8.0,8.0,' negative'
174,5.0,6.0,9.0,4.0,8.0,2.0,' negative'
175,4.0,5.0,9.0,4.0,8.0,1.0,' negative'
176,0.0,5.0,9.0,4.0,7.0,4.0,' negative'
177,0.0,5.0,9.0,5.0,6.0,3.0,' negative'
178,7.0,8.0,9.0,8.0,7.0,6.0,' negative'
179,8.0,4.0,9.0,8.0,8.0,8.0,' negative'
180,8.0,4.0,9.0,8.0,8.0,8.0,' negative'
181,9.0,5.0,9.0,8.0,8.0,8.0,' negative'
182,7.0,4.0,9.0,7.0,7.0,8.0,' negative'
183,8.0,4.0,9.0,8.0,0.0,7.0,' negative'
184,6.0,3.0,9.0,8.0,7.0,8.0,' negative'
185,7.0,5.0,9.0,7.0,0.0,7.0,' negative'
186,7.0,5.0,9.0,6.0,7.0,8.0,' negative'
187,8.0,8.0,9.0,0.0,7.0,7.0,' negative'
188,9.0,5.0,9.0,7.0,8.0,7.0,' negative'
