@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/ecoli-0-1-4-7_vs_2-3-5-6/KBN1ecoli-0-1-4-7_vs_2-3-5-6-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute Class {' negative'}
@data
0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,' negativ
1,0.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
3,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
4,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
6,1.0,0.0,1.0,0.0,2.0,0.0,1.0,' negativ
7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
9,1.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
10,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
11,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
13,1.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
15,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
18,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
20,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
22,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
23,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
24,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
26,2.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
27,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
28,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
29,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
30,0.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
31,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
32,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
33,0.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
34,1.0,1.0,1.0,0.0,2.0,1.0,2.0,' negativ
35,1.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
36,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
37,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
38,1.0,0.0,1.0,0.0,1.0,0.0,0.0,' negativ
39,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
41,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
42,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
43,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
44,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
45,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
46,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
47,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
48,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
49,0.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
50,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
51,0.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
52,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
54,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
55,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
56,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
57,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
58,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
59,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
60,1.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
61,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
62,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
63,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
64,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
65,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
66,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
67,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
68,0.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
69,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
70,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
71,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
72,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
73,0.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
75,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
76,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
77,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
78,2.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
79,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
80,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
81,0.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
82,0.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
83,1.0,1.0,1.0,0.0,1.0,1.0,0.0,' negativ
84,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
85,1.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
86,1.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
87,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
88,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
89,1.0,0.0,1.0,0.0,1.0,0.0,1.0,' negativ
90,1.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
91,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
92,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
93,1.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
94,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
95,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
96,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
97,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
98,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
99,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
100,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
101,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
102,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
103,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
104,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
105,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
106,1.0,1.0,1.0,0.0,2.0,1.0,1.0,' negativ
107,0.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
108,0.0,1.0,1.0,0.0,1.0,0.0,1.0,' negativ
109,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
110,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
111,0.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
112,0.0,2.0,1.0,0.0,1.0,2.0,1.0,' negativ
113,1.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
114,0.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
115,1.0,1.0,1.0,0.0,2.0,2.0,0.0,' negativ
116,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
117,1.0,2.0,1.0,0.0,1.0,2.0,2.0,' negativ
118,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
119,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
120,2.0,1.0,1.0,0.0,2.0,2.0,0.0,' negativ
121,0.0,2.0,1.0,0.0,2.0,1.0,2.0,' negativ
122,0.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
123,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
124,2.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
125,1.0,1.0,1.0,0.0,0.0,2.0,0.0,' negativ
126,1.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
127,2.0,1.0,1.0,0.0,2.0,2.0,0.0,' negativ
128,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
129,1.0,1.0,1.0,0.0,1.0,2.0,0.0,' negativ
130,2.0,2.0,1.0,0.0,1.0,2.0,2.0,' negativ
131,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
132,1.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
133,2.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
134,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
135,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
136,1.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
137,2.0,0.0,1.0,0.0,2.0,0.0,2.0,' negativ
138,0.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
139,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
140,0.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
141,1.0,1.0,1.0,0.0,2.0,0.0,0.0,' negativ
142,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
143,0.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
144,0.0,0.0,0.0,0.0,2.0,2.0,0.0,' negativ
145,0.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
146,2.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
147,0.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
148,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
149,0.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
150,0.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
151,2.0,1.0,1.0,0.0,2.0,2.0,1.0,' negativ
152,1.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
153,2.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
154,1.0,2.0,1.0,0.0,2.0,2.0,2.0,' negativ
155,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
156,2.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
157,1.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
158,0.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
159,1.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
160,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
161,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
162,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
163,1.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
164,2.0,2.0,1.0,0.0,1.0,2.0,2.0,' negativ
165,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
166,0.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
167,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
168,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
169,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
170,1.0,2.0,1.0,0.0,1.0,2.0,0.0,' negativ
171,1.0,1.0,1.0,0.0,1.0,2.0,0.0,' negativ
172,0.0,1.0,1.0,0.0,1.0,2.0,1.0,' negativ
173,0.0,1.0,1.0,0.0,1.0,2.0,1.0,' negativ
174,2.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
175,2.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
176,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
177,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
178,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
179,2.0,1.0,1.0,0.0,1.0,2.0,0.0,' negativ
180,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
181,2.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
182,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
183,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
184,2.0,1.0,1.0,0.0,2.0,0.0,2.0,' negativ
185,2.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
186,2.0,2.0,1.0,0.0,0.0,2.0,2.0,' negativ
187,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
188,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
189,2.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
190,2.0,0.0,1.0,0.0,2.0,2.0,2.0,' negativ
191,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
192,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
193,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
194,1.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
195,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
196,2.0,1.0,1.0,0.0,2.0,2.0,0.0,' negativ
197,1.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
198,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
199,2.0,1.0,1.0,0.0,2.0,2.0,0.0,' negativ
200,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
201,2.0,1.0,1.0,0.0,2.0,2.0,2.0,' negativ
202,2.0,1.0,1.0,0.0,0.0,2.0,2.0,' negativ
203,2.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
204,2.0,1.0,1.0,0.0,1.0,2.0,2.0,' negativ
205,2.0,1.0,1.0,0.0,1.0,1.0,1.0,' negativ
206,0.0,2.0,1.0,0.0,2.0,1.0,1.0,' negativ
207,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
208,2.0,2.0,1.0,0.0,2.0,1.0,1.0,' negativ
209,2.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
210,2.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
211,2.0,2.0,1.0,0.0,2.0,1.0,1.0,' negativ
212,2.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
213,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
214,2.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
215,2.0,2.0,1.0,0.0,1.0,1.0,0.0,' negativ
216,2.0,2.0,1.0,0.0,1.0,2.0,1.0,' negativ
217,0.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
218,2.0,1.0,1.0,0.0,1.0,0.0,0.0,' negativ
219,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
220,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
221,2.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
222,2.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
223,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
224,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
225,2.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
226,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
227,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
228,2.0,2.0,1.0,0.0,0.0,1.0,0.0,' negativ
229,0.0,2.0,1.0,0.0,1.0,2.0,2.0,' negativ
230,2.0,0.0,1.0,0.0,1.0,1.0,0.0,' negativ
231,2.0,0.0,1.0,0.0,1.0,1.0,1.0,' negativ
232,2.0,2.0,1.0,0.0,1.0,0.0,1.0,' negativ
233,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
234,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
235,2.0,2.0,1.0,0.0,1.0,1.0,1.0,' negativ
236,1.0,1.0,1.0,0.0,2.0,0.0,1.0,' negativ
