,0,1,2,3,4,5,6,7,8,Class
0,2.0,0.0,3.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
1,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
2,0.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
3,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
4,0.0,0.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0, negative
5,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
6,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
7,5.0,0.0,8.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
8,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
9,5.0,0.0,8.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
10,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
11,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
12,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
13,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
14,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
15,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
16,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
17,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
18,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
19,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
20,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
21,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
22,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
23,5.0,0.0,7.0,9.0,2.0,0.0,8.0,7.0,7.0, negative
24,2.0,0.0,2.0,9.0,1.0,0.0,9.0,9.0,9.0, negative
25,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
26,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
27,5.0,0.0,8.0,9.0,2.0,0.0,8.0,7.0,8.0, negative
28,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
29,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
30,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
31,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
32,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
33,5.0,0.0,8.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
34,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
35,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
36,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
37,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
38,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
39,5.0,0.0,7.0,9.0,2.0,0.0,8.0,7.0,8.0, negative
40,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
41,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
42,1.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
43,0.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
44,5.0,0.0,8.0,9.0,2.0,0.0,8.0,7.0,8.0, negative
45,0.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
46,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
47,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
48,5.0,0.0,8.0,9.0,2.0,0.0,8.0,7.0,8.0, negative
49,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
50,5.0,0.0,8.0,9.0,2.0,0.0,8.0,7.0,8.0, negative
51,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
52,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
53,2.0,0.0,2.0,0.0,0.0,0.0,9.0,9.0,9.0, negative
54,2.0,0.0,2.0,9.0,1.0,0.0,9.0,9.0,9.0, negative
55,6.0,0.0,9.0,9.0,2.0,0.0,8.0,8.0,8.0, negative
56,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
57,9.0,9.0,8.0,9.0,1.0,0.0,0.0,8.0,9.0, negative
58,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
59,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
60,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
61,1.0,0.0,1.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
62,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
63,2.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,9.0, negative
