@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/abalone-20_vs_8-9-10/EWD3abalone-20_vs_8-9-10-5-5tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,' negativ
1,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,' negativ
2,9.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,' negativ
3,5.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,' negativ
4,0.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,' negativ
5,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
7,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
8,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
9,0.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,' negativ
10,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
11,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
12,9.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,' negativ
13,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
16,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
17,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
18,5.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,' negativ
19,0.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,' negativ
20,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
21,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,' negativ
22,5.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,' negativ
23,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
26,9.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,' negativ
27,9.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
28,0.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,' negativ
29,5.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,' negativ
30,5.0,6.0,7.0,1.0,4.0,3.0,5.0,4.0,' negativ
31,5.0,7.0,7.0,1.0,6.0,5.0,6.0,4.0,' negativ
32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
33,9.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,' negativ
34,9.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,' negativ
35,0.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,' negativ
36,5.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,' negativ
37,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,' negativ
38,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,' negativ
39,9.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,' negativ
40,9.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
41,0.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,' negativ
