%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 157
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' positive',' negative'}

@data
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' positive'
2,2.0,1.0,0.0,0.0,2.0,0.0,1.0,' positive'
3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
4,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' positive'
6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,' positive'
7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' positive'
8,2.0,1.0,0.0,0.0,0.0,1.0,1.0,' positive'
9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
10,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' positive'
11,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
13,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
14,1.0,2.0,0.0,0.0,1.0,1.0,1.0,' positive'
15,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
16,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
17,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' positive'
18,2.0,1.0,0.0,0.0,2.0,0.0,1.0,' positive'
19,1.0,1.0,0.0,0.0,2.0,0.0,1.0,' positive'
20,2.0,0.0,0.0,0.0,2.0,0.0,0.0,' positive'
21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
22,1.0,1.0,0.0,0.0,2.0,0.0,0.0,' positive'
23,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
26,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' positive'
27,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
28,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
29,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
30,1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negative'
31,0.0,2.0,0.0,0.0,2.0,1.0,2.0,' negative'
32,2.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
33,2.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
34,2.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
35,0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
36,1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
37,1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
38,2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negative'
39,2.0,1.0,0.0,0.0,2.0,1.0,2.0,' negative'
40,1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negative'
41,1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negative'
42,1.0,1.0,0.0,0.0,1.0,2.0,0.0,' negative'
43,2.0,0.0,0.0,0.0,2.0,0.0,1.0,' positive'
44,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
45,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
46,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
47,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' positive'
48,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
49,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' positive'
50,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
51,1.0,1.0,0.0,0.0,2.0,0.0,0.0,' positive'
52,1.0,0.0,0.0,0.0,2.0,0.0,1.0,' positive'
53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
54,1.0,0.0,0.0,0.0,1.0,0.0,1.0,' positive'
55,2.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
56,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
57,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
58,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' positive'
59,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
60,1.0,2.0,0.0,0.0,1.0,0.0,1.0,' positive'
61,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
62,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' positive'
63,2.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
64,1.0,0.0,0.0,0.0,2.0,0.0,0.0,' positive'
65,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
66,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
67,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
68,0.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
69,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
70,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
71,2.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
72,1.0,0.0,0.0,0.0,1.0,1.0,1.0,' positive'
73,2.0,1.0,0.0,0.0,0.0,1.0,1.0,' positive'
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' positive'
75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
76,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
77,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' positive'
78,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' positive'
79,1.0,1.0,0.0,0.0,1.0,0.0,1.0,' positive'
80,1.0,1.0,0.0,0.0,2.0,1.0,1.0,' positive'
81,1.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
82,0.0,1.0,0.0,0.0,1.0,1.0,1.0,' positive'
83,1.0,0.0,0.0,0.0,2.0,1.0,1.0,' positive'
