%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 10     Instances: 723
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute 'y' {' negative'}

@data
0,6.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
1,3.0,3.0,3.0,5.0,0.0,0.0,5.0,2.0,' negative'
2,4.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0,' negative'
3,5.0,3.0,5.0,3.0,0.0,0.0,6.0,2.0,' negative'
4,6.0,5.0,4.0,2.0,0.0,0.0,6.0,2.0,' negative'
5,4.0,4.0,2.0,8.0,0.0,0.0,6.0,2.0,' negative'
6,5.0,4.0,3.0,3.0,0.0,0.0,6.0,2.0,' negative'
7,3.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0,' negative'
8,3.0,2.0,3.0,5.0,0.0,0.0,6.0,2.0,' negative'
9,6.0,3.0,2.0,6.0,0.0,0.0,5.0,2.0,' negative'
10,3.0,4.0,4.0,6.0,0.0,0.0,5.0,2.0,' negative'
11,6.0,4.0,4.0,4.0,0.0,0.0,6.0,2.0,' negative'
12,4.0,4.0,3.0,5.0,0.0,0.0,6.0,3.0,' negative'
13,4.0,3.0,4.0,5.0,0.0,0.0,6.0,2.0,' negative'
14,4.0,4.0,3.0,4.0,0.0,0.0,5.0,2.0,' negative'
15,5.0,4.0,5.0,3.0,0.0,0.0,5.0,2.0,' negative'
16,7.0,5.0,2.0,4.0,0.0,9.0,6.0,2.0,' negative'
17,3.0,2.0,3.0,2.0,0.0,0.0,6.0,3.0,' negative'
18,6.0,6.0,2.0,3.0,0.0,0.0,7.0,2.0,' negative'
19,8.0,6.0,2.0,2.0,0.0,0.0,6.0,2.0,' negative'
20,3.0,3.0,3.0,6.0,0.0,0.0,6.0,2.0,' negative'
21,2.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,' negative'
22,4.0,2.0,5.0,2.0,0.0,0.0,6.0,2.0,' negative'
23,6.0,5.0,0.0,2.0,0.0,0.0,6.0,2.0,' negative'
24,5.0,4.0,4.0,4.0,0.0,0.0,6.0,2.0,' negative'
25,5.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,' negative'
26,3.0,6.0,3.0,5.0,0.0,0.0,6.0,2.0,' negative'
27,2.0,6.0,2.0,4.0,0.0,0.0,6.0,2.0,' negative'
28,4.0,4.0,3.0,5.0,0.0,0.0,7.0,3.0,' negative'
29,6.0,4.0,2.0,5.0,0.0,0.0,6.0,2.0,' negative'
30,5.0,4.0,4.0,4.0,0.0,0.0,6.0,3.0,' negative'
31,7.0,5.0,1.0,3.0,0.0,0.0,7.0,2.0,' negative'
32,3.0,3.0,2.0,3.0,0.0,0.0,5.0,3.0,' negative'
33,5.0,4.0,2.0,3.0,0.0,0.0,6.0,3.0,' negative'
34,4.0,3.0,2.0,4.0,0.0,0.0,6.0,2.0,' negative'
35,3.0,4.0,2.0,6.0,0.0,0.0,5.0,3.0,' negative'
36,4.0,7.0,2.0,3.0,0.0,0.0,6.0,2.0,' negative'
37,4.0,5.0,2.0,5.0,0.0,0.0,3.0,2.0,' negative'
38,4.0,2.0,2.0,5.0,0.0,0.0,4.0,2.0,' negative'
39,4.0,2.0,4.0,7.0,0.0,0.0,6.0,2.0,' negative'
40,5.0,3.0,2.0,5.0,0.0,0.0,6.0,2.0,' negative'
41,7.0,6.0,3.0,2.0,0.0,0.0,5.0,2.0,' negative'
42,4.0,3.0,4.0,4.0,0.0,0.0,7.0,2.0,' negative'
43,5.0,3.0,3.0,3.0,0.0,0.0,6.0,2.0,' negative'
44,3.0,4.0,6.0,1.0,0.0,0.0,7.0,2.0,' negative'
45,3.0,4.0,3.0,1.0,0.0,0.0,5.0,2.0,' negative'
46,5.0,4.0,4.0,1.0,0.0,0.0,6.0,2.0,' negative'
47,3.0,4.0,6.0,2.0,0.0,0.0,7.0,2.0,' negative'
48,3.0,6.0,2.0,5.0,0.0,0.0,6.0,4.0,' negative'
49,1.0,2.0,5.0,1.0,0.0,0.0,5.0,2.0,' negative'
50,7.0,3.0,3.0,4.0,0.0,0.0,6.0,2.0,' negative'
51,5.0,5.0,3.0,5.0,0.0,0.0,6.0,2.0,' negative'
52,4.0,3.0,3.0,6.0,0.0,0.0,5.0,2.0,' negative'
53,5.0,4.0,4.0,2.0,0.0,0.0,5.0,2.0,' negative'
54,3.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0,' negative'
55,2.0,3.0,3.0,7.0,0.0,0.0,6.0,3.0,' negative'
56,4.0,6.0,3.0,5.0,0.0,0.0,6.0,3.0,' negative'
57,5.0,4.0,3.0,4.0,0.0,0.0,6.0,2.0,' negative'
58,3.0,4.0,4.0,6.0,0.0,0.0,6.0,2.0,' negative'
59,4.0,4.0,3.0,5.0,0.0,0.0,6.0,2.0,' negative'
60,5.0,3.0,3.0,4.0,0.0,0.0,6.0,3.0,' negative'
61,4.0,4.0,2.0,4.0,0.0,0.0,6.0,2.0,' negative'
62,3.0,5.0,3.0,7.0,0.0,0.0,5.0,3.0,' negative'
63,7.0,4.0,3.0,2.0,0.0,0.0,6.0,2.0,' negative'
64,2.0,3.0,3.0,2.0,0.0,0.0,6.0,3.0,' negative'
65,4.0,5.0,5.0,4.0,0.0,0.0,4.0,1.0,' negative'
66,5.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,' negative'
67,5.0,4.0,3.0,1.0,0.0,0.0,6.0,2.0,' negative'
68,3.0,2.0,3.0,4.0,0.0,0.0,6.0,2.0,' negative'
69,5.0,4.0,4.0,5.0,0.0,0.0,5.0,3.0,' negative'
70,5.0,3.0,4.0,5.0,0.0,0.0,6.0,4.0,' negative'
71,2.0,3.0,4.0,1.0,0.0,0.0,4.0,2.0,' negative'
72,4.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0,' negative'
73,7.0,3.0,4.0,6.0,0.0,0.0,5.0,3.0,' negative'
74,4.0,5.0,4.0,6.0,0.0,0.0,6.0,2.0,' negative'
75,4.0,4.0,4.0,4.0,0.0,0.0,6.0,3.0,' negative'
76,7.0,4.0,2.0,2.0,0.0,0.0,5.0,2.0,' negative'
77,3.0,2.0,3.0,1.0,0.0,0.0,7.0,2.0,' negative'
78,9.0,5.0,3.0,4.0,0.0,0.0,7.0,3.0,' negative'
79,5.0,3.0,3.0,4.0,0.0,0.0,7.0,2.0,' negative'
80,5.0,3.0,2.0,4.0,0.0,0.0,6.0,3.0,' negative'
81,4.0,3.0,3.0,6.0,0.0,0.0,6.0,2.0,' negative'
82,3.0,3.0,5.0,6.0,0.0,0.0,5.0,2.0,' negative'
83,6.0,4.0,3.0,4.0,0.0,0.0,7.0,3.0,' negative'
