,0,1,2,3,4,5,Class
0,4.0,3.0,9.0,5.0,2.0,3.0, negative
1,3.0,2.0,9.0,8.0,0.0,1.0, negative
2,0.0,2.0,9.0,4.0,3.0,4.0, negative
3,3.0,4.0,9.0,3.0,2.0,4.0, negative
4,0.0,3.0,9.0,6.0,4.0,5.0, negative
5,1.0,4.0,9.0,4.0,4.0,0.0, negative
6,4.0,3.0,9.0,6.0,1.0,2.0, negative
7,3.0,5.0,9.0,4.0,4.0,3.0, negative
8,4.0,4.0,9.0,5.0,3.0,4.0, negative
9,5.0,2.0,9.0,5.0,3.0,4.0, negative
10,4.0,5.0,9.0,5.0,2.0,3.0, negative
11,5.0,4.0,9.0,4.0,2.0,3.0, negative
12,3.0,2.0,9.0,4.0,3.0,4.0, negative
13,3.0,5.0,9.0,4.0,2.0,3.0, negative
14,3.0,6.0,9.0,4.0,4.0,5.0, negative
15,0.0,5.0,9.0,5.0,5.0,6.0, negative
16,4.0,4.0,9.0,0.0,2.0,2.0, negative
17,3.0,5.0,9.0,5.0,1.0,3.0, negative
18,4.0,5.0,9.0,4.0,4.0,0.0, negative
19,5.0,2.0,9.0,6.0,0.0,2.0, negative
20,3.0,3.0,9.0,5.0,5.0,6.0, negative
21,4.0,5.0,9.0,6.0,0.0,3.0, negative
22,3.0,4.0,9.0,4.0,3.0,4.0, negative
23,2.0,2.0,9.0,4.0,3.0,4.0, negative
24,0.0,3.0,9.0,4.0,3.0,4.0, negative
25,6.0,3.0,9.0,5.0,3.0,4.0, negative
26,3.0,5.0,9.0,4.0,3.0,4.0, negative
27,0.0,5.0,9.0,4.0,3.0,4.0, negative
28,4.0,3.0,9.0,4.0,3.0,4.0, negative
29,3.0,4.0,9.0,5.0,3.0,4.0, negative
30,2.0,0.0,9.0,3.0,2.0,3.0, negative
31,3.0,5.0,9.0,6.0,9.0,0.0, negative
32,9.0,4.0,9.0,5.0,7.0,8.0, negative
33,5.0,5.0,9.0,0.0,9.0,9.0, negative
34,0.0,7.0,9.0,3.0,9.0,9.0, negative
35,3.0,0.0,9.0,6.0,9.0,9.0, negative
36,7.0,0.0,9.0,7.0,0.0,8.0, negative
37,9.0,3.0,9.0,6.0,7.0,8.0, negative
38,0.0,0.0,0.0,5.0,8.0,0.0, negative
39,1.0,5.0,9.0,3.0,4.0,5.0, negative
40,9.0,6.0,9.0,5.0,7.0,8.0, negative
41,3.0,3.0,9.0,5.0,7.0,7.0, negative
42,3.0,7.0,9.0,5.0,8.0,8.0, negative
43,5.0,0.0,9.0,6.0,6.0,7.0, negative
44,6.0,7.0,9.0,5.0,9.0,9.0, negative
45,7.0,4.0,9.0,6.0,8.0,8.0, negative
46,6.0,2.0,9.0,7.0,8.0,8.0, negative
47,8.0,6.0,9.0,5.0,8.0,8.0, negative
48,0.0,5.0,9.0,0.0,9.0,9.0, negative
49,7.0,4.0,9.0,7.0,6.0,7.0, negative
50,9.0,5.0,9.0,8.0,9.0,0.0, negative
51,8.0,7.0,9.0,9.0,0.0,3.0, positive
52,8.0,9.0,9.0,9.0,6.0,3.0, positive
53,8.0,8.0,9.0,9.0,6.0,0.0, positive
54,7.0,8.0,9.0,9.0,4.0,2.0, positive
55,6.0,7.0,9.0,7.0,4.0,2.0, positive
56,7.0,9.0,9.0,8.0,0.0,2.0, positive
57,6.0,8.0,9.0,5.0,3.0,3.0, positive
58,7.0,9.0,9.0,8.0,5.0,3.0, positive
59,8.0,0.0,9.0,6.0,5.0,3.0, positive
60,8.0,6.0,9.0,9.0,5.0,0.0, positive
61,8.0,8.0,9.0,8.0,5.0,1.0, positive
62,6.0,7.0,9.0,8.0,3.0,4.0, positive
63,7.0,5.0,9.0,7.0,5.0,3.0, positive
64,5.0,9.0,9.0,8.0,4.0,4.0, positive
65,7.0,6.0,9.0,0.0,3.0,2.0, positive
66,0.0,8.0,0.0,8.0,6.0,5.0, positive
67,7.0,6.0,9.0,8.0,4.0,2.0, positive
68,6.0,5.0,9.0,8.0,4.0,2.0, positive
69,7.0,7.0,9.0,7.0,4.0,3.0, positive
70,7.0,7.0,9.0,8.0,0.0,0.0, positive
