,0,1,2,3,4,5,6,y
0,6.0,0.0,1.0,1.0,6.0,3.0,4.0, negative
1,6.0,5.0,1.0,1.0,7.0,4.0,3.0, negative
2,2.0,3.0,1.0,1.0,7.0,2.0,3.0, negative
3,7.0,4.0,1.0,1.0,4.0,3.0,4.0, negative
4,3.0,2.0,1.0,1.0,5.0,2.0,3.0, negative
5,2.0,3.0,1.0,1.0,6.0,2.0,3.0, negative
6,0.0,5.0,1.0,1.0,6.0,5.0,5.0, negative
7,4.0,0.0,1.0,1.0,7.0,1.0,0.0, negative
8,4.0,2.0,1.0,1.0,7.0,2.0,3.0, negative
9,4.0,3.0,1.0,1.0,6.0,2.0,3.0, negative
10,2.0,4.0,1.0,1.0,6.0,1.0,2.0, negative
11,2.0,0.0,1.0,1.0,6.0,4.0,5.0, negative
12,4.0,2.0,1.0,1.0,7.0,5.0,5.0, negative
13,4.0,6.0,1.0,1.0,4.0,2.0,3.0, negative
14,0.0,5.0,1.0,1.0,4.0,2.0,0.0, negative
15,3.0,2.0,1.0,1.0,9.0,0.0,1.0, negative
16,5.0,6.0,1.0,1.0,5.0,3.0,4.0, negative
17,0.0,1.0,1.0,1.0,7.0,1.0,2.0, negative
18,3.0,4.0,1.0,1.0,6.0,2.0,2.0, negative
19,3.0,4.0,1.0,1.0,6.0,4.0,5.0, negative
20,2.0,0.0,1.0,1.0,6.0,3.0,4.0, negative
21,2.0,5.0,1.0,1.0,0.0,3.0,4.0, negative
22,5.0,4.0,1.0,1.0,5.0,2.0,3.0, negative
23,6.0,5.0,1.0,1.0,3.0,3.0,4.0, negative
24,2.0,3.0,1.0,1.0,3.0,1.0,3.0, negative
25,3.0,6.0,1.0,1.0,5.0,3.0,4.0, negative
26,3.0,4.0,1.0,1.0,3.0,2.0,3.0, negative
27,4.0,5.0,1.0,1.0,6.0,2.0,2.0, negative
28,0.0,0.0,1.0,1.0,5.0,4.0,4.0, negative
29,2.0,4.0,1.0,1.0,0.0,3.0,4.0, negative
30,6.0,5.0,1.0,1.0,6.0,3.0,4.0, negative
31,1.0,4.0,1.0,1.0,5.0,4.0,0.0, negative
