,0,1,2,3,4,5,6,y
0,1.0,0.0,0.0,0.0,7.0,4.0,6.0, negative
1,6.0,0.0,0.0,0.0,6.0,4.0,6.0, negative
2,7.0,6.0,0.0,0.0,7.0,6.0,3.0, negative
3,1.0,1.0,0.0,0.0,7.0,1.0,2.0, negative
4,8.0,3.0,0.0,0.0,1.0,4.0,6.0, negative
5,3.0,1.0,0.0,0.0,4.0,1.0,2.0, negative
6,1.0,2.0,0.0,0.0,6.0,2.0,4.0, negative
7,5.0,0.0,0.0,0.0,8.0,1.0,0.0, negative
8,5.0,1.0,0.0,0.0,8.0,2.0,3.0, negative
9,2.0,5.0,0.0,0.0,4.0,1.0,1.0, negative
10,6.0,1.0,0.0,0.0,4.0,3.0,2.0, negative
11,1.0,4.0,0.0,0.0,5.0,1.0,1.0, negative
12,2.0,0.0,0.0,0.0,4.0,5.0,7.0, negative
13,4.0,5.0,0.0,0.0,2.0,1.0,2.0, negative
14,5.0,1.0,0.0,0.0,7.0,7.0,7.0, negative
15,1.0,0.0,0.0,0.0,2.0,2.0,4.0, negative
16,5.0,8.0,0.0,0.0,2.0,1.0,2.0, negative
17,3.0,1.0,0.0,0.0,9.0,0.0,0.0, negative
18,6.0,7.0,0.0,0.0,3.0,3.0,5.0, negative
19,0.0,1.0,0.0,0.0,8.0,0.0,1.0, negative
20,4.0,3.0,0.0,0.0,5.0,1.0,1.0, negative
21,3.0,3.0,0.0,0.0,5.0,5.0,7.0, negative
22,2.0,0.0,0.0,0.0,5.0,3.0,5.0, negative
23,5.0,3.0,0.0,0.0,7.0,4.0,6.0, negative
24,5.0,3.0,0.0,0.0,5.0,3.0,4.0, negative
25,6.0,3.0,0.0,0.0,4.0,2.0,3.0, negative
26,4.0,2.0,0.0,0.0,2.0,4.0,6.0, negative
27,0.0,1.0,0.0,0.0,3.0,4.0,6.0, negative
28,2.0,2.0,0.0,0.0,0.0,1.0,1.0, negative
29,4.0,7.0,0.0,0.0,3.0,4.0,6.0, negative
30,3.0,7.0,0.0,0.0,3.0,2.0,4.0, negative
31,8.0,5.0,0.0,0.0,9.0,0.0,0.0, negative
32,3.0,4.0,0.0,0.0,1.0,2.0,4.0, negative
33,4.0,5.0,0.0,0.0,5.0,1.0,1.0, negative
34,3.0,5.0,0.0,0.0,7.0,3.0,4.0, negative
35,0.0,3.0,0.0,0.0,9.0,5.0,6.0, negative
36,0.0,1.0,0.0,0.0,4.0,5.0,6.0, negative
37,7.0,5.0,0.0,0.0,5.0,4.0,4.0, negative
38,1.0,3.0,0.0,0.0,4.0,5.0,0.0, negative
39,5.0,2.0,0.0,0.0,7.0,7.0,7.0, negative
40,5.0,0.0,0.0,0.0,2.0,2.0,4.0, negative
41,5.0,2.0,0.0,0.0,8.0,1.0,1.0, negative
42,1.0,2.0,0.0,0.0,4.0,3.0,5.0, negative
43,4.0,7.0,0.0,0.0,3.0,5.0,3.0, negative
44,1.0,2.0,0.0,0.0,1.0,5.0,6.0, negative
45,1.0,8.0,0.0,0.0,2.0,7.0,7.0, negative
46,6.0,5.0,0.0,0.0,0.0,3.0,5.0, negative
47,6.0,3.0,0.0,0.0,1.0,4.0,6.0, negative
48,5.0,2.0,0.0,0.0,0.0,3.0,5.0, negative
49,5.0,3.0,0.0,0.0,7.0,3.0,5.0, negative
50,5.0,7.0,0.0,0.0,0.0,6.0,7.0, negative
51,6.0,2.0,0.0,0.0,3.0,2.0,4.0, negative
52,4.0,4.0,0.0,0.0,5.0,6.0,7.0, negative
53,1.0,0.0,0.0,0.0,4.0,1.0,2.0, negative
